class_idx,class_name,species,order,support,TP,FP,FN,precision,recall,f1,accuracy,top5_recall,most_confused_with
221,Cinnamon Teal (Female/juvenile),Cinnamon Teal,"Ducks, Geese, and Swans",20,7,3,13,0.7000,0.3500,0.4667,0.3500,0.9000,Blue-winged Teal (Female/juvenile) (3)
187,Vaux's Swift,Vaux's Swift,Swifts and Hummingbirds,28,14,17,14,0.4516,0.5000,0.4746,0.5000,0.8929,Chimney Swift (8)
346,Common Raven,Common Raven,Perching Birds,57,29,36,28,0.4462,0.5088,0.4754,0.5088,0.9474,American Crow (22)
202,"Black Guillemot (Nonbreeding, juvenile)",Black Guillemot,Skuas and Alcids,12,5,4,7,0.5556,0.4167,0.4762,0.4167,0.8333,"Pigeon Guillemot (Nonbreeding, juvenile) (4)"
87,Mew Gull,Mew Gull,"Gulls, Terns, and Allies",23,11,11,12,0.5000,0.4783,0.4889,0.4783,0.8261,Herring Gull (Immature) (4)
52,Broad-winged Hawk (Adult),Broad-winged Hawk,"Hawks, Kites, Eagles, and Allies",26,13,14,13,0.4815,0.5000,0.4906,0.5000,0.8077,Cooper's Hawk (Adult) (3)
471,Cordilleran Flycatcher,Cordilleran Flycatcher,Perching Birds,31,17,21,14,0.4474,0.5484,0.4928,0.5484,0.9032,Pacific-slope Flycatcher (5)
267,Purple Gallinule (Immature),Purple Gallinule,Cranes and Rails,11,4,1,7,0.8000,0.3636,0.5000,0.3636,0.8182,Purple Gallinule (Adult) (4)
467,Western Wood-Pewee,Western Wood-Pewee,Perching Birds,49,22,16,27,0.5789,0.4490,0.5057,0.4490,0.8367,Eastern Wood-Pewee (19)
353,Cave Swallow,Cave Swallow,Perching Birds,34,15,10,19,0.6000,0.4412,0.5085,0.4412,0.8529,Cliff Swallow (12)
100,Tundra Swan,Tundra Swan,"Ducks, Geese, and Swans",28,12,7,16,0.6316,0.4286,0.5106,0.4286,0.9643,Trumpeter Swan (15)
211,Glaucous-winged Gull (Immature),Glaucous-winged Gull,"Gulls, Terns, and Allies",22,11,10,11,0.5238,0.5000,0.5116,0.5000,1.0000,Herring Gull (Immature) (6)
82,California Gull (Adult),California Gull,"Gulls, Terns, and Allies",41,19,14,22,0.5758,0.4634,0.5135,0.4634,0.9268,Ring-billed Gull (Adult) (8)
259,Sharp-shinned Hawk (Immature),Sharp-shinned Hawk,"Hawks, Kites, Eagles, and Allies",58,28,23,30,0.5490,0.4828,0.5138,0.4828,0.9310,Cooper's Hawk (Immature) (19)
527,Lazuli Bunting (Female/juvenile),Lazuli Bunting,Perching Birds,22,9,4,13,0.6923,0.4091,0.5143,0.4091,0.9091,Blue Grosbeak (Female/juvenile) (3)
96,Cackling Goose,Cackling Goose,"Ducks, Geese, and Swans",14,6,3,8,0.6667,0.4286,0.5217,0.4286,1.0000,Canada Goose (7)
262,Broad-winged Hawk (Immature),Broad-winged Hawk,"Hawks, Kites, Eagles, and Allies",29,12,5,17,0.7059,0.4138,0.5217,0.4138,0.8621,Red-shouldered Hawk (Immature) (8)
261,Red-shouldered Hawk (Immature),Red-shouldered Hawk,"Hawks, Kites, Eagles, and Allies",38,22,24,16,0.4783,0.5789,0.5238,0.5789,0.8947,Red-shouldered Hawk (Adult ) (4)
41,Great Cormorant (Adult),Great Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",40,19,13,21,0.5938,0.4750,0.5278,0.4750,0.8000,Double-crested Cormorant (Adult) (11)
18,Greater Scaup (Breeding male),Greater Scaup,"Ducks, Geese, and Swans",43,18,7,25,0.7200,0.4186,0.5294,0.4186,0.8372,Lesser Scaup (Breeding male) (19)
465,Hoary Redpoll,Hoary Redpoll,Perching Birds,29,14,9,15,0.6087,0.4828,0.5385,0.4828,0.9655,Common Redpoll (13)
281,"Rufous Hummingbird (Female, immature)",Rufous Hummingbird,Swifts and Hummingbirds,37,23,25,14,0.4792,0.6216,0.5412,0.6216,0.9730,"Calliope Hummingbird (Female, immature) (6)"
277,"Anna's Hummingbird (Female, immature)",Anna's Hummingbird,Swifts and Hummingbirds,52,28,23,24,0.5490,0.5385,0.5437,0.5385,0.9231,"Black-chinned Hummingbird (Female, immature) (11)"
177,Western Screech-Owl,Western Screech-Owl,Owls,34,18,14,16,0.5625,0.5294,0.5455,0.5294,1.0000,Eastern Screech-Owl (16)
457,Boat-tailed Grackle,Boat-tailed Grackle,Perching Birds,60,33,28,27,0.5410,0.5500,0.5455,0.5500,0.8833,Great-tailed Grackle (14)
137,Red-tailed Hawk (Dark morph),Red-tailed Hawk,"Hawks, Kites, Eagles, and Allies",30,15,10,15,0.6000,0.5000,0.5455,0.5000,0.7667,Rough-legged Hawk (Dark morph) (4)
458,Great-tailed Grackle,Great-tailed Grackle,Perching Birds,60,33,27,27,0.5500,0.5500,0.5500,0.5500,0.9000,Boat-tailed Grackle (15)
362,Juniper Titmouse,Juniper Titmouse,Perching Birds,25,13,9,12,0.5909,0.5200,0.5532,0.5200,0.9200,Oak Titmouse (9)
468,Eastern Wood-Pewee,Eastern Wood-Pewee,Perching Birds,49,30,29,19,0.5085,0.6122,0.5556,0.6122,1.0000,Western Wood-Pewee (12)
553,Yellow-rumped Warbler (Winter/juvenile Audubon's),Yellow-rumped Warbler,Perching Birds,44,24,18,20,0.5714,0.5455,0.5581,0.5455,0.9773,Yellow-rumped Warbler (Breeding Audubon's) (14)
484,Bell's Vireo,Bell's Vireo,Perching Birds,29,12,2,17,0.8571,0.4138,0.5581,0.4138,0.8276,Hutton's Vireo (5)
552,Orchard Oriole (Female/Juvenile),Orchard Oriole,Perching Birds,26,14,10,12,0.5833,0.5385,0.5600,0.5385,0.8462,Prairie Warbler (3)
217,Gadwall (Female/Eclipse male),Gadwall,"Ducks, Geese, and Swans",19,9,4,10,0.6923,0.4737,0.5625,0.4737,0.8947,Mallard (Female/Eclipse male) (4)
53,Rough-legged Hawk (Dark morph),Rough-legged Hawk,"Hawks, Kites, Eagles, and Allies",24,15,14,9,0.5172,0.6250,0.5660,0.6250,0.8333,Red-tailed Hawk (Dark morph) (3)
352,Cliff Swallow,Cliff Swallow,Perching Birds,30,21,22,9,0.4884,0.7000,0.5753,0.7000,0.8667,Cave Swallow (3)
361,Oak Titmouse,Oak Titmouse,Perching Birds,37,22,17,15,0.5641,0.5946,0.5789,0.5946,0.8649,Bewick's Wren (4)
75,Black Guillemot (Breeding),Black Guillemot,Skuas and Alcids,20,11,7,9,0.6111,0.5500,0.5789,0.5500,0.8500,Pigeon Guillemot (Breeding) (5)
453,Eastern Meadowlark,Eastern Meadowlark,Perching Birds,40,20,9,20,0.6897,0.5000,0.5797,0.5000,1.0000,Western Meadowlark (18)
71,Rufous Hummingbird (Adult Male),Rufous Hummingbird,Swifts and Hummingbirds,50,33,30,17,0.5238,0.6600,0.5841,0.6600,0.9800,Allen's Hummingbird (Adult Male) (13)
186,Chimney Swift,Chimney Swift,Swifts and Hummingbirds,33,19,13,14,0.5938,0.5758,0.5846,0.5758,1.0000,Vaux's Swift (11)
356,Black-capped Chickadee,Black-capped Chickadee,Perching Birds,60,31,15,29,0.6739,0.5167,0.5849,0.5167,0.9333,Carolina Chickadee (23)
136,Swainson's Hawk (Light morph ),Swainson's Hawk,"Hawks, Kites, Eagles, and Allies",39,24,19,15,0.5581,0.6154,0.5854,0.6154,0.9487,Swainson's Hawk (Dark morph ) (13)
49,Sharp-shinned Hawk (Adult ),Sharp-shinned Hawk,"Hawks, Kites, Eagles, and Allies",58,36,28,22,0.5625,0.6207,0.5902,0.6207,0.9655,Cooper's Hawk (Adult) (16)
535,Hooded Oriole (Female/Immature male),Hooded Oriole,Perching Birds,35,18,8,17,0.6923,0.5143,0.5902,0.5143,0.9429,Orchard Oriole (Female/Juvenile) (8)
249,Northern Gannet (Immature/Juvenile),Northern Gannet,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",20,11,6,9,0.6471,0.5500,0.5946,0.5500,0.7000,Black Scoter (Male) (1)
72,Allen's Hummingbird (Adult Male),Allen's Hummingbird,Swifts and Hummingbirds,60,32,15,28,0.6809,0.5333,0.5981,0.5333,1.0000,Rufous Hummingbird (Adult Male) (25)
359,Boreal Chickadee,Boreal Chickadee,Perching Birds,42,18,0,24,1.0000,0.4286,0.6000,0.4286,0.8810,Chestnut-backed Chickadee (16)
26,Barrow's Goldeneye (Breeding male),Barrow's Goldeneye,"Ducks, Geese, and Swans",35,15,0,20,1.0000,0.4286,0.6000,0.4286,0.9714,Common Goldeneye (Breeding male) (18)
275,"Ruby-throated Hummingbird (Female, immature)",Ruby-throated Hummingbird,Swifts and Hummingbirds,60,40,33,20,0.5479,0.6667,0.6015,0.6667,0.9833,"Black-chinned Hummingbird (Female, immature) (13)"
229,Lesser Scaup (Female/Eclipse male),Lesser Scaup,"Ducks, Geese, and Swans",35,26,25,9,0.5098,0.7429,0.6047,0.7429,0.9714,Greater Scaup (Female/Eclipse male) (4)
48,Northern Harrier (Adult male),Northern Harrier,"Hawks, Kites, Eagles, and Allies",60,26,0,34,1.0000,0.4333,0.6047,0.4333,0.6833,"Northern Harrier (Female, immature) (6)"
486,Plumbeous Vireo,Plumbeous Vireo,Perching Birds,41,23,12,18,0.6571,0.5610,0.6053,0.5610,0.9268,Cassin's Vireo (9)
220,Blue-winged Teal (Female/juvenile),Blue-winged Teal,"Ducks, Geese, and Swans",17,10,6,7,0.6250,0.5882,0.6061,0.5882,0.8824,Cinnamon Teal (Female/juvenile) (2)
210,Herring Gull (Immature),Herring Gull,"Gulls, Terns, and Allies",44,28,20,16,0.5833,0.6364,0.6087,0.6364,0.9091,Ring-billed Gull (Immature) (5)
266,Peregrine Falcon (Immature),Peregrine Falcon,Caracaras and Falcons,31,19,12,12,0.6129,0.6129,0.6129,0.6129,0.9032,Peregrine Falcon (Adult) (5)
19,Lesser Scaup (Breeding male),Lesser Scaup,"Ducks, Geese, and Swans",44,32,27,12,0.5424,0.7273,0.6214,0.7273,0.9773,Greater Scaup (Breeding male) (6)
260,Cooper's Hawk (Immature),Cooper's Hawk,"Hawks, Kites, Eagles, and Allies",60,43,34,17,0.5584,0.7167,0.6277,0.7167,0.9833,Sharp-shinned Hawk (Immature) (13)
50,Cooper's Hawk (Adult),Cooper's Hawk,"Hawks, Kites, Eagles, and Allies",57,37,23,20,0.6167,0.6491,0.6325,0.6491,0.9123,Sharp-shinned Hawk (Adult ) (14)
470,Pacific-slope Flycatcher,Pacific-slope Flycatcher,Perching Birds,59,34,14,25,0.7083,0.5763,0.6355,0.5763,0.9492,Cordilleran Flycatcher (13)
440,Brewer's Sparrow,Brewer's Sparrow,Perching Birds,35,21,10,14,0.6774,0.6000,0.6364,0.6000,0.9429,Chipping Sparrow (Immature/nonbreeding adult) (7)
133,White-tailed Kite,White-tailed Kite,"Hawks, Kites, Eagles, and Allies",13,8,4,5,0.6667,0.6154,0.6400,0.6154,0.8462,Loggerhead Shrike (2)
5,Snow Goose (White morph),Snow Goose,"Ducks, Geese, and Swans",26,16,8,10,0.6667,0.6154,0.6400,0.6154,1.0000,Ross's Goose (7)
134,Mississippi Kite,Mississippi Kite,"Hawks, Kites, Eagles, and Allies",50,27,7,23,0.7941,0.5400,0.6429,0.5400,0.7600,Merlin (3)
414,Mourning Warbler,Mourning Warbler,Perching Birds,52,27,5,25,0.8438,0.5192,0.6429,0.5192,0.8077,MacGillivray's Warbler (13)
203,"Pigeon Guillemot (Nonbreeding, juvenile)",Pigeon Guillemot,Skuas and Alcids,17,11,6,6,0.6471,0.6471,0.6471,0.6471,0.9412,"Black Guillemot (Nonbreeding, juvenile) (3)"
235,Common Goldeneye (Female/Eclipse male),Common Goldeneye,"Ducks, Geese, and Swans",33,25,19,8,0.5682,0.7576,0.6494,0.7576,0.9697,Common Goldeneye (Breeding male) (4)
274,"Broad-billed Hummingbird (Female, immature)",Broad-billed Hummingbird,Swifts and Hummingbirds,22,13,5,9,0.7222,0.5909,0.6500,0.5909,0.8636,Broad-billed Hummingbird (Adult Male) (4)
150,Greater Yellowlegs,Greater Yellowlegs,"Plovers, Sandpipers, and Allies",59,35,13,24,0.7292,0.5932,0.6542,0.5932,0.9831,Lesser Yellowlegs (21)
542,Red Crossbill (Female/juvenile),Red Crossbill,Perching Birds,34,19,5,15,0.7917,0.5588,0.6552,0.5588,0.8529,White-winged Crossbill (Female/juvenile) (6)
463,Brown-capped Rosy-Finch,Brown-capped Rosy-Finch,Perching Birds,34,20,7,14,0.7407,0.5882,0.6557,0.5882,0.9412,Gray-crowned Rosy-Finch (10)
99,Trumpeter Swan,Trumpeter Swan,"Ducks, Geese, and Swans",37,29,22,8,0.5686,0.7838,0.6591,0.7838,0.9459,Tundra Swan (5)
544,Lesser Goldfinch (Female/juvenile),Lesser Goldfinch,Perching Birds,36,20,4,16,0.8333,0.5556,0.6667,0.5556,0.8056,American Goldfinch (Female/Nonbreeding Male) (6)
33,Red-throated Loon (Breeding),Red-throated Loon,Loons,12,7,2,5,0.7778,0.5833,0.6667,0.5833,0.9167,Red-throated Loon (Nonbreeding/juvenile) (2)
521,Scarlet Tanager (Female/Nonbreeding Male),Scarlet Tanager,Perching Birds,28,22,16,6,0.5789,0.7857,0.6667,0.7857,1.0000,Yellow-billed Cuckoo (1)
533,Brewer's Blackbird (Male),Brewer's Blackbird,Perching Birds,60,37,13,23,0.7400,0.6167,0.6727,0.6167,0.8333,Common Grackle (4)
54,Golden Eagle (Adult),Golden Eagle,"Hawks, Kites, Eagles, and Allies",42,32,21,10,0.6038,0.7619,0.6737,0.7619,0.9286,"Bald Eagle (Immature, juvenile) (2)"
89,Black Tern,Black Tern,"Gulls, Terns, and Allies",35,19,2,16,0.9048,0.5429,0.6786,0.5429,0.8857,Forster's Tern (4)
114,Brandt's Cormorant,Brandt's Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",33,18,2,15,0.9000,0.5455,0.6792,0.5455,0.8788,Great Cormorant (Adult) (6)
510,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",Bay-breasted Warbler,Perching Birds,29,17,4,12,0.8095,0.5862,0.6800,0.5862,0.9310,Bay-breasted Warbler (Breeding male) (5)
195,Red-naped Sapsucker,Red-naped Sapsucker,Woodpeckers,54,32,8,22,0.8000,0.5926,0.6809,0.5926,1.0000,Yellow-bellied Sapsucker (14)
215,Ross's Goose,Ross's Goose,"Ducks, Geese, and Swans",23,16,8,7,0.6667,0.6957,0.6809,0.6957,1.0000,Snow Goose (White morph) (6)
489,Hutton's Vireo,Hutton's Vireo,Perching Birds,39,28,15,11,0.6512,0.7179,0.6829,0.7179,0.9744,Ruby-crowned Kinglet (5)
469,Least Flycatcher,Least Flycatcher,Perching Birds,60,40,17,20,0.7018,0.6667,0.6838,0.6667,0.9500,Pacific-slope Flycatcher (5)
178,Eastern Screech-Owl,Eastern Screech-Owl,Owls,50,36,19,14,0.6545,0.7200,0.6857,0.7200,1.0000,Western Screech-Owl (14)
350,Northern Rough-winged Swallow,Northern Rough-winged Swallow,Perching Birds,42,30,15,12,0.6667,0.7143,0.6897,0.7143,0.9524,Cliff Swallow (2)
90,Common Tern,Common Tern,"Gulls, Terns, and Allies",60,40,15,20,0.7273,0.6667,0.6957,0.6667,0.9667,Forster's Tern (10)
152,Lesser Yellowlegs,Lesser Yellowlegs,"Plovers, Sandpipers, and Allies",60,46,26,14,0.6389,0.7667,0.6970,0.7667,0.9833,Greater Yellowlegs (10)
522,Western Tanager (Female/Nonbreeding Male),Western Tanager,Perching Birds,33,21,6,12,0.7778,0.6364,0.7000,0.6364,0.9697,Scarlet Tanager (Female/Nonbreeding Male) (5)
540,Cassin's Finch (Female/immature),Cassin's Finch,Perching Birds,24,14,2,10,0.8750,0.5833,0.7000,0.5833,0.9583,House Finch (Female/immature) (4)
355,Carolina Chickadee,Carolina Chickadee,Perching Birds,58,47,29,11,0.6184,0.8103,0.7015,0.8103,0.9655,Black-capped Chickadee (7)
230,Harlequin Duck (Female/juvenile),Harlequin Duck,"Ducks, Geese, and Swans",22,12,0,10,1.0000,0.5455,0.7059,0.5455,0.9091,White-winged Scoter (Female/juvenile) (3)
264,Golden Eagle (Immature),Golden Eagle,"Hawks, Kites, Eagles, and Allies",30,18,3,12,0.8571,0.6000,0.7059,0.6000,0.8667,Golden Eagle (Adult) (6)
381,Black-tailed Gnatcatcher,Black-tailed Gnatcatcher,Perching Birds,22,17,9,5,0.6538,0.7727,0.7083,0.7727,0.9545,Blue-gray Gnatcatcher (3)
200,Hairy Woodpecker,Hairy Woodpecker,Woodpeckers,60,39,11,21,0.7800,0.6500,0.7091,0.6500,1.0000,Downy Woodpecker (19)
222,Northern Shoveler (Female/Eclipse male),Northern Shoveler,"Ducks, Geese, and Swans",40,27,9,13,0.7500,0.6750,0.7105,0.6750,0.9750,Northern Shoveler (Breeding male) (4)
257,"Bald Eagle (Immature, juvenile)",Bald Eagle,"Hawks, Kites, Eagles, and Allies",43,32,15,11,0.6809,0.7442,0.7111,0.7442,0.9302,Golden Eagle (Adult) (4)
102,Mottled Duck,Mottled Duck,"Ducks, Geese, and Swans",29,21,9,8,0.7000,0.7241,0.7119,0.7241,0.9655,Mallard (Female/Eclipse male) (5)
84,Glaucous-winged Gull (Adult),Glaucous-winged Gull,"Gulls, Terns, and Allies",38,25,7,13,0.7812,0.6579,0.7143,0.6579,0.9737,Herring Gull (Adult) (4)
116,Pelagic Cormorant,Pelagic Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",26,20,10,6,0.6667,0.7692,0.7143,0.7692,0.8846,Great Cormorant (Adult) (1)
410,Tennessee Warbler,Tennessee Warbler,Perching Birds,60,45,21,15,0.6818,0.7500,0.7143,0.7500,0.9500,Yellow-throated Vireo (3)
232,White-winged Scoter (Female/juvenile),White-winged Scoter,"Ducks, Geese, and Swans",30,20,6,10,0.7692,0.6667,0.7143,0.6667,0.9000,Bufflehead (Female/immature male) (2)
520,Chipping Sparrow (Immature/nonbreeding adult),Chipping Sparrow,Perching Birds,46,34,15,12,0.6939,0.7391,0.7158,0.7391,0.9565,Chipping Sparrow (Breeding) (4)
207,Ring-billed Gull (Immature),Ring-billed Gull,"Gulls, Terns, and Allies",36,28,14,8,0.6667,0.7778,0.7179,0.7778,0.9167,Great Black-backed Gull (Immature) (4)
140,Prairie Falcon,Prairie Falcon,Caracaras and Falcons,42,31,13,11,0.7045,0.7381,0.7209,0.7381,0.9286,Peregrine Falcon (Immature) (4)
298,Phainopepla (Female/juvenile),Phainopepla,Perching Birds,18,13,5,5,0.7222,0.7222,0.7222,0.7222,0.8889,Gray Catbird (1)
413,MacGillivray's Warbler,MacGillivray's Warbler,Perching Birds,46,34,14,12,0.7083,0.7391,0.7234,0.7391,1.0000,Nashville Warbler (5)
174,Black-billed Cuckoo,Black-billed Cuckoo,Cuckoos,32,21,5,11,0.8077,0.6562,0.7241,0.6562,1.0000,Yellow-billed Cuckoo (9)
364,Black-crested Titmouse,Black-crested Titmouse,Perching Birds,33,21,4,12,0.8400,0.6364,0.7241,0.6364,1.0000,Tufted Titmouse (8)
286,Long-tailed Duck (Female/juvenile),Long-tailed Duck,"Ducks, Geese, and Swans",23,16,5,7,0.7619,0.6957,0.7273,0.6957,0.8696,Oak Titmouse (2)
61,Sanderling (Breeding),Sanderling,"Plovers, Sandpipers, and Allies",19,12,2,7,0.8571,0.6316,0.7273,0.6316,0.9474,Western Sandpiper (2)
289,Red-tailed Hawk (Light morph immature),Red-tailed Hawk,"Hawks, Kites, Eagles, and Allies",60,48,24,12,0.6667,0.8000,0.7273,0.8000,0.8667,Red-tailed Hawk (Light morph adult) (3)
464,Common Redpoll,Common Redpoll,Perching Birds,40,31,14,9,0.6889,0.7750,0.7294,0.7750,1.0000,Hoary Redpoll (7)
83,Herring Gull (Adult),Herring Gull,"Gulls, Terns, and Allies",57,46,23,11,0.6667,0.8070,0.7302,0.8070,0.9825,Glaucous-winged Gull (Adult) (6)
160,Western Sandpiper,Western Sandpiper,"Plovers, Sandpipers, and Allies",51,34,8,17,0.8095,0.6667,0.7312,0.6667,0.9608,Semipalmated Sandpiper (9)
233,Black Scoter (Female/juvenile),Black Scoter,"Ducks, Geese, and Swans",22,15,4,7,0.7895,0.6818,0.7317,0.6818,0.9091,Black Scoter (Male) (1)
250,Double-crested Cormorant (Adult),Double-crested Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",54,47,27,7,0.6351,0.8704,0.7344,0.8704,1.0000,Great Cormorant (Adult) (3)
77,Black-legged Kittiwake (Adult),Black-legged Kittiwake,"Gulls, Terns, and Allies",23,18,8,5,0.6923,0.7826,0.7347,0.7826,1.0000,Ring-billed Gull (Adult) (1)
223,Northern Pintail (Female/Eclipse male),Northern Pintail,"Ducks, Geese, and Swans",24,18,7,6,0.7200,0.7500,0.7347,0.7500,0.9167,Gadwall (Breeding male) (2)
528,Indigo Bunting (Female/juvenile),Indigo Bunting,Perching Birds,39,31,14,8,0.6889,0.7949,0.7381,0.7949,0.9744,Field Sparrow (2)
268,Common Gallinule (Immature),Common Gallinule,Cranes and Rails,15,10,2,5,0.8333,0.6667,0.7407,0.6667,0.9333,Common Gallinule (Adult) (2)
103,Common Eider (Female/juvenile),Common Eider,"Ducks, Geese, and Swans",22,16,5,6,0.7619,0.7273,0.7442,0.7273,0.9091,Northern Pintail (Female/Eclipse male) (2)
502,Yellow-rumped Warbler (Breeding Audubon's),Yellow-rumped Warbler,Perching Birds,58,44,16,14,0.7333,0.7586,0.7458,0.7586,0.9655,Yellow-rumped Warbler (Winter/juvenile Audubon's) (13)
40,Double-crested Cormorant (Immature),Double-crested Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",52,49,30,3,0.6203,0.9423,0.7481,0.9423,1.0000,Neotropic Cormorant (1)
245,Common Loon (Nonbreeding/juvenile),Common Loon,Loons,60,52,27,8,0.6582,0.8667,0.7482,0.8667,0.9500,Red-throated Loon (Nonbreeding/juvenile) (2)
503,Purple Martin (Female/juvenile),Purple Martin,Perching Birds,36,24,4,12,0.8571,0.6667,0.7500,0.6667,1.0000,Northern Rough-winged Swallow (3)
199,Downy Woodpecker,Downy Woodpecker,Woodpeckers,60,48,20,12,0.7059,0.8000,0.7500,0.8000,0.9833,Hairy Woodpecker (11)
461,Gray-crowned Rosy-Finch,Gray-crowned Rosy-Finch,Perching Birds,37,30,13,7,0.6977,0.8108,0.7500,0.8108,0.9730,Brown-capped Rosy-Finch (5)
455,Rusty Blackbird,Rusty Blackbird,Perching Birds,48,32,5,16,0.8649,0.6667,0.7529,0.6667,0.8958,Brewer's Blackbird (Male) (3)
204,Black-legged Kittiwake (Immature),Black-legged Kittiwake,"Gulls, Terns, and Allies",19,14,4,5,0.7778,0.7368,0.7568,0.7368,0.9474,Black-legged Kittiwake (Adult) (5)
460,Orchard Oriole (Immature Male),Orchard Oriole,Perching Birds,25,19,6,6,0.7600,0.7600,0.7600,0.7600,0.9200,Prothonotary Warbler (1)
226,Redhead (Female/Eclipse male),Redhead,"Ducks, Geese, and Swans",17,13,4,4,0.7647,0.7647,0.7647,0.7647,0.8824,Canvasback (Female/Eclipse male) (1)
450,Summer Tanager (Female),Summer Tanager,Perching Birds,33,23,4,10,0.8519,0.6970,0.7667,0.6970,0.9091,Painted Bunting (Female/juvenile) (3)
56,Peregrine Falcon (Adult),Peregrine Falcon,Caracaras and Falcons,46,33,7,13,0.8250,0.7174,0.7674,0.7174,0.9130,Peregrine Falcon (Immature) (5)
