species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Gray-crowned Rosy-Finch,1,37,0.8378,0.8611,0.8378,0.8493,0.9730
Townsend's Solitaire,1,37,0.8378,0.7561,0.8378,0.7949,0.9730
Bridled Titmouse,1,31,0.8387,0.9630,0.8387,0.8966,0.9677
Double-crested Cormorant,2,106,0.8396,0.6453,0.8401,0.7276,0.9906
Sandhill Crane,1,25,0.8400,0.8400,0.8400,0.8400,0.8800
Redhead,2,44,0.8409,0.7171,0.8268,0.7679,0.9091
Glossy Ibis,1,44,0.8409,0.7400,0.8409,0.7872,0.9773
Dark-eyed Junco,5,192,0.8438,0.6963,0.6986,0.6960,0.9635
European Starling,3,154,0.8442,0.8892,0.8344,0.8578,0.9805
Blackpoll Warbler,2,103,0.8447,0.8823,0.8469,0.8642,0.9417
Long-tailed Duck,3,65,0.8462,0.8436,0.8319,0.8371,0.9692
Blue-headed Vireo,1,52,0.8462,0.6667,0.8462,0.7458,0.9615
Canvasback,2,72,0.8472,0.9315,0.8384,0.8810,0.9583
Indigo Bunting,2,99,0.8485,0.7318,0.8301,0.7769,0.9798
Hermit Thrush,1,60,0.8500,0.8644,0.8500,0.8571,0.9667
Blue-gray Gnatcatcher,1,60,0.8500,0.8947,0.8500,0.8718,0.9333
Northern Shoveler,2,100,0.8500,0.8114,0.8250,0.8178,0.9800
Pine Grosbeak,2,74,0.8514,0.9615,0.8481,0.9000,0.9189
House Wren,1,54,0.8519,0.7667,0.8519,0.8070,0.9815
Sanderling,2,68,0.8529,0.8701,0.8174,0.8425,0.9706
Reddish Egret,2,75,0.8533,0.9444,0.8094,0.8631,0.9467
Northern Waterthrush,1,56,0.8571,0.8571,0.8571,0.8571,0.9821
Caspian Tern,1,49,0.8571,0.7368,0.8571,0.7925,0.9592
Scarlet Tanager,2,77,0.8571,0.7865,0.8189,0.8012,0.9740
Tree Swallow,1,56,0.8571,0.8421,0.8571,0.8496,0.9464
Blue Grosbeak,2,100,0.8600,0.8060,0.8596,0.8310,0.9900
House Sparrow,2,116,0.8621,0.8272,0.8608,0.8435,0.9569
Bewick's Wren,1,58,0.8621,0.9615,0.8621,0.9091,0.9483
Bonaparte's Gull,1,58,0.8621,0.7937,0.8621,0.8264,0.9655
Scissor-tailed Flycatcher,1,37,0.8649,0.9143,0.8649,0.8889,0.9459
Hermit Warbler,1,37,0.8649,0.7619,0.8649,0.8101,1.0000
Purple Finch,2,97,0.8660,0.8722,0.8630,0.8674,0.9897
Northern Parula,1,60,0.8667,0.8254,0.8667,0.8455,0.9500
Ruby-crowned Kinglet,1,60,0.8667,0.8667,0.8667,0.8667,0.9667
Swamp Sparrow,1,60,0.8667,0.8125,0.8667,0.8387,0.9667
Marsh Wren,1,60,0.8667,0.9123,0.8667,0.8889,0.9500
Clark's Grebe,1,38,0.8684,0.7500,0.8684,0.8049,0.9737
Surf Scoter,2,61,0.8689,0.7491,0.8407,0.7914,0.9836
Common Goldeneye,2,84,0.8690,0.6410,0.8494,0.7299,0.9762
Baltimore Oriole,2,107,0.8692,0.8496,0.8619,0.8545,0.9720
Winter Wren,1,54,0.8704,0.7705,0.8704,0.8174,0.9815
Brown-headed Cowbird,2,109,0.8716,0.8661,0.8665,0.8662,0.9725
Yellow-billed Cuckoo,1,47,0.8723,0.7455,0.8723,0.8039,0.9787
Golden-crowned Sparrow,2,102,0.8725,0.8738,0.8738,0.8738,0.9804
Bald Eagle,2,103,0.8738,0.7480,0.8620,0.7987,0.9709
White-throated Swift,1,40,0.8750,0.8140,0.8750,0.8434,0.9500
Mallard,2,120,0.8750,0.8363,0.8750,0.8527,0.9833
Common Eider,3,73,0.8767,0.7853,0.8710,0.8219,0.9589
Harlequin Duck,2,65,0.8769,0.9778,0.8182,0.8775,0.9385
Greater White-fronted Goose,1,33,0.8788,0.9062,0.8788,0.8923,0.9697
Rock Pigeon,1,58,0.8793,0.9273,0.8793,0.9027,0.9483
Say's Phoebe,1,58,0.8793,0.8947,0.8793,0.8870,0.9828
Orange-crowned Warbler,1,58,0.8793,0.7846,0.8793,0.8293,0.9828
Common Grackle,1,58,0.8793,0.6623,0.8793,0.7556,0.9310
Red-breasted Sapsucker,1,42,0.8810,0.8605,0.8810,0.8706,0.9762
Ring-necked Duck,2,68,0.8824,0.7875,0.8523,0.8160,0.9853
Purple Gallinule,2,51,0.8824,0.7827,0.7273,0.7375,0.9608
Yellow-breasted Chat,1,60,0.8833,0.8983,0.8833,0.8908,0.9833
Western Scrub-Jay,1,60,0.8833,0.7681,0.8833,0.8217,1.0000
American Coot,1,60,0.8833,1.0000,0.8833,0.9381,0.9333
Pine Siskin,1,60,0.8833,0.8689,0.8833,0.8760,1.0000
Downy Woodpecker,1,60,0.8833,0.6883,0.8833,0.7737,0.9833
Harris's Hawk,1,43,0.8837,0.8261,0.8837,0.8539,0.9767
Cactus Wren,1,43,0.8837,0.9500,0.8837,0.9157,1.0000
Western Kingbird,1,52,0.8846,0.7667,0.8846,0.8214,0.8846
Black Rosy-Finch,1,26,0.8846,0.8214,0.8846,0.8519,0.9615
Palm Warbler,1,44,0.8864,0.8667,0.8864,0.8764,0.9773
Yellow-billed Magpie,1,27,0.8889,0.9231,0.8889,0.9057,0.9630
Wilson's Phalarope,2,81,0.8889,0.8611,0.8561,0.8585,0.9753
Northern Saw-whet Owl,1,45,0.8889,1.0000,0.8889,0.9412,0.9111
Yellow-crowned Night-Heron,2,99,0.8889,0.9150,0.8769,0.8936,0.9899
Black-throated Blue Warbler,2,91,0.8901,0.8892,0.8867,0.8877,0.9780
Curve-billed Thrasher,1,46,0.8913,1.0000,0.8913,0.9425,0.9565
Snowy Owl,1,46,0.8913,1.0000,0.8913,0.9425,0.9348
Clark's Nutcracker,1,46,0.8913,0.9318,0.8913,0.9111,0.9130
Red-breasted Merganser,2,85,0.8941,0.9048,0.8961,0.9001,0.9765
Yellow-throated Vireo,1,38,0.8947,0.8718,0.8947,0.8831,0.9737
American Kestrel,2,115,0.8957,0.9350,0.8932,0.9131,0.9739
Swainson's Thrush,1,58,0.8966,0.8525,0.8966,0.8739,0.9828
American Pipit,1,58,0.8966,0.9286,0.8966,0.9123,0.9828
Common Nighthawk,1,39,0.8974,0.8537,0.8974,0.8750,0.9744
Cattle Egret,1,49,0.8980,0.9362,0.8980,0.9167,1.0000
Rose-breasted Grosbeak,2,108,0.8981,0.8463,0.8854,0.8653,0.9907
Loggerhead Shrike,1,60,0.9000,0.8438,0.9000,0.8710,0.9500
Black-throated Green Warbler,1,60,0.9000,0.8438,0.9000,0.8710,0.9667
White-breasted Nuthatch,1,60,0.9000,0.9474,0.9000,0.9231,0.9667
Eastern Bluebird,1,60,0.9000,0.8571,0.9000,0.8780,1.0000
American Woodcock,1,30,0.9000,0.9643,0.9000,0.9310,0.9333
Ovenbird,1,60,0.9000,0.9474,0.9000,0.9231,0.9500
Wild Turkey,1,60,0.9000,0.9474,0.9000,0.9231,0.9833
Vesper Sparrow,1,60,0.9000,0.7826,0.9000,0.8372,1.0000
Yellow-throated Warbler,1,60,0.9000,0.9474,0.9000,0.9231,0.9333
Pied-billed Grebe,1,60,0.9000,0.9153,0.9000,0.9076,0.9333
Tricolored Heron,1,60,0.9000,0.8710,0.9000,0.8852,1.0000
Gray Catbird,1,60,0.9000,0.7941,0.9000,0.8438,0.9500
Nashville Warbler,1,60,0.9000,0.7105,0.9000,0.7941,0.9333
Prairie Warbler,1,60,0.9000,0.9000,0.9000,0.9000,1.0000
Dickcissel,1,60,0.9000,0.9818,0.9000,0.9391,0.9667
Eastern Kingbird,1,60,0.9000,0.8852,0.9000,0.8926,0.9333
Townsend's Warbler,1,60,0.9000,0.9153,0.9000,0.9076,0.9667
Ring-necked Pheasant,2,61,0.9016,0.9366,0.8609,0.8962,0.9344
Whimbrel,1,51,0.9020,0.7541,0.9020,0.8214,0.9608
Yellow-headed Blackbird,2,83,0.9036,0.8781,0.8824,0.8750,0.9759
Osprey,1,52,0.9038,0.8545,0.9038,0.8785,1.0000
Chestnut-sided Warbler,2,95,0.9053,0.8512,0.8833,0.8661,0.9789
Mountain Chickadee,1,53,0.9057,0.8276,0.9057,0.8649,1.0000
Long-billed Curlew,1,53,0.9057,0.8889,0.9057,0.8972,0.9811
Great Crested Flycatcher,1,53,0.9057,0.9057,0.9057,0.9057,1.0000
Snow Bunting,2,64,0.9062,0.9464,0.8141,0.8630,0.9375
Brant,1,32,0.9062,1.0000,0.9062,0.9508,0.9688
American Redstart,2,119,0.9076,0.9804,0.9069,0.9413,0.9496
Solitary Sandpiper,1,56,0.9107,0.9107,0.9107,0.9107,0.9821
Nuttall's Woodpecker,1,45,0.9111,0.8200,0.9111,0.8632,1.0000
Greater Roadrunner,1,34,0.9118,0.9688,0.9118,0.9394,1.0000
Prothonotary Warbler,1,46,0.9130,0.8571,0.9130,0.8842,0.9783
Common Ground-Dove,1,35,0.9143,0.9412,0.9143,0.9275,0.9714
Western Meadowlark,1,60,0.9167,0.7143,0.9167,0.8029,0.9500
Common Yellowthroat,2,120,0.9167,0.8510,0.9167,0.8823,1.0000
Barred Owl,1,60,0.9167,0.9649,0.9167,0.9402,0.9833
Mute Swan,1,60,0.9167,0.7746,0.9167,0.8397,1.0000
Pyrrhuloxia,1,48,0.9167,0.9565,0.9167,0.9362,1.0000
Red-breasted Nuthatch,1,60,0.9167,0.9322,0.9167,0.9244,0.9667
Red-eyed Vireo,1,60,0.9167,0.8594,0.9167,0.8871,0.9833
Black Vulture,1,48,0.9167,0.9167,0.9167,0.9167,0.9792
Heermann's Gull,2,61,0.9180,0.8312,0.9062,0.8668,0.9836
Snowy Egret,1,49,0.9184,0.9000,0.9184,0.9091,0.9796
Hooded Merganser,2,86,0.9186,0.9028,0.9111,0.9057,0.9767
Gila Woodpecker,1,50,0.9200,0.9200,0.9200,0.9200,0.9800
Inca Dove,1,50,0.9200,0.9583,0.9200,0.9388,1.0000
Brown-headed Nuthatch,1,38,0.9211,0.8333,0.9211,0.8750,1.0000
Field Sparrow,1,51,0.9216,0.9038,0.9216,0.9126,0.9804
Common Gallinule,2,64,0.9219,0.7966,0.8565,0.8254,1.0000
White Ibis,2,91,0.9231,0.9494,0.9005,0.9216,0.9780
Eastern Towhee,1,54,0.9259,0.8772,0.9259,0.9009,0.9815
Ash-throated Flycatcher,1,41,0.9268,0.8636,0.9268,0.8941,0.9756
Wood Stork,1,56,0.9286,0.8814,0.9286,0.9043,0.9821
Varied Thrush,1,56,0.9286,0.9455,0.9286,0.9369,0.9464
Spotted Sandpiper,2,98,0.9286,0.9275,0.9272,0.9273,0.9796
Brown Thrasher,1,57,0.9298,0.8983,0.9298,0.9138,0.9649
White-winged Dove,1,57,0.9298,0.8154,0.9298,0.8689,0.9298
Black-crowned Night-Heron,2,114,0.9298,0.8885,0.9259,0.9061,0.9912
Abert's Towhee,1,29,0.9310,0.7941,0.9310,0.8571,1.0000
Bobolink,2,88,0.9318,0.9023,0.9212,0.9111,1.0000
Lark Sparrow,1,59,0.9322,0.9322,0.9322,0.9322,0.9831
Turkey Vulture,1,59,0.9322,0.9821,0.9322,0.9565,0.9492
Common Merganser,2,74,0.9324,0.8683,0.9405,0.9029,1.0000
Vermilion Flycatcher,2,89,0.9326,0.9193,0.9167,0.9179,0.9663
Wilson's Warbler,1,60,0.9333,0.9032,0.9333,0.9180,1.0000
Least Sandpiper,1,60,0.9333,0.8485,0.9333,0.8889,0.9833
White-crowned Sparrow,2,120,0.9333,0.9327,0.9333,0.9328,0.9917
Lincoln's Sparrow,1,60,0.9333,0.8485,0.9333,0.8889,0.9833
Canada Warbler,1,60,0.9333,0.9492,0.9333,0.9412,0.9667
Belted Kingfisher,1,60,0.9333,0.9032,0.9333,0.9180,0.9833
American Goldfinch,2,120,0.9333,0.9027,0.9333,0.9177,0.9917
Black Phoebe,1,60,0.9333,0.9492,0.9333,0.9412,0.9833
Black-headed Grosbeak,2,106,0.9340,0.8732,0.9271,0.8986,0.9811
Wood Duck,2,106,0.9340,0.9281,0.9264,0.9272,0.9811
Dunlin,2,93,0.9355,0.9737,0.9369,0.9549,0.9677
Bufflehead,2,93,0.9355,0.8214,0.9159,0.8656,0.9785
Red-headed Woodpecker,2,94,0.9362,0.9223,0.9201,0.9205,0.9681
Black Turnstone,1,47,0.9362,1.0000,0.9362,0.9670,1.0000
House Finch,2,112,0.9375,0.8179,0.9340,0.8718,0.9821
California Thrasher,1,32,0.9375,0.9091,0.9375,0.9231,0.9688
American Wigeon,2,64,0.9375,0.9227,0.9099,0.9159,0.9531
American Oystercatcher,1,49,0.9388,0.9388,0.9388,0.9388,0.9592
Black Oystercatcher,1,49,0.9388,0.9787,0.9388,0.9583,0.9796
Hooded Warbler,1,49,0.9388,0.9787,0.9388,0.9583,0.9796
Northern Pygmy-Owl,1,50,0.9400,0.9400,0.9400,0.9400,0.9400
Brown Pelican,1,34,0.9412,0.9697,0.9412,0.9552,1.0000
Northern Cardinal,2,120,0.9417,0.9339,0.9417,0.9377,1.0000
Barn Owl,1,52,0.9423,0.8909,0.9423,0.9159,0.9808
Gambel's Quail,2,52,0.9423,0.9528,0.9118,0.9305,1.0000
Magnolia Warbler,2,105,0.9429,0.8472,0.9361,0.8876,1.0000
Cedar Waxwing,1,54,0.9444,0.9444,0.9444,0.9444,0.9630
Scaled Quail,1,19,0.9474,0.8182,0.9474,0.8780,1.0000
Black-billed Magpie,1,38,0.9474,0.9474,0.9474,0.9474,1.0000
Acorn Woodpecker,1,58,0.9483,0.9483,0.9483,0.9483,1.0000
American Tree Sparrow,1,59,0.9492,0.9655,0.9492,0.9573,1.0000
Killdeer,1,60,0.9500,0.9661,0.9500,0.9580,0.9667
Anhinga,1,60,0.9500,0.6951,0.9500,0.8028,0.9833
Surfbird,1,40,0.9500,0.9268,0.9500,0.9383,0.9500
Northern Mockingbird,1,60,0.9500,0.9344,0.9500,0.9421,0.9667
Horned Lark,1,60,0.9500,0.9048,0.9500,0.9268,0.9833
Black-and-white Warbler,1,60,0.9500,0.8769,0.9500,0.9120,0.9833
Tufted Titmouse,1,60,0.9500,0.8906,0.9500,0.9194,1.0000
Steller's Jay,1,60,0.9500,0.9828,0.9500,0.9661,0.9500
Green Heron,1,60,0.9500,0.8906,0.9500,0.9194,0.9833
Pileated Woodpecker,1,60,0.9500,0.8906,0.9500,0.9194,0.9667
Bohemian Waxwing,1,60,0.9500,0.9828,0.9500,0.9661,0.9833
Blue Jay,1,60,0.9500,0.9828,0.9500,0.9661,0.9667
Veery,1,41,0.9512,0.8125,0.9512,0.8764,0.9756
Burrowing Owl,1,43,0.9535,0.8913,0.9535,0.9213,0.9535
Golden-crowned Kinglet,1,51,0.9608,0.9800,0.9608,0.9703,1.0000
Canyon Wren,1,26,0.9615,0.8621,0.9615,0.9091,1.0000
California Quail,2,78,0.9615,0.9146,0.9318,0.9230,1.0000
Chestnut-backed Chickadee,1,54,0.9630,0.7647,0.9630,0.8525,1.0000
Wilson's Snipe,1,55,0.9636,0.9298,0.9636,0.9464,0.9818
American White Pelican,1,28,0.9643,0.9643,0.9643,0.9643,0.9643
White-eyed Vireo,1,57,0.9649,0.9167,0.9649,0.9402,0.9825
Brown Creeper,1,58,0.9655,0.9825,0.9655,0.9739,1.0000
Swallow-tailed Kite,1,29,0.9655,0.8235,0.9655,0.8889,0.9655
Roseate Spoonbill,1,29,0.9655,1.0000,0.9655,0.9825,1.0000
Red-winged Blackbird,2,119,0.9664,0.9033,0.9664,0.9327,0.9916
American Robin,2,119,0.9664,0.9668,0.9664,0.9665,0.9748
Carolina Wren,1,60,0.9667,0.8529,0.9667,0.9062,1.0000
Red-bellied Woodpecker,1,60,0.9667,0.8529,0.9667,0.9062,1.0000
Short-billed Dowitcher,1,60,0.9667,0.9355,0.9667,0.9508,0.9833
Savannah Sparrow,1,60,0.9667,0.8169,0.9667,0.8855,1.0000
Evening Grosbeak,2,120,0.9667,0.9833,0.9667,0.9749,0.9833
American Dipper,1,31,0.9677,0.9091,0.9677,0.9375,1.0000
Northern Bobwhite,1,32,0.9688,0.9688,0.9688,0.9688,1.0000
Black-necked Stilt,1,33,0.9697,1.0000,0.9697,0.9846,1.0000
Blue-winged Warbler,1,38,0.9737,0.8605,0.9737,0.9136,1.0000
Black-bellied Plover,2,77,0.9740,0.9017,0.9738,0.9357,0.9870
Ruffed Grouse,1,40,0.9750,0.9512,0.9750,0.9630,1.0000
Great Horned Owl,1,46,0.9783,0.8824,0.9783,0.9278,1.0000
Painted Bunting,2,98,0.9796,0.9222,0.9787,0.9481,0.9898
American Avocet,1,54,0.9815,0.9636,0.9815,0.9725,1.0000
Semipalmated Plover,1,54,0.9815,0.9464,0.9815,0.9636,1.0000
Ruddy Turnstone,1,55,0.9818,0.8710,0.9818,0.9231,1.0000
Barn Swallow,1,57,0.9825,0.9655,0.9825,0.9739,1.0000
Great Egret,1,60,0.9833,0.8806,0.9833,0.9291,0.9833
Marbled Godwit,1,60,0.9833,0.9077,0.9833,0.9440,0.9833
Green-tailed Towhee,1,28,1.0000,0.7778,1.0000,0.8750,1.0000
Black-bellied Whistling-Duck,1,20,1.0000,1.0000,1.0000,1.0000,1.0000
Monk Parakeet,1,28,1.0000,1.0000,1.0000,1.0000,1.0000
