species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
American Pipit,1,58,0.8103,0.8246,0.8103,0.8174,0.9483
Say's Phoebe,1,58,0.8103,0.8545,0.8103,0.8319,0.9483
Scissor-tailed Flycatcher,1,37,0.8108,1.0000,0.8108,0.8955,0.9459
Bronzed Cowbird,1,32,0.8125,0.7647,0.8125,0.7879,0.8438
Cinnamon Teal,2,75,0.8133,0.9263,0.6818,0.7577,0.9333
Blue-winged Teal,2,59,0.8136,0.7535,0.7290,0.7401,0.9492
Wilson's Phalarope,2,81,0.8148,0.8187,0.7995,0.8076,0.9877
Winter Wren,1,54,0.8148,0.7097,0.8148,0.7586,0.9630
Bald Eagle,2,103,0.8155,0.7154,0.7857,0.7488,0.9515
Northern Mockingbird,1,60,0.8167,0.8750,0.8167,0.8448,0.9000
Broad-billed Hummingbird,2,71,0.8169,0.9161,0.7171,0.7783,0.9437
Northern Pintail,2,66,0.8182,0.7476,0.8214,0.7783,0.9394
Scarlet Tanager,2,77,0.8182,0.7727,0.7730,0.7723,0.9740
Northern Shoveler,2,100,0.8200,0.7433,0.7875,0.7646,0.9600
Ladder-backed Woodpecker,1,50,0.8200,0.7736,0.8200,0.7961,0.9800
Chipping Sparrow,2,106,0.8208,0.7477,0.8138,0.7768,0.9340
Common Eider,3,73,0.8219,0.7825,0.8140,0.7924,0.9452
Dark-eyed Junco,5,192,0.8229,0.7787,0.7041,0.7163,0.9688
Golden-crowned Sparrow,2,102,0.8235,0.8895,0.8179,0.8501,0.9608
Blackburnian Warbler,1,51,0.8235,0.8400,0.8235,0.8317,0.8824
Wood Thrush,1,46,0.8261,0.9268,0.8261,0.8736,0.9348
Reddish Egret,2,75,0.8267,0.8322,0.8144,0.8231,0.9600
Blue-headed Vireo,1,52,0.8269,0.6615,0.8269,0.7350,0.9615
Western Kingbird,1,52,0.8269,0.7414,0.8269,0.7818,0.9231
Bewick's Wren,1,58,0.8276,0.8571,0.8276,0.8421,0.9828
Common Grackle,1,58,0.8276,0.7742,0.8276,0.8000,0.9655
Abert's Towhee,1,29,0.8276,0.8571,0.8276,0.8421,0.9655
Common Ground-Dove,1,35,0.8286,0.8529,0.8286,0.8406,0.9429
Yellow-billed Cuckoo,1,47,0.8298,0.8125,0.8298,0.8211,0.9362
Harlequin Duck,2,65,0.8308,0.9674,0.7500,0.8165,0.9231
Prairie Warbler,1,60,0.8333,0.7937,0.8333,0.8130,1.0000
American Woodcock,1,30,0.8333,0.9259,0.8333,0.8772,0.9333
Wild Turkey,1,60,0.8333,0.9434,0.8333,0.8850,0.9167
Gray Catbird,1,60,0.8333,0.8197,0.8333,0.8264,0.9333
Swamp Sparrow,1,60,0.8333,0.8065,0.8333,0.8197,0.9333
Harris's Sparrow,2,61,0.8361,0.8350,0.8377,0.8361,0.9508
Mountain Bluebird,1,49,0.8367,0.9318,0.8367,0.8817,0.9388
Pine Grosbeak,2,74,0.8378,0.9683,0.8359,0.8972,0.9459
Bullock's Oriole,2,87,0.8391,0.8729,0.8260,0.8480,0.9540
Black-headed Grosbeak,2,106,0.8396,0.8585,0.8265,0.8353,0.9906
Ruddy Duck,3,106,0.8396,0.7531,0.8262,0.7865,0.9717
Northern Pygmy-Owl,1,50,0.8400,0.8235,0.8400,0.8317,0.9200
Sandhill Crane,1,25,0.8400,0.9130,0.8400,0.8750,0.8800
Summer Tanager,3,100,0.8400,0.8019,0.8012,0.7992,0.9800
Glossy Ibis,1,44,0.8409,0.6852,0.8409,0.7551,0.9773
Brown-headed Nuthatch,1,38,0.8421,0.7273,0.8421,0.7805,0.9737
Horned Grebe,2,95,0.8421,0.8413,0.8512,0.8458,0.9789
Scaled Quail,1,19,0.8421,0.8889,0.8421,0.8649,1.0000
Green-winged Teal,2,71,0.8451,0.8452,0.8301,0.8371,0.9859
Laughing Gull,2,104,0.8462,0.7482,0.8328,0.7879,0.9808
Pelagic Cormorant,1,26,0.8462,0.5500,0.8462,0.6667,1.0000
Common Nighthawk,1,39,0.8462,0.8049,0.8462,0.8250,0.9231
Eurasian Collared-Dove,1,59,0.8475,0.8065,0.8475,0.8264,0.9661
Canyon Towhee,1,46,0.8478,0.7959,0.8478,0.8211,0.9783
Curve-billed Thrasher,1,46,0.8478,0.9750,0.8478,0.9070,0.9565
Clark's Nutcracker,1,46,0.8478,0.8864,0.8478,0.8667,0.9130
Yellow-crowned Night-Heron,2,99,0.8485,0.9067,0.8571,0.8776,0.9697
Double-crested Cormorant,2,106,0.8491,0.6434,0.8497,0.7316,0.9811
Song Sparrow,1,60,0.8500,0.8361,0.8500,0.8430,0.9667
Horned Lark,1,60,0.8500,0.9444,0.8500,0.8947,0.9333
Western Meadowlark,1,60,0.8500,0.7969,0.8500,0.8226,0.9333
Blue-gray Gnatcatcher,1,60,0.8500,0.6538,0.8500,0.7391,0.9500
Northern Parula,1,60,0.8500,0.8793,0.8500,0.8644,0.9000
Tricolored Heron,1,60,0.8500,0.6986,0.8500,0.7669,0.9667
Blue Grosbeak,2,100,0.8500,0.8311,0.8411,0.8359,0.9400
White-throated Swift,1,40,0.8500,0.6538,0.8500,0.7391,0.9500
Downy Woodpecker,1,60,0.8500,0.6800,0.8500,0.7556,0.9833
Western Scrub-Jay,1,60,0.8500,0.7083,0.8500,0.7727,1.0000
Yellow-billed Magpie,1,27,0.8519,0.8846,0.8519,0.8679,1.0000
Ring-necked Pheasant,2,61,0.8525,0.9464,0.8290,0.8838,0.9344
Black Vulture,1,48,0.8542,0.8200,0.8542,0.8367,0.9583
Black Oystercatcher,1,49,0.8571,1.0000,0.8571,0.9231,1.0000
Monk Parakeet,1,28,0.8571,0.9231,0.8571,0.8889,0.9286
Cattle Egret,1,49,0.8571,0.7000,0.8571,0.7706,0.9592
Harris's Hawk,1,43,0.8605,0.9024,0.8605,0.8810,0.9535
Rock Pigeon,1,58,0.8621,0.8475,0.8621,0.8547,0.9310
Purple Gallinule,2,51,0.8627,0.8106,0.7148,0.7477,0.9608
Field Sparrow,1,51,0.8627,0.8302,0.8627,0.8462,1.0000
Bobolink,2,88,0.8636,0.8400,0.8364,0.8354,0.9545
Palm Warbler,1,44,0.8636,0.8636,0.8636,0.8636,0.9318
Lark Sparrow,1,59,0.8644,0.8793,0.8644,0.8718,0.9661
Common Merganser,2,74,0.8649,0.8411,0.8698,0.8545,1.0000
Red-breasted Nuthatch,1,60,0.8667,0.8667,0.8667,0.8667,1.0000
Northern Saw-whet Owl,1,45,0.8667,0.9070,0.8667,0.8864,1.0000
Mourning Dove,1,60,0.8667,0.9123,0.8667,0.8889,0.9333
Great Egret,1,60,0.8667,0.8525,0.8667,0.8595,0.9833
Ruby-crowned Kinglet,1,60,0.8667,0.8254,0.8667,0.8455,0.9833
Pine Siskin,1,60,0.8667,0.9286,0.8667,0.8966,1.0000
Barred Owl,1,60,0.8667,0.9630,0.8667,0.9123,0.9833
White-breasted Nuthatch,1,60,0.8667,0.9123,0.8667,0.8889,0.9833
Indigo Bunting,2,99,0.8687,0.6551,0.8558,0.7346,0.9697
Common Goldeneye,2,84,0.8690,0.6441,0.8547,0.7343,0.9762
Snowy Owl,1,46,0.8696,0.9524,0.8696,0.9091,0.9348
Red-breasted Merganser,2,85,0.8706,0.8166,0.8733,0.8366,0.9882
Solitary Sandpiper,1,56,0.8750,0.8033,0.8750,0.8376,0.9821
Northern Waterthrush,1,56,0.8750,0.7000,0.8750,0.7778,0.9821
Wood Stork,1,56,0.8750,0.9074,0.8750,0.8909,0.9643
Snowy Egret,1,49,0.8776,0.9149,0.8776,0.8958,1.0000
Baltimore Oriole,2,107,0.8785,0.8377,0.8685,0.8527,0.9907
Yellow-headed Blackbird,2,83,0.8795,0.8461,0.8529,0.8389,0.9518
Gila Woodpecker,1,50,0.8800,0.9362,0.8800,0.9072,1.0000
Western Bluebird,1,59,0.8814,0.9123,0.8814,0.8966,0.9661
Ring-necked Duck,2,68,0.8824,0.8338,0.8617,0.8446,1.0000
Yellow-breasted Chat,1,60,0.8833,0.7571,0.8833,0.8154,0.9667
Forster's Tern,1,60,0.8833,0.6883,0.8833,0.7737,0.9833
American Coot,1,60,0.8833,0.9636,0.8833,0.9217,0.9000
Red-eyed Vireo,1,60,0.8833,0.8833,0.8833,0.8833,0.9667
Ovenbird,1,60,0.8833,0.9636,0.8833,0.9217,0.9500
Cactus Wren,1,43,0.8837,0.9500,0.8837,0.9157,1.0000
Hooded Merganser,2,86,0.8837,0.8898,0.8771,0.8824,0.9535
American Kestrel,2,115,0.8870,0.8500,0.8856,0.8670,0.9478
Brown-headed Cowbird,2,109,0.8899,0.7591,0.8813,0.8149,0.9725
White Ibis,2,91,0.8901,0.9041,0.8550,0.8750,0.9780
Mallard,2,120,0.8917,0.8271,0.8917,0.8567,0.9500
Brown Thrasher,1,57,0.8947,0.9273,0.8947,0.9107,0.9298
Black-crowned Night-Heron,2,114,0.8947,0.9111,0.8907,0.8967,0.9649
Purple Finch,2,97,0.8969,0.8898,0.8919,0.8889,0.9691
Hooded Warbler,1,49,0.8980,0.8800,0.8980,0.8889,1.0000
American Oystercatcher,1,49,0.8980,0.8800,0.8980,0.8889,0.9388
Rose-breasted Grosbeak,2,108,0.8981,0.8267,0.8875,0.8559,0.9722
Vermilion Flycatcher,2,89,0.8989,0.9078,0.8795,0.8906,0.9551
Townsend's Warbler,1,60,0.9000,0.8710,0.9000,0.8852,0.9667
Belted Kingfisher,1,60,0.9000,0.9474,0.9000,0.9231,0.9667
Marbled Godwit,1,60,0.9000,0.8571,0.9000,0.8780,1.0000
Least Sandpiper,1,60,0.9000,0.7606,0.9000,0.8244,0.9833
Dickcissel,1,60,0.9000,0.9818,0.9000,0.9391,0.9500
Killdeer,1,60,0.9000,0.9818,0.9000,0.9391,0.9833
Pied-billed Grebe,1,60,0.9000,0.8060,0.9000,0.8504,0.9667
Bohemian Waxwing,1,60,0.9000,0.9000,0.9000,0.9000,0.9833
Black-throated Green Warbler,1,60,0.9000,0.8852,0.9000,0.8926,0.9667
Black-and-white Warbler,1,60,0.9000,0.9153,0.9000,0.9076,0.9500
Heermann's Gull,2,61,0.9016,0.9055,0.8934,0.8994,0.9672
Magnolia Warbler,2,105,0.9048,0.8611,0.9000,0.8767,0.9905
Chestnut-sided Warbler,2,95,0.9053,0.8837,0.8833,0.8819,0.9789
Great Crested Flycatcher,1,53,0.9057,0.9231,0.9057,0.9143,0.9811
Long-billed Curlew,1,53,0.9057,0.8889,0.9057,0.8972,0.9623
Black Skimmer,1,53,0.9057,0.9231,0.9057,0.9143,0.9811
Wood Duck,2,106,0.9057,0.9502,0.8938,0.9189,0.9623
Northern Bobwhite,1,32,0.9062,1.0000,0.9062,0.9508,0.9688
Snow Bunting,2,64,0.9062,0.8628,0.8462,0.8536,0.9688
Cedar Waxwing,1,54,0.9074,0.8596,0.9074,0.8829,0.9630
Common Yellowthroat,2,120,0.9083,0.8507,0.9083,0.8785,0.9750
Greater White-fronted Goose,1,33,0.9091,0.8824,0.9091,0.8955,0.9697
Wilson's Snipe,1,55,0.9091,0.9091,0.9091,0.9091,0.9636
Greater Roadrunner,1,34,0.9118,1.0000,0.9118,0.9538,1.0000
Barn Swallow,1,57,0.9123,0.9455,0.9123,0.9286,1.0000
Brown Creeper,1,58,0.9138,0.9138,0.9138,0.9138,0.9828
Black Turnstone,1,47,0.9149,1.0000,0.9149,0.9556,1.0000
Turkey Vulture,1,59,0.9153,0.9818,0.9153,0.9474,0.9661
American Redstart,2,119,0.9160,0.8840,0.9153,0.8991,0.9748
Savannah Sparrow,1,60,0.9167,0.8209,0.9167,0.8661,1.0000
Eastern Bluebird,1,60,0.9167,0.9167,0.9167,0.9167,0.9833
Black Phoebe,1,60,0.9167,0.9016,0.9167,0.9091,1.0000
White-crowned Sparrow,2,120,0.9167,0.8938,0.9167,0.9051,0.9500
Spotted Sandpiper,2,98,0.9184,0.8755,0.9166,0.8946,0.9898
Hermit Warbler,1,37,0.9189,0.8293,0.9189,0.8718,1.0000
Clark's Grebe,1,38,0.9211,0.6604,0.9211,0.7692,0.9737
Black-billed Magpie,1,38,0.9211,0.8537,0.9211,0.8861,1.0000
Whimbrel,1,51,0.9216,0.9038,0.9216,0.9126,0.9412
Golden-crowned Kinglet,1,51,0.9216,0.9592,0.9216,0.9400,0.9608
Black-throated Blue Warbler,2,91,0.9231,0.8759,0.9121,0.8936,0.9890
Gambel's Quail,2,52,0.9231,0.9504,0.8824,0.9123,0.9615
Bufflehead,2,93,0.9247,0.7679,0.9076,0.8315,0.9785
Surfbird,1,40,0.9250,0.9487,0.9250,0.9367,0.9750
American Goldfinch,2,120,0.9250,0.8597,0.9250,0.8910,0.9667
American White Pelican,1,28,0.9286,0.9630,0.9286,0.9455,0.9643
Burrowing Owl,1,43,0.9302,0.8696,0.9302,0.8989,0.9535
Swainson's Thrush,1,58,0.9310,0.7397,0.9310,0.8244,0.9655
Swallow-tailed Kite,1,29,0.9310,0.7941,0.9310,0.8571,1.0000
Acorn Woodpecker,1,58,0.9310,0.9310,0.9310,0.9310,0.9828
Lincoln's Sparrow,1,60,0.9333,0.7778,0.9333,0.8485,0.9833
Pileated Woodpecker,1,60,0.9333,0.9180,0.9333,0.9256,0.9667
Yellow-throated Warbler,1,60,0.9333,0.9032,0.9333,0.9180,0.9333
Green Heron,1,60,0.9333,0.9655,0.9333,0.9492,0.9667
Short-billed Dowitcher,1,60,0.9333,0.8750,0.9333,0.9032,0.9833
Wilson's Warbler,1,60,0.9333,0.8485,0.9333,0.8889,1.0000
Mute Swan,1,60,0.9333,0.8235,0.9333,0.8750,1.0000
Dunlin,2,93,0.9355,0.9274,0.9426,0.9344,0.9892
Brant,1,32,0.9375,0.9677,0.9375,0.9524,1.0000
Common Gallinule,2,64,0.9375,0.9038,0.8667,0.8786,1.0000
American Wigeon,2,64,0.9375,0.8861,0.9251,0.9048,0.9844
Inca Dove,1,50,0.9400,0.8393,0.9400,0.8868,0.9600
Evening Grosbeak,2,120,0.9417,0.9746,0.9417,0.9578,0.9750
Mountain Chickadee,1,53,0.9434,0.8621,0.9434,0.9009,1.0000
Eastern Towhee,1,54,0.9444,0.7727,0.9444,0.8500,1.0000
Varied Thrush,1,56,0.9464,0.8983,0.9464,0.9217,0.9821
House Finch,2,112,0.9464,0.7631,0.9449,0.8431,0.9821
Blue-winged Warbler,1,38,0.9474,0.8182,0.9474,0.8780,1.0000
Canada Warbler,1,60,0.9500,0.9194,0.9500,0.9344,1.0000
Black-bellied Whistling-Duck,1,20,0.9500,0.9500,0.9500,0.9500,1.0000
Blue Jay,1,60,0.9500,0.9661,0.9500,0.9580,0.9833
Carolina Wren,1,60,0.9500,0.8507,0.9500,0.8976,0.9833
Northern Cardinal,2,120,0.9500,0.9349,0.9500,0.9421,0.9833
Red-bellied Woodpecker,1,60,0.9500,0.7917,0.9500,0.8636,0.9833
Prothonotary Warbler,1,46,0.9565,0.9362,0.9565,0.9462,1.0000
American Robin,2,119,0.9580,0.9427,0.9581,0.9503,1.0000
Red-winged Blackbird,2,119,0.9580,0.8315,0.9582,0.8895,1.0000
Pyrrhuloxia,1,48,0.9583,0.9388,0.9583,0.9485,1.0000
Canyon Wren,1,26,0.9615,0.9615,0.9615,0.9615,1.0000
California Quail,2,78,0.9615,0.8958,0.9318,0.9135,0.9872
Chestnut-backed Chickadee,1,54,0.9630,0.8387,0.9630,0.8966,1.0000
Green-tailed Towhee,1,28,0.9643,0.7941,0.9643,0.8710,1.0000
Steller's Jay,1,60,0.9667,0.9206,0.9667,0.9431,1.0000
American Dipper,1,31,0.9677,0.9677,0.9677,0.9677,1.0000
California Thrasher,1,32,0.9688,0.7750,0.9688,0.8611,1.0000
Painted Bunting,2,98,0.9694,0.8758,0.9615,0.9162,1.0000
Black-necked Stilt,1,33,0.9697,0.9412,0.9697,0.9552,1.0000
Ruffed Grouse,1,40,0.9750,0.9286,0.9750,0.9512,1.0000
Veery,1,41,0.9756,0.8000,0.9756,0.8791,1.0000
Semipalmated Plover,1,54,0.9815,0.8833,0.9815,0.9298,1.0000
American Avocet,1,54,0.9815,0.9815,0.9815,0.9815,1.0000
Ruddy Turnstone,1,55,0.9818,0.8308,0.9818,0.9000,0.9818
White-eyed Vireo,1,57,0.9825,0.8615,0.9825,0.9180,0.9825
American Tree Sparrow,1,59,0.9831,0.9062,0.9831,0.9431,1.0000
Tufted Titmouse,1,60,0.9833,0.7662,0.9833,0.8613,0.9833
Black-bellied Plover,2,77,0.9870,0.9368,0.9881,0.9611,1.0000
Brown Pelican,1,34,1.0000,0.9444,1.0000,0.9714,1.0000
Great Horned Owl,1,46,1.0000,0.8364,1.0000,0.9109,1.0000
Roseate Spoonbill,1,29,1.0000,1.0000,1.0000,1.0000,1.0000
