species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Green Heron,1,60,0.9333,0.9032,0.9333,0.9180,0.9833
Short-billed Dowitcher,1,60,0.9333,0.9492,0.9333,0.9412,1.0000
House Finch,2,112,0.9375,0.7765,0.9365,0.8462,0.9821
Northern Bobwhite,1,32,0.9375,1.0000,0.9375,0.9677,0.9375
Inca Dove,1,50,0.9400,0.8545,0.9400,0.8952,0.9600
American Robin,2,119,0.9412,0.9411,0.9414,0.9412,0.9916
Whimbrel,1,51,0.9412,0.9412,0.9412,0.9412,0.9804
White-crowned Sparrow,2,120,0.9417,0.9122,0.9417,0.9266,0.9667
Evening Grosbeak,2,120,0.9417,0.9462,0.9417,0.9423,0.9667
Gambel's Quail,2,52,0.9423,0.9236,0.9118,0.9172,0.9808
Chestnut-backed Chickadee,1,54,0.9444,0.8095,0.9444,0.8718,1.0000
Scaled Quail,1,19,0.9474,0.9474,0.9474,0.9474,1.0000
Acorn Woodpecker,1,58,0.9483,0.9821,0.9483,0.9649,0.9828
Painted Bunting,2,98,0.9490,0.9070,0.9402,0.9226,1.0000
American Tree Sparrow,1,59,0.9492,0.8889,0.9492,0.9180,1.0000
Carolina Wren,1,60,0.9500,0.8906,0.9500,0.9194,1.0000
Ruffed Grouse,1,40,0.9500,0.9048,0.9500,0.9268,1.0000
Marbled Godwit,1,60,0.9500,0.9194,0.9500,0.9344,1.0000
Steller's Jay,1,60,0.9500,0.9828,0.9500,0.9661,0.9833
Mute Swan,1,60,0.9500,0.7917,0.9500,0.8636,1.0000
Pileated Woodpecker,1,60,0.9500,0.8143,0.9500,0.8769,0.9667
Heermann's Gull,2,61,0.9508,0.9295,0.9417,0.9356,0.9836
Common Gallinule,2,64,0.9531,0.9537,0.9000,0.9202,1.0000
Prothonotary Warbler,1,46,0.9565,0.9565,0.9565,0.9565,1.0000
Canyon Wren,1,26,0.9615,0.8621,0.9615,0.9091,1.0000
Green-tailed Towhee,1,28,0.9643,0.8710,0.9643,0.9153,1.0000
Swallow-tailed Kite,1,29,0.9655,0.7778,0.9655,0.8615,1.0000
Blue Jay,1,60,0.9667,1.0000,0.9667,0.9831,0.9833
California Thrasher,1,32,0.9688,0.8158,0.9688,0.8857,0.9688
Brown Pelican,1,34,0.9706,0.9429,0.9706,0.9565,1.0000
Greater Roadrunner,1,34,0.9706,0.9167,0.9706,0.9429,1.0000
Blue-winged Warbler,1,38,0.9737,0.9737,0.9737,0.9737,0.9737
Black-bellied Plover,2,77,0.9740,0.9280,0.9714,0.9487,1.0000
California Quail,2,78,0.9744,0.9348,0.9545,0.9444,1.0000
American Avocet,1,54,0.9815,1.0000,0.9815,0.9907,1.0000
Semipalmated Plover,1,54,0.9815,0.8833,0.9815,0.9298,0.9815
Ruddy Turnstone,1,55,0.9818,0.8571,0.9818,0.9153,0.9818
Black-bellied Whistling-Duck,1,20,1.0000,1.0000,1.0000,1.0000,1.0000
Hermit Warbler,1,37,1.0000,0.8043,1.0000,0.8916,1.0000
Roseate Spoonbill,1,29,1.0000,1.0000,1.0000,1.0000,1.0000
American Dipper,1,31,1.0000,0.9394,1.0000,0.9688,1.0000
Great Horned Owl,1,46,1.0000,0.8214,1.0000,0.9020,1.0000
Black-necked Stilt,1,33,1.0000,0.8919,1.0000,0.9429,1.0000
