class_idx,class_name,species,order,support,TP,FP,FN,precision,recall,f1,accuracy,top5_recall,most_confused_with
204,Black-legged Kittiwake (Immature),Black-legged Kittiwake,"Gulls, Terns, and Allies",19,14,8,5,0.6364,0.7368,0.6829,0.7368,1.0000,Black-legged Kittiwake (Adult) (4)
207,Ring-billed Gull (Immature),Ring-billed Gull,"Gulls, Terns, and Allies",36,27,16,9,0.6279,0.7500,0.6835,0.7500,0.9722,Ring-billed Gull (Adult) (2)
99,Trumpeter Swan,Trumpeter Swan,"Ducks, Geese, and Swans",37,26,13,11,0.6667,0.7027,0.6842,0.7027,1.0000,Mute Swan (5)
468,Eastern Wood-Pewee,Eastern Wood-Pewee,Perching Birds,49,37,22,12,0.6271,0.7551,0.6852,0.7551,0.9388,Western Wood-Pewee (8)
268,Common Gallinule (Immature),Common Gallinule,Cranes and Rails,15,12,8,3,0.6000,0.8000,0.6857,0.8000,1.0000,Common Gallinule (Adult) (2)
542,Red Crossbill (Female/juvenile),Red Crossbill,Perching Birds,34,21,6,13,0.7778,0.6176,0.6885,0.6176,0.9118,Pine Siskin (3)
235,Common Goldeneye (Female/Eclipse male),Common Goldeneye,"Ducks, Geese, and Swans",33,28,20,5,0.5833,0.8485,0.6914,0.8485,0.9697,Redhead (Breeding male) (1)
277,"Anna's Hummingbird (Female, immature)",Anna's Hummingbird,Swifts and Hummingbirds,52,37,18,15,0.6727,0.7115,0.6916,0.7115,1.0000,"Black-chinned Hummingbird (Female, immature) (8)"
100,Tundra Swan,Tundra Swan,"Ducks, Geese, and Swans",28,18,6,10,0.7500,0.6429,0.6923,0.6429,0.9643,Trumpeter Swan (10)
510,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",Bay-breasted Warbler,Perching Birds,29,17,3,12,0.8500,0.5862,0.6939,0.5862,0.9310,Bay-breasted Warbler (Breeding male) (5)
223,Northern Pintail (Female/Eclipse male),Northern Pintail,"Ducks, Geese, and Swans",24,16,6,8,0.7273,0.6667,0.6957,0.6667,0.9583,Northern Pintail (Breeding male) (3)
355,Carolina Chickadee,Carolina Chickadee,Perching Birds,58,47,30,11,0.6104,0.8103,0.6963,0.8103,1.0000,Black-capped Chickadee (8)
381,Black-tailed Gnatcatcher,Black-tailed Gnatcatcher,Perching Birds,22,15,6,7,0.7143,0.6818,0.6977,0.6818,0.9545,Blue-gray Gnatcatcher (3)
455,Rusty Blackbird,Rusty Blackbird,Perching Birds,48,29,6,19,0.8286,0.6042,0.6988,0.6042,0.8958,Brewer's Blackbird (Male) (4)
260,Cooper's Hawk (Immature),Cooper's Hawk,"Hawks, Kites, Eagles, and Allies",60,43,20,17,0.6825,0.7167,0.6992,0.7167,0.9667,Sharp-shinned Hawk (Immature) (9)
540,Cassin's Finch (Female/immature),Cassin's Finch,Perching Birds,24,14,2,10,0.8750,0.5833,0.7000,0.5833,0.9167,Pine Siskin (3)
522,Western Tanager (Female/Nonbreeding Male),Western Tanager,Perching Birds,33,19,2,14,0.9048,0.5758,0.7037,0.5758,0.9091,Western Tanager (Breeding Male) (5)
359,Boreal Chickadee,Boreal Chickadee,Perching Birds,42,23,0,19,1.0000,0.5476,0.7077,0.5476,0.8810,Chestnut-backed Chickadee (9)
289,Red-tailed Hawk (Light morph immature),Red-tailed Hawk,"Hawks, Kites, Eagles, and Allies",60,44,20,16,0.6875,0.7333,0.7097,0.7333,0.9000,Red-tailed Hawk (Dark morph) (2)
551,Summer Tanager (Immature Male),Summer Tanager,Perching Birds,17,11,3,6,0.7857,0.6471,0.7097,0.6471,1.0000,Summer Tanager (Adult Male) (4)
116,Pelagic Cormorant,Pelagic Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",26,20,10,6,0.6667,0.7692,0.7143,0.7692,1.0000,Neotropic Cormorant (2)
114,Brandt's Cormorant,Brandt's Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",33,20,3,13,0.8696,0.6061,0.7143,0.6061,0.8788,Pelagic Cormorant (3)
352,Cliff Swallow,Cliff Swallow,Perching Birds,30,25,15,5,0.6250,0.8333,0.7143,0.8333,0.9000,Broad-winged Hawk (Adult) (1)
453,Eastern Meadowlark,Eastern Meadowlark,Perching Birds,40,25,5,15,0.8333,0.6250,0.7143,0.6250,1.0000,Western Meadowlark (15)
264,Golden Eagle (Immature),Golden Eagle,"Hawks, Kites, Eagles, and Allies",30,19,4,11,0.8261,0.6333,0.7170,0.6333,0.8667,Golden Eagle (Adult) (8)
342,Yellow-rumped Warbler (Winter/juvenile Myrtle),Yellow-rumped Warbler,Perching Birds,53,38,15,15,0.7170,0.7170,0.7170,0.7170,0.9811,Yellow-rumped Warbler (Winter/juvenile Audubon's) (7)
50,Cooper's Hawk (Adult),Cooper's Hawk,"Hawks, Kites, Eagles, and Allies",57,42,18,15,0.7000,0.7368,0.7179,0.7368,0.9649,Sharp-shinned Hawk (Adult ) (12)
178,Eastern Screech-Owl,Eastern Screech-Owl,Owls,50,37,16,13,0.6981,0.7400,0.7184,0.7400,1.0000,Western Screech-Owl (13)
460,Orchard Oriole (Immature Male),Orchard Oriole,Perching Birds,25,18,7,7,0.7200,0.7200,0.7200,0.7200,0.9200,Hooded Oriole (Adult male) (2)
364,Black-crested Titmouse,Black-crested Titmouse,Perching Birds,33,21,4,12,0.8400,0.6364,0.7241,0.6364,1.0000,Tufted Titmouse (10)
84,Glaucous-winged Gull (Adult),Glaucous-winged Gull,"Gulls, Terns, and Allies",38,25,6,13,0.8065,0.6579,0.7246,0.6579,0.9737,Herring Gull (Adult) (8)
134,Mississippi Kite,Mississippi Kite,"Hawks, Kites, Eagles, and Allies",50,32,6,18,0.8421,0.6400,0.7273,0.6400,0.9000,Swallow-tailed Kite (3)
521,Scarlet Tanager (Female/Nonbreeding Male),Scarlet Tanager,Perching Birds,28,23,12,5,0.6571,0.8214,0.7302,0.8214,0.9643,Nashville Warbler (2)
54,Golden Eagle (Adult),Golden Eagle,"Hawks, Kites, Eagles, and Allies",42,34,17,8,0.6667,0.8095,0.7312,0.8095,0.9762,Golden Eagle (Immature) (2)
410,Tennessee Warbler,Tennessee Warbler,Perching Birds,60,48,23,12,0.6761,0.8000,0.7328,0.8000,0.9333,Orange-crowned Warbler (2)
463,Brown-capped Rosy-Finch,Brown-capped Rosy-Finch,Perching Birds,34,22,4,12,0.8462,0.6471,0.7333,0.6471,0.9706,Gray-crowned Rosy-Finch (8)
215,Ross's Goose,Ross's Goose,"Ducks, Geese, and Swans",23,18,8,5,0.6923,0.7826,0.7347,0.7826,1.0000,Snow Goose (White morph) (4)
249,Northern Gannet (Immature/Juvenile),Northern Gannet,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",20,14,4,6,0.7778,0.7000,0.7368,0.7000,0.8500,Black Scoter (Male) (1)
247,Red-necked Grebe (Nonbreeding/juvenile),Red-necked Grebe,Grebes,31,21,5,10,0.8077,0.6774,0.7368,0.6774,0.9677,Red-necked Grebe (Breeding) (4)
544,Lesser Goldfinch (Female/juvenile),Lesser Goldfinch,Perching Birds,36,24,5,12,0.8276,0.6667,0.7385,0.6667,0.8333,Lesser Goldfinch (Adult Male) (6)
90,Common Tern,Common Tern,"Gulls, Terns, and Allies",60,41,10,19,0.8039,0.6833,0.7387,0.6833,0.9333,Forster's Tern (13)
72,Allen's Hummingbird (Adult Male),Allen's Hummingbird,Swifts and Hummingbirds,60,47,20,13,0.7015,0.7833,0.7402,0.7833,1.0000,Rufous Hummingbird (Adult Male) (13)
83,Herring Gull (Adult),Herring Gull,"Gulls, Terns, and Allies",57,49,26,8,0.6533,0.8596,0.7424,0.8596,1.0000,Glaucous-winged Gull (Adult) (4)
230,Harlequin Duck (Female/juvenile),Harlequin Duck,"Ducks, Geese, and Swans",22,13,0,9,1.0000,0.5909,0.7429,0.5909,0.9091,White-winged Scoter (Female/juvenile) (5)
252,Little Blue Heron (Immature),Little Blue Heron,"Pelicans, Herons, Ibises, and Allies",37,26,7,11,0.7879,0.7027,0.7429,0.7027,0.9730,Snowy Egret (3)
226,Redhead (Female/Eclipse male),Redhead,"Ducks, Geese, and Swans",17,13,5,4,0.7222,0.7647,0.7429,0.7647,0.8824,Ring-necked Duck (Female/Eclipse male) (2)
40,Double-crested Cormorant (Immature),Double-crested Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",52,48,29,4,0.6234,0.9231,0.7442,0.9231,1.0000,Great Cormorant (Immature) (3)
51,Red-shouldered Hawk (Adult ),Red-shouldered Hawk,"Hawks, Kites, Eagles, and Allies",38,28,9,10,0.7568,0.7368,0.7467,0.7368,0.9474,Red-shouldered Hawk (Immature) (7)
405,Louisiana Waterthrush,Louisiana Waterthrush,Perching Birds,42,34,15,8,0.6939,0.8095,0.7473,0.8095,1.0000,Northern Waterthrush (8)
413,MacGillivray's Warbler,MacGillivray's Warbler,Perching Birds,46,37,16,9,0.6981,0.8043,0.7475,0.8043,1.0000,Nashville Warbler (4)
286,Long-tailed Duck (Female/juvenile),Long-tailed Duck,"Ducks, Geese, and Swans",23,15,2,8,0.8824,0.6522,0.7500,0.6522,0.8696,Long-tailed Duck (Summer male) (3)
350,Northern Rough-winged Swallow,Northern Rough-winged Swallow,Perching Birds,42,35,16,7,0.6863,0.8333,0.7527,0.8333,0.9286,Chimney Swift (1)
68,Costa's Hummingbird (Adult Male),Costa's Hummingbird,Swifts and Hummingbirds,37,32,16,5,0.6667,0.8649,0.7529,0.8649,0.9730,Black-chinned Hummingbird (Adult Male) (2)
369,Pygmy Nuthatch,Pygmy Nuthatch,Perching Birds,38,29,10,9,0.7436,0.7632,0.7532,0.7632,0.9474,Brown-headed Nuthatch (3)
361,Oak Titmouse,Oak Titmouse,Perching Birds,37,29,11,8,0.7250,0.7838,0.7532,0.7838,0.9189,Bushtit (2)
497,Mexican Jay,Mexican Jay,Perching Birds,26,17,2,9,0.8947,0.6538,0.7556,0.6538,1.0000,Western Scrub-Jay (9)
194,Yellow-bellied Sapsucker,Yellow-bellied Sapsucker,Woodpeckers,59,52,26,7,0.6667,0.8814,0.7591,0.8814,0.9661,Red-naped Sapsucker (4)
298,Phainopepla (Female/juvenile),Phainopepla,Perching Birds,18,13,3,5,0.8125,0.7222,0.7647,0.7222,0.9444,Phainopepla (Male) (3)
199,Downy Woodpecker,Downy Woodpecker,Woodpeckers,60,44,11,16,0.8000,0.7333,0.7652,0.7333,0.9833,Hairy Woodpecker (13)
435,Canyon Towhee,Canyon Towhee,Perching Birds,46,35,10,11,0.7778,0.7609,0.7692,0.7609,0.9783,California Towhee (8)
440,Brewer's Sparrow,Brewer's Sparrow,Perching Birds,35,27,8,8,0.7714,0.7714,0.7714,0.7714,0.9714,Chipping Sparrow (Immature/nonbreeding adult) (5)
412,Nashville Warbler,Nashville Warbler,Perching Birds,60,54,26,6,0.6750,0.9000,0.7714,0.9000,1.0000,Tennessee Warbler (2)
205,Laughing Gull (Nonbreeding/Immature),Laughing Gull,"Gulls, Terns, and Allies",45,34,9,11,0.7907,0.7556,0.7727,0.7556,0.9556,Laughing Gull (Breeding) (6)
520,Chipping Sparrow (Immature/nonbreeding adult),Chipping Sparrow,Perching Birds,46,36,11,10,0.7660,0.7826,0.7742,0.7826,0.9783,Chipping Sparrow (Breeding) (4)
160,Western Sandpiper,Western Sandpiper,"Plovers, Sandpipers, and Allies",51,36,6,15,0.8571,0.7059,0.7742,0.7059,0.9804,Semipalmated Sandpiper (10)
88,Caspian Tern,Caspian Tern,"Gulls, Terns, and Allies",49,38,11,11,0.7755,0.7755,0.7755,0.7755,1.0000,Royal Tern (5)
22,White-winged Scoter (Male),White-winged Scoter,"Ducks, Geese, and Swans",27,19,3,8,0.8636,0.7037,0.7755,0.7037,0.8889,Pigeon Guillemot (Breeding) (3)
127,White-faced Ibis,White-faced Ibis,"Pelicans, Herons, Ibises, and Allies",34,26,7,8,0.7879,0.7647,0.7761,0.7647,1.0000,Glossy Ibis (7)
97,Canada Goose,Canada Goose,"Ducks, Geese, and Swans",31,26,10,5,0.7222,0.8387,0.7761,0.8387,0.9677,White-winged Scoter (Male) (1)
263,Rough-legged Hawk (Light morph),Rough-legged Hawk,"Hawks, Kites, Eagles, and Allies",40,33,12,7,0.7333,0.8250,0.7765,0.8250,1.0000,Rough-legged Hawk (Dark morph) (4)
152,Lesser Yellowlegs,Lesser Yellowlegs,"Plovers, Sandpipers, and Allies",60,46,12,14,0.7931,0.7667,0.7797,0.7667,1.0000,Greater Yellowlegs (11)
450,Summer Tanager (Female),Summer Tanager,Perching Birds,33,24,4,9,0.8571,0.7273,0.7869,0.7273,0.9091,Scarlet Tanager (Female/Nonbreeding Male) (3)
232,White-winged Scoter (Female/juvenile),White-winged Scoter,"Ducks, Geese, and Swans",30,24,7,6,0.7742,0.8000,0.7869,0.8000,0.9333,Surf Scoter (Female/immature) (2)
200,Hairy Woodpecker,Hairy Woodpecker,Woodpeckers,60,48,14,12,0.7742,0.8000,0.7869,0.8000,1.0000,Downy Woodpecker (9)
197,Ladder-backed Woodpecker,Ladder-backed Woodpecker,Woodpeckers,50,37,7,13,0.8409,0.7400,0.7872,0.7400,1.0000,Nuttall's Woodpecker (9)
159,Semipalmated Sandpiper,Semipalmated Sandpiper,"Plovers, Sandpipers, and Allies",60,50,17,10,0.7463,0.8333,0.7874,0.8333,1.0000,Western Sandpiper (4)
243,Red-throated Loon (Nonbreeding/juvenile),Red-throated Loon,Loons,47,39,13,8,0.7500,0.8298,0.7879,0.8298,0.9787,Pacific Loon (Nonbreeding/juvenile) (4)
139,Merlin,Merlin,Caracaras and Falcons,58,45,11,13,0.8036,0.7759,0.7895,0.7759,0.9310,Sharp-shinned Hawk (Adult ) (2)
