species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Winter Wren,1,54,0.9444,0.7500,0.9444,0.8361,0.9630
Black-throated Blue Warbler,2,91,0.9451,0.9336,0.9219,0.9272,1.0000
Townsend's Solitaire,1,37,0.9459,0.7778,0.9459,0.8537,0.9730
Common Merganser,2,74,0.9459,0.9316,0.9524,0.9397,1.0000
House Finch,2,112,0.9464,0.8680,0.9462,0.9047,0.9821
Scaled Quail,1,19,0.9474,1.0000,0.9474,0.9730,1.0000
Common Nighthawk,1,39,0.9487,0.9737,0.9487,0.9610,0.9744
Ruby-crowned Kinglet,1,60,0.9500,0.9344,0.9500,0.9421,1.0000
Pied-billed Grebe,1,60,0.9500,0.9344,0.9500,0.9421,0.9667
Song Sparrow,1,60,0.9500,0.9194,0.9500,0.9344,1.0000
Mute Swan,1,60,0.9500,0.9048,0.9500,0.9268,1.0000
Common Yellowthroat,2,120,0.9500,0.9264,0.9500,0.9377,1.0000
Tricolored Heron,1,60,0.9500,0.8906,0.9500,0.9194,1.0000
White-crowned Sparrow,2,120,0.9500,0.9339,0.9500,0.9418,0.9917
Least Sandpiper,1,60,0.9500,0.8906,0.9500,0.9194,0.9833
Tufted Titmouse,1,60,0.9500,0.8261,0.9500,0.8837,0.9833
Surfbird,1,40,0.9500,1.0000,0.9500,0.9744,1.0000
Barred Owl,1,60,0.9500,0.9828,0.9500,0.9661,0.9833
Blue Jay,1,60,0.9500,0.9828,0.9500,0.9661,0.9833
Canada Warbler,1,60,0.9500,0.9661,0.9500,0.9580,0.9667
Marbled Godwit,1,60,0.9500,0.9500,0.9500,0.9500,1.0000
Great Egret,1,60,0.9500,0.9344,0.9500,0.9421,1.0000
Red-breasted Sapsucker,1,42,0.9524,0.9091,0.9524,0.9302,0.9762
Common Gallinule,2,64,0.9531,0.7712,0.9000,0.8280,1.0000
American Kestrel,2,115,0.9565,0.9312,0.9553,0.9431,1.0000
Clark's Nutcracker,1,46,0.9565,0.9362,0.9565,0.9462,0.9783
Curve-billed Thrasher,1,46,0.9565,0.9778,0.9565,0.9670,0.9783
Prothonotary Warbler,1,46,0.9565,0.9362,0.9565,0.9462,0.9783
Dunlin,2,93,0.9570,0.9667,0.9542,0.9599,0.9892
Black Turnstone,1,47,0.9574,1.0000,0.9574,0.9783,1.0000
American Redstart,2,119,0.9580,0.9418,0.9576,0.9496,0.9748
Purple Finch,2,97,0.9588,0.9303,0.9571,0.9433,1.0000
Snowy Egret,1,49,0.9592,0.9038,0.9592,0.9307,1.0000
Hooded Warbler,1,49,0.9592,0.9400,0.9592,0.9495,1.0000
American Oystercatcher,1,49,0.9592,0.9400,0.9592,0.9495,0.9592
Sandhill Crane,1,25,0.9600,0.9231,0.9600,0.9412,0.9600
Inca Dove,1,50,0.9600,0.9412,0.9600,0.9505,1.0000
Golden-crowned Kinglet,1,51,0.9608,1.0000,0.9608,0.9800,1.0000
Field Sparrow,1,51,0.9608,1.0000,0.9608,0.9800,0.9804
Osprey,1,52,0.9615,0.9615,0.9615,0.9615,1.0000
Mountain Chickadee,1,53,0.9623,0.8793,0.9623,0.9189,1.0000
Wood Duck,2,106,0.9623,0.9574,0.9591,0.9582,0.9906
Chestnut-backed Chickadee,1,54,0.9630,0.8254,0.9630,0.8889,1.0000
Wood Stork,1,56,0.9643,0.9310,0.9643,0.9474,0.9821
Solitary Sandpiper,1,56,0.9643,0.9474,0.9643,0.9558,0.9821
Green-tailed Towhee,1,28,0.9643,0.8710,0.9643,0.9153,1.0000
Red-breasted Merganser,2,85,0.9647,0.9549,0.9642,0.9593,1.0000
Barn Swallow,1,57,0.9649,0.9483,0.9649,0.9565,1.0000
White-eyed Vireo,1,57,0.9649,0.9649,0.9649,0.9649,1.0000
Hooded Merganser,2,86,0.9651,0.9424,0.9603,0.9512,0.9884
Swallow-tailed Kite,1,29,0.9655,0.8485,0.9655,0.9032,0.9655
Lark Sparrow,1,59,0.9661,0.9661,0.9661,0.9661,1.0000
American Robin,2,119,0.9664,0.9915,0.9664,0.9788,0.9832
Short-billed Dowitcher,1,60,0.9667,0.9355,0.9667,0.9508,0.9833
Wild Turkey,1,60,0.9667,0.9667,0.9667,0.9667,0.9667
Savannah Sparrow,1,60,0.9667,0.9062,0.9667,0.9355,1.0000
Black Phoebe,1,60,0.9667,0.9206,0.9667,0.9431,1.0000
Horned Lark,1,60,0.9667,0.9355,0.9667,0.9508,0.9667
Ovenbird,1,60,0.9667,0.9355,0.9667,0.9508,0.9833
Willet,1,60,0.9667,0.9062,0.9667,0.9355,1.0000
Black-throated Green Warbler,1,60,0.9667,0.8923,0.9667,0.9280,0.9833
Red-eyed Vireo,1,60,0.9667,0.8657,0.9667,0.9134,1.0000
Pine Siskin,1,60,0.9667,0.8406,0.9667,0.8992,1.0000
Bohemian Waxwing,1,60,0.9667,1.0000,0.9667,0.9831,1.0000
American Woodcock,1,30,0.9667,1.0000,0.9667,0.9831,0.9667
Wilson's Warbler,1,60,0.9667,0.9508,0.9667,0.9587,1.0000
Belted Kingfisher,1,60,0.9667,0.9831,0.9667,0.9748,0.9833
Killdeer,1,60,0.9667,0.9831,0.9667,0.9748,0.9833
Gray Catbird,1,60,0.9667,0.9831,0.9667,0.9748,0.9667
American Wigeon,2,64,0.9688,1.0000,0.9626,0.9809,0.9844
California Thrasher,1,32,0.9688,0.9394,0.9688,0.9538,1.0000
Northern Bobwhite,1,32,0.9688,1.0000,0.9688,0.9841,0.9688
Brant,1,32,0.9688,1.0000,0.9688,0.9841,1.0000
Spotted Sandpiper,2,98,0.9694,0.9423,0.9698,0.9546,0.9898
Brown Pelican,1,34,0.9706,0.9706,0.9706,0.9706,1.0000
Baltimore Oriole,2,107,0.9720,0.9081,0.9688,0.9372,0.9907
Brown-headed Cowbird,2,109,0.9725,0.8653,0.9694,0.9138,1.0000
Scissor-tailed Flycatcher,1,37,0.9730,0.8372,0.9730,0.9000,0.9730
Black-billed Magpie,1,38,0.9737,0.9250,0.9737,0.9487,1.0000
Blue-winged Warbler,1,38,0.9737,0.9250,0.9737,0.9487,1.0000
Black-crowned Night-Heron,2,114,0.9737,0.9573,0.9722,0.9644,1.0000
Black-bellied Plover,2,77,0.9740,0.9603,0.9738,0.9670,0.9870
California Quail,2,78,0.9744,0.9458,0.9545,0.9501,1.0000
Ruffed Grouse,1,40,0.9750,0.8864,0.9750,0.9286,1.0000
Evening Grosbeak,2,120,0.9750,0.9758,0.9750,0.9751,1.0000
Burrowing Owl,1,43,0.9767,0.9333,0.9767,0.9545,1.0000
Harris's Hawk,1,43,0.9767,0.8936,0.9767,0.9333,1.0000
Northern Saw-whet Owl,1,45,0.9778,0.9565,0.9778,0.9670,0.9778
Great Horned Owl,1,46,0.9783,0.9783,0.9783,0.9783,0.9783
Bufflehead,2,93,0.9785,0.8969,0.9765,0.9343,0.9785
Gambel's Quail,2,52,0.9808,0.9861,0.9706,0.9778,1.0000
Great Crested Flycatcher,1,53,0.9811,0.9455,0.9811,0.9630,1.0000
Black Skimmer,1,53,0.9811,0.9630,0.9811,0.9720,0.9811
Semipalmated Plover,1,54,0.9815,0.9138,0.9815,0.9464,1.0000
Cedar Waxwing,1,54,0.9815,0.9815,0.9815,0.9815,0.9815
Wilson's Snipe,1,55,0.9818,0.9643,0.9818,0.9730,1.0000
Rock Pigeon,1,58,0.9828,1.0000,0.9828,0.9913,0.9828
Acorn Woodpecker,1,58,0.9828,1.0000,0.9828,0.9913,1.0000
American Tree Sparrow,1,59,0.9831,0.9355,0.9831,0.9587,1.0000
Red-winged Blackbird,2,119,0.9832,0.9609,0.9832,0.9715,1.0000
Steller's Jay,1,60,0.9833,0.9672,0.9833,0.9752,1.0000
Northern Mockingbird,1,60,0.9833,0.9516,0.9833,0.9672,1.0000
Anhinga,1,60,0.9833,0.8310,0.9833,0.9008,0.9833
Pileated Woodpecker,1,60,0.9833,0.9365,0.9833,0.9593,0.9833
Green Heron,1,60,0.9833,0.9365,0.9833,0.9593,1.0000
Mallard,2,120,0.9833,0.8866,0.9833,0.9312,1.0000
Bobolink,2,88,0.9886,0.9617,0.9848,0.9731,1.0000
Painted Bunting,2,98,0.9898,0.9634,0.9872,0.9750,0.9898
Northern Cardinal,2,120,0.9917,0.9300,0.9917,0.9598,1.0000
Brown Creeper,1,58,1.0000,0.9831,1.0000,0.9915,1.0000
Palm Warbler,1,44,1.0000,0.8627,1.0000,0.9263,1.0000
Black-bellied Whistling-Duck,1,20,1.0000,1.0000,1.0000,1.0000,1.0000
American Avocet,1,54,1.0000,0.9818,1.0000,0.9908,1.0000
Cactus Wren,1,43,1.0000,0.9773,1.0000,0.9885,1.0000
Black-necked Stilt,1,33,1.0000,0.9706,1.0000,0.9851,1.0000
Ruddy Turnstone,1,55,1.0000,0.9016,1.0000,0.9483,1.0000
Carolina Wren,1,60,1.0000,0.9091,1.0000,0.9524,1.0000
Canyon Wren,1,26,1.0000,0.9286,1.0000,0.9630,1.0000
American Dipper,1,31,1.0000,0.9394,1.0000,0.9688,1.0000
Greater Roadrunner,1,34,1.0000,1.0000,1.0000,1.0000,1.0000
Monk Parakeet,1,28,1.0000,1.0000,1.0000,1.0000,1.0000
Roseate Spoonbill,1,29,1.0000,1.0000,1.0000,1.0000,1.0000
