class_idx,class_name,species,order,support,TP,FP,FN,precision,recall,f1,accuracy,top5_recall,most_confused_with
487,Cassin's Vireo,Cassin's Vireo,Perching Birds,36,9,30,27,0.2308,0.2500,0.2400,0.2500,0.6944,Blue-headed Vireo (11)
217,Gadwall (Female/Eclipse male),Gadwall,"Ducks, Geese, and Swans",19,4,10,15,0.2857,0.2105,0.2424,0.2105,0.6842,Northern Shoveler (Female/Eclipse male) (8)
137,Red-tailed Hawk (Dark morph),Red-tailed Hawk,"Hawks, Kites, Eagles, and Allies",30,7,20,23,0.2593,0.2333,0.2456,0.2333,0.6000,Rough-legged Hawk (Dark morph) (4)
53,Rough-legged Hawk (Dark morph),Rough-legged Hawk,"Hawks, Kites, Eagles, and Allies",24,6,17,18,0.2609,0.2500,0.2553,0.2500,0.6667,Red-tailed Hawk (Dark morph) (3)
377,Pacific Wren,Pacific Wren,Perching Birds,21,4,6,17,0.4000,0.1905,0.2581,0.1905,0.7143,Winter Wren (15)
133,White-tailed Kite,White-tailed Kite,"Hawks, Kites, Eagles, and Allies",13,4,13,9,0.2353,0.3077,0.2667,0.3077,0.6154,Ring-billed Gull (Adult) (2)
353,Cave Swallow,Cave Swallow,Perching Birds,34,8,17,26,0.3200,0.2353,0.2712,0.2353,0.6765,Cliff Swallow (8)
535,Hooded Oriole (Female/Immature male),Hooded Oriole,Perching Birds,35,8,15,27,0.3478,0.2286,0.2759,0.2286,0.7714,Baltimore Oriole (Female/Immature male) (10)
82,California Gull (Adult),California Gull,"Gulls, Terns, and Allies",41,9,15,32,0.3750,0.2195,0.2769,0.2195,0.6829,Ring-billed Gull (Adult) (9)
232,White-winged Scoter (Female/juvenile),White-winged Scoter,"Ducks, Geese, and Swans",30,7,13,23,0.3500,0.2333,0.2800,0.2333,0.7333,Surf Scoter (Female/immature) (9)
89,Black Tern,Black Tern,"Gulls, Terns, and Allies",35,8,14,27,0.3636,0.2286,0.2807,0.2286,0.4571,Forster's Tern (4)
274,"Broad-billed Hummingbird (Female, immature)",Broad-billed Hummingbird,Swifts and Hummingbirds,22,5,8,17,0.3846,0.2273,0.2857,0.2273,0.6818,Broad-billed Hummingbird (Adult Male) (4)
114,Brandt's Cormorant,Brandt's Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",33,9,20,24,0.3103,0.2727,0.2903,0.2727,0.7879,Pelagic Cormorant (9)
202,"Black Guillemot (Nonbreeding, juvenile)",Black Guillemot,Skuas and Alcids,12,3,5,9,0.3750,0.2500,0.3000,0.2500,0.5833,"Pigeon Guillemot (Nonbreeding, juvenile) (5)"
5,Snow Goose (White morph),Snow Goose,"Ducks, Geese, and Swans",26,7,12,19,0.3684,0.2692,0.3111,0.2692,0.8462,Ross's Goose (10)
501,American Crow,American Crow,Perching Birds,57,19,44,38,0.3016,0.3333,0.3167,0.3333,0.6667,Common Raven (16)
244,Pacific Loon (Nonbreeding/juvenile),Pacific Loon,Loons,27,8,15,19,0.3478,0.2963,0.3200,0.2963,0.8519,Common Loon (Nonbreeding/juvenile) (10)
364,Black-crested Titmouse,Black-crested Titmouse,Perching Birds,33,8,9,25,0.4706,0.2424,0.3200,0.2424,0.7576,Tufted Titmouse (10)
467,Western Wood-Pewee,Western Wood-Pewee,Perching Birds,49,14,24,35,0.3684,0.2857,0.3218,0.2857,0.6735,Eastern Wood-Pewee (19)
211,Glaucous-winged Gull (Immature),Glaucous-winged Gull,"Gulls, Terns, and Allies",22,6,9,16,0.4000,0.2727,0.3243,0.2727,0.7727,Herring Gull (Immature) (9)
3,Swainson's Hawk (Dark morph ),Swainson's Hawk,"Hawks, Kites, Eagles, and Allies",30,10,21,20,0.3226,0.3333,0.3279,0.3333,0.7667,Swainson's Hawk (Light morph ) (6)
279,"Calliope Hummingbird (Female, immature)",Calliope Hummingbird,Swifts and Hummingbirds,48,16,33,32,0.3265,0.3333,0.3299,0.3333,0.8125,"Broad-tailed Hummingbird (Female, immature) (14)"
486,Plumbeous Vireo,Plumbeous Vireo,Perching Birds,41,14,28,27,0.3333,0.3415,0.3373,0.3415,0.7317,Cassin's Vireo (9)
87,Mew Gull,Mew Gull,"Gulls, Terns, and Allies",23,10,25,13,0.2857,0.4348,0.3448,0.4348,0.7391,Ring-billed Gull (Adult) (3)
231,Surf Scoter (Female/immature),Surf Scoter,"Ducks, Geese, and Swans",24,8,14,16,0.3636,0.3333,0.3478,0.3333,0.7083,Lesser Scaup (Female/Eclipse male) (4)
75,Black Guillemot (Breeding),Black Guillemot,Skuas and Alcids,20,7,13,13,0.3500,0.3500,0.3500,0.3500,0.7500,Pigeon Guillemot (Breeding) (8)
249,Northern Gannet (Immature/Juvenile),Northern Gannet,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",20,7,13,13,0.3500,0.3500,0.3500,0.3500,0.5500,Brandt's Cormorant (2)
552,Orchard Oriole (Female/Juvenile),Orchard Oriole,Perching Birds,26,9,16,17,0.3600,0.3462,0.3529,0.3462,0.5769,Bullock's Oriole (Female/Immature male) (3)
115,Neotropic Cormorant,Neotropic Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",38,10,8,28,0.5556,0.2632,0.3571,0.2632,0.6579,Double-crested Cormorant (Immature) (7)
457,Boat-tailed Grackle,Boat-tailed Grackle,Perching Birds,60,22,40,38,0.3548,0.3667,0.3607,0.3667,0.6667,Great-tailed Grackle (13)
553,Yellow-rumped Warbler (Winter/juvenile Audubon's),Yellow-rumped Warbler,Perching Birds,44,17,32,27,0.3469,0.3864,0.3656,0.3864,0.9545,Yellow-rumped Warbler (Breeding Audubon's) (14)
22,White-winged Scoter (Male),White-winged Scoter,"Ducks, Geese, and Swans",27,9,13,18,0.4091,0.3333,0.3673,0.3333,0.7778,Surf Scoter (Male) (5)
100,Tundra Swan,Tundra Swan,"Ducks, Geese, and Swans",28,9,12,19,0.4286,0.3214,0.3673,0.3214,0.8929,Trumpeter Swan (8)
359,Boreal Chickadee,Boreal Chickadee,Perching Birds,42,10,1,32,0.9091,0.2381,0.3774,0.2381,0.6905,Chestnut-backed Chickadee (19)
520,Chipping Sparrow (Immature/nonbreeding adult),Chipping Sparrow,Perching Birds,46,20,40,26,0.3333,0.4348,0.3774,0.4348,0.8261,Chipping Sparrow (Breeding) (6)
361,Oak Titmouse,Oak Titmouse,Perching Birds,37,14,23,23,0.3784,0.3784,0.3784,0.3784,0.8108,Juniper Titmouse (4)
134,Mississippi Kite,Mississippi Kite,"Hawks, Kites, Eagles, and Allies",50,14,9,36,0.6087,0.2800,0.3836,0.2800,0.5600,Vaux's Swift (6)
471,Cordilleran Flycatcher,Cordilleran Flycatcher,Perching Birds,31,14,28,17,0.3333,0.4516,0.3836,0.4516,0.8387,Pacific-slope Flycatcher (6)
381,Black-tailed Gnatcatcher,Black-tailed Gnatcatcher,Perching Birds,22,11,24,11,0.3143,0.5000,0.3860,0.5000,0.8636,Blue-gray Gnatcatcher (3)
468,Eastern Wood-Pewee,Eastern Wood-Pewee,Perching Birds,49,23,46,26,0.3333,0.4694,0.3898,0.4694,0.7143,Western Wood-Pewee (11)
266,Peregrine Falcon (Immature),Peregrine Falcon,Caracaras and Falcons,31,13,22,18,0.3714,0.4194,0.3939,0.4194,0.6452,Prairie Falcon (2)
187,Vaux's Swift,Vaux's Swift,Swifts and Hummingbirds,28,13,25,15,0.3421,0.4643,0.3939,0.4643,0.8214,Chimney Swift (8)
96,Cackling Goose,Cackling Goose,"Ducks, Geese, and Swans",14,5,6,9,0.4545,0.3571,0.4000,0.3571,0.9286,Canada Goose (8)
540,Cassin's Finch (Female/immature),Cassin's Finch,Perching Birds,24,9,12,15,0.4286,0.3750,0.4000,0.3750,0.7917,House Finch (Female/immature) (4)
460,Orchard Oriole (Immature Male),Orchard Oriole,Perching Birds,25,9,11,16,0.4500,0.3600,0.4000,0.3600,0.6800,Baltimore Oriole (Female/Immature male) (3)
346,Common Raven,Common Raven,Perching Birds,57,31,66,26,0.3196,0.5439,0.4026,0.5439,0.8421,American Crow (9)
259,Sharp-shinned Hawk (Immature),Sharp-shinned Hawk,"Hawks, Kites, Eagles, and Allies",58,21,24,37,0.4667,0.3621,0.4078,0.3621,0.7759,Cooper's Hawk (Immature) (13)
261,Red-shouldered Hawk (Immature),Red-shouldered Hawk,"Hawks, Kites, Eagles, and Allies",38,18,32,20,0.3600,0.4737,0.4091,0.4737,0.7895,Red-tailed Hawk (Light morph immature) (4)
48,Northern Harrier (Adult male),Northern Harrier,"Hawks, Kites, Eagles, and Allies",60,17,6,43,0.7391,0.2833,0.4096,0.2833,0.4333,Ring-billed Gull (Immature) (3)
343,Northwestern Crow,Northwestern Crow,Perching Birds,19,7,8,12,0.4667,0.3684,0.4118,0.3684,0.7368,Fish Crow (4)
71,Rufous Hummingbird (Adult Male),Rufous Hummingbird,Swifts and Hummingbirds,50,20,27,30,0.4255,0.4000,0.4124,0.4000,0.9800,Allen's Hummingbird (Adult Male) (20)
453,Eastern Meadowlark,Eastern Meadowlark,Perching Birds,40,13,10,27,0.5652,0.3250,0.4127,0.3250,0.8750,Western Meadowlark (21)
469,Least Flycatcher,Least Flycatcher,Perching Birds,60,23,28,37,0.4510,0.3833,0.4144,0.3833,0.7000,Eastern Wood-Pewee (5)
362,Juniper Titmouse,Juniper Titmouse,Perching Birds,25,10,13,15,0.4348,0.4000,0.4167,0.4000,0.6800,Oak Titmouse (7)
54,Golden Eagle (Adult),Golden Eagle,"Hawks, Kites, Eagles, and Allies",42,20,34,22,0.3704,0.4762,0.4167,0.4762,0.8810,Swainson's Hawk (Dark morph ) (4)
458,Great-tailed Grackle,Great-tailed Grackle,Perching Birds,60,27,42,33,0.3913,0.4500,0.4186,0.4500,0.7500,Boat-tailed Grackle (12)
52,Broad-winged Hawk (Adult),Broad-winged Hawk,"Hawks, Kites, Eagles, and Allies",26,11,15,15,0.4231,0.4231,0.4231,0.4231,0.8462,Cooper's Hawk (Adult) (2)
414,Mourning Warbler,Mourning Warbler,Perching Birds,52,17,11,35,0.6071,0.3269,0.4250,0.3269,0.6346,MacGillivray's Warbler (11)
413,MacGillivray's Warbler,MacGillivray's Warbler,Perching Birds,46,17,15,29,0.5312,0.3696,0.4359,0.3696,0.8043,Mourning Warbler (8)
41,Great Cormorant (Adult),Great Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",40,16,17,24,0.4848,0.4000,0.4384,0.4000,0.8500,Double-crested Cormorant (Adult) (10)
99,Trumpeter Swan,Trumpeter Swan,"Ducks, Geese, and Swans",37,16,20,21,0.4444,0.4324,0.4384,0.4324,0.9189,Mute Swan (8)
210,Herring Gull (Immature),Herring Gull,"Gulls, Terns, and Allies",44,23,37,21,0.3833,0.5227,0.4423,0.5227,0.7955,Western Gull (Immature) (4)
207,Ring-billed Gull (Immature),Ring-billed Gull,"Gulls, Terns, and Allies",36,16,20,20,0.4444,0.4444,0.4444,0.4444,0.8056,Herring Gull (Immature) (3)
439,Clay-colored Sparrow,Clay-colored Sparrow,Perching Birds,60,22,17,38,0.5641,0.3667,0.4444,0.3667,0.7500,Chipping Sparrow (Immature/nonbreeding adult) (9)
528,Indigo Bunting (Female/juvenile),Indigo Bunting,Perching Birds,39,18,24,21,0.4286,0.4615,0.4444,0.4615,0.7436,Veery (2)
440,Brewer's Sparrow,Brewer's Sparrow,Perching Birds,35,14,14,21,0.5000,0.4000,0.4444,0.4000,0.7429,Chipping Sparrow (Immature/nonbreeding adult) (8)
77,Black-legged Kittiwake (Adult),Black-legged Kittiwake,"Gulls, Terns, and Allies",23,13,22,10,0.3714,0.5652,0.4483,0.5652,0.8696,Mew Gull (4)
18,Greater Scaup (Breeding male),Greater Scaup,"Ducks, Geese, and Swans",43,16,12,27,0.5714,0.3721,0.4507,0.3721,0.6977,Lesser Scaup (Breeding male) (10)
465,Hoary Redpoll,Hoary Redpoll,Perching Birds,29,12,12,17,0.5000,0.4138,0.4528,0.4138,0.7931,Common Redpoll (10)
277,"Anna's Hummingbird (Female, immature)",Anna's Hummingbird,Swifts and Hummingbirds,52,25,33,27,0.4310,0.4808,0.4545,0.4808,0.9038,"Black-chinned Hummingbird (Female, immature) (9)"
489,Hutton's Vireo,Hutton's Vireo,Perching Birds,39,21,32,18,0.3962,0.5385,0.4565,0.5385,0.8205,Ruby-crowned Kinglet (6)
26,Barrow's Goldeneye (Breeding male),Barrow's Goldeneye,"Ducks, Geese, and Swans",35,11,2,24,0.8462,0.3143,0.4583,0.3143,0.9143,Common Goldeneye (Breeding male) (17)
233,Black Scoter (Female/juvenile),Black Scoter,"Ducks, Geese, and Swans",22,9,8,13,0.5294,0.4091,0.4615,0.4091,0.7273,White-winged Scoter (Female/juvenile) (3)
542,Red Crossbill (Female/juvenile),Red Crossbill,Perching Birds,34,13,9,21,0.5909,0.3824,0.4643,0.3824,0.6765,House Finch (Female/immature) (3)
527,Lazuli Bunting (Female/juvenile),Lazuli Bunting,Perching Birds,22,7,1,15,0.8750,0.3182,0.4667,0.3182,0.6818,Blue Grosbeak (Female/juvenile) (3)
477,Cassin's Kingbird,Cassin's Kingbird,Perching Birds,35,15,14,20,0.5172,0.4286,0.4688,0.4286,0.8286,Western Kingbird (8)
177,Western Screech-Owl,Western Screech-Owl,Owls,34,16,18,18,0.4706,0.4706,0.4706,0.4706,0.9706,Eastern Screech-Owl (15)
536,Bullock's Oriole (Female/Immature male),Bullock's Oriole,Perching Birds,36,16,16,20,0.5000,0.4444,0.4706,0.4444,0.7500,Orchard Oriole (Female/Juvenile) (5)
83,Herring Gull (Adult),Herring Gull,"Gulls, Terns, and Allies",57,29,37,28,0.4394,0.5088,0.4715,0.5088,0.8772,Glaucous-winged Gull (Adult) (10)
410,Tennessee Warbler,Tennessee Warbler,Perching Birds,60,29,34,31,0.4603,0.4833,0.4715,0.4833,0.7833,Blackpoll Warbler (Female/juvenile) (6)
455,Rusty Blackbird,Rusty Blackbird,Perching Birds,48,17,7,31,0.7083,0.3542,0.4722,0.3542,0.5833,Brewer's Blackbird (Male) (8)
50,Cooper's Hawk (Adult),Cooper's Hawk,"Hawks, Kites, Eagles, and Allies",57,34,53,23,0.3908,0.5965,0.4722,0.5965,0.8596,Sharp-shinned Hawk (Adult ) (10)
521,Scarlet Tanager (Female/Nonbreeding Male),Scarlet Tanager,Perching Birds,28,16,23,12,0.4103,0.5714,0.4776,0.5714,0.8214,Painted Bunting (Female/juvenile) (3)
526,Blue Grosbeak (Female/juvenile),Blue Grosbeak,Perching Birds,42,17,12,25,0.5862,0.4048,0.4789,0.4048,0.6429,Indigo Bunting (Female/juvenile) (5)
352,Cliff Swallow,Cliff Swallow,Perching Birds,30,18,27,12,0.4000,0.6000,0.4800,0.6000,0.7667,Cave Swallow (4)
90,Common Tern,Common Tern,"Gulls, Terns, and Allies",60,24,16,36,0.6000,0.4000,0.4800,0.4000,0.9333,Forster's Tern (16)
544,Lesser Goldfinch (Female/juvenile),Lesser Goldfinch,Perching Birds,36,14,8,22,0.6364,0.3889,0.4828,0.3889,0.6389,Lesser Goldfinch (Adult Male) (6)
160,Western Sandpiper,Western Sandpiper,"Plovers, Sandpipers, and Allies",51,21,15,30,0.5833,0.4118,0.4828,0.4118,0.9412,Semipalmated Sandpiper (14)
551,Summer Tanager (Immature Male),Summer Tanager,Perching Birds,17,8,8,9,0.5000,0.4706,0.4848,0.4706,0.9412,Summer Tanager (Adult Male) (3)
522,Western Tanager (Female/Nonbreeding Male),Western Tanager,Perching Birds,33,17,19,16,0.4722,0.5152,0.4928,0.5152,0.8788,Scarlet Tanager (Female/Nonbreeding Male) (4)
235,Common Goldeneye (Female/Eclipse male),Common Goldeneye,"Ducks, Geese, and Swans",33,17,19,16,0.4722,0.5152,0.4928,0.5152,0.7576,Redhead (Breeding male) (3)
84,Glaucous-winged Gull (Adult),Glaucous-winged Gull,"Gulls, Terns, and Allies",38,18,17,20,0.5143,0.4737,0.4932,0.4737,0.8158,Herring Gull (Adult) (6)
389,Townsend's Solitaire,Townsend's Solitaire,Perching Birds,37,19,21,18,0.4750,0.5135,0.4935,0.5135,0.8108,Eurasian Collared-Dove (2)
136,Swainson's Hawk (Light morph ),Swainson's Hawk,"Hawks, Kites, Eagles, and Allies",39,19,18,20,0.5135,0.4872,0.5000,0.4872,0.7179,Harris's Hawk (3)
267,Purple Gallinule (Immature),Purple Gallinule,Cranes and Rails,11,4,1,7,0.8000,0.3636,0.5000,0.3636,0.6364,Purple Gallinule (Adult) (3)
178,Eastern Screech-Owl,Eastern Screech-Owl,Owls,50,25,25,25,0.5000,0.5000,0.5000,0.5000,0.9600,Western Screech-Owl (15)
203,"Pigeon Guillemot (Nonbreeding, juvenile)",Pigeon Guillemot,Skuas and Alcids,17,8,7,9,0.5333,0.4706,0.5000,0.4706,0.7059,Rock Pigeon (2)
289,Red-tailed Hawk (Light morph immature),Red-tailed Hawk,"Hawks, Kites, Eagles, and Allies",60,33,38,27,0.4648,0.5500,0.5038,0.5500,0.8833,Broad-winged Hawk (Immature) (3)
275,"Ruby-throated Hummingbird (Female, immature)",Ruby-throated Hummingbird,Swifts and Hummingbirds,60,38,52,22,0.4222,0.6333,0.5067,0.6333,0.8833,"Black-chinned Hummingbird (Female, immature) (10)"
463,Brown-capped Rosy-Finch,Brown-capped Rosy-Finch,Perching Birds,34,15,10,19,0.6000,0.4412,0.5085,0.4412,0.9118,Gray-crowned Rosy-Finch (12)
533,Brewer's Blackbird (Male),Brewer's Blackbird,Perching Birds,60,29,25,31,0.5370,0.4833,0.5088,0.4833,0.7333,Common Grackle (5)
49,Sharp-shinned Hawk (Adult ),Sharp-shinned Hawk,"Hawks, Kites, Eagles, and Allies",58,28,24,30,0.5385,0.4828,0.5091,0.4828,0.8793,Cooper's Hawk (Adult) (20)
200,Hairy Woodpecker,Hairy Woodpecker,Woodpeckers,60,27,19,33,0.5870,0.4500,0.5094,0.4500,0.9167,Downy Woodpecker (27)
514,Lark Bunting (Female/Nonbreeding male),Lark Bunting,Perching Birds,32,12,3,20,0.8000,0.3750,0.5106,0.3750,0.5938,American Pipit (4)
459,Bronzed Cowbird,Bronzed Cowbird,Perching Birds,32,17,17,15,0.5000,0.5312,0.5152,0.5312,0.8125,Great-tailed Grackle (2)
356,Black-capped Chickadee,Black-capped Chickadee,Perching Birds,60,28,20,32,0.5833,0.4667,0.5185,0.4667,0.9000,Carolina Chickadee (22)
140,Prairie Falcon,Prairie Falcon,Caracaras and Falcons,42,20,15,22,0.5714,0.4762,0.5195,0.4762,0.8333,Peregrine Falcon (Immature) (4)
186,Chimney Swift,Chimney Swift,Swifts and Hummingbirds,33,18,18,15,0.5000,0.5455,0.5217,0.5455,0.9091,Vaux's Swift (10)
537,Baltimore Oriole (Female/Immature male),Baltimore Oriole,Perching Birds,48,27,28,21,0.4909,0.5625,0.5243,0.5625,0.8958,Bullock's Oriole (Female/Immature male) (3)
245,Common Loon (Nonbreeding/juvenile),Common Loon,Loons,60,39,49,21,0.4432,0.6500,0.5270,0.6500,0.8500,Red-throated Loon (Nonbreeding/juvenile) (6)
215,Ross's Goose,Ross's Goose,"Ducks, Geese, and Swans",23,14,16,9,0.4667,0.6087,0.5283,0.6087,0.8696,Snow Goose (White morph) (6)
116,Pelagic Cormorant,Pelagic Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",26,17,21,9,0.4474,0.6538,0.5312,0.6538,0.9231,Brandt's Cormorant (2)
195,Red-naped Sapsucker,Red-naped Sapsucker,Woodpeckers,54,25,15,29,0.6250,0.4630,0.5319,0.4630,0.9630,Yellow-bellied Sapsucker (24)
257,"Bald Eagle (Immature, juvenile)",Bald Eagle,"Hawks, Kites, Eagles, and Allies",43,25,26,18,0.4902,0.5814,0.5319,0.5814,0.8372,"Bald Eagle (Adult, subadult) (4)"
355,Carolina Chickadee,Carolina Chickadee,Perching Birds,58,35,38,23,0.4795,0.6034,0.5344,0.6034,0.8793,Black-capped Chickadee (12)
139,Merlin,Merlin,Caracaras and Falcons,58,30,24,28,0.5556,0.5172,0.5357,0.5172,0.6379,Sharp-shinned Hawk (Immature) (3)
285,Common Eider (Immature/Eclipse male),Common Eider,"Ducks, Geese, and Swans",22,14,16,8,0.4667,0.6364,0.5385,0.6364,0.9091,American Black Duck (2)
260,Cooper's Hawk (Immature),Cooper's Hawk,"Hawks, Kites, Eagles, and Allies",60,35,35,25,0.5000,0.5833,0.5385,0.5833,0.9000,Sharp-shinned Hawk (Immature) (9)
464,Common Redpoll,Common Redpoll,Perching Birds,40,22,19,18,0.5366,0.5500,0.5432,0.5500,0.9000,Hoary Redpoll (6)
512,Blackpoll Warbler (Female/juvenile),Blackpoll Warbler,Perching Birds,60,30,20,30,0.6000,0.5000,0.5455,0.5000,0.7833,Blackpoll Warbler (Breeding male) (3)
450,Summer Tanager (Female),Summer Tanager,Perching Birds,33,18,15,15,0.5455,0.5455,0.5455,0.5455,0.7879,Cordilleran Flycatcher (3)
72,Allen's Hummingbird (Adult Male),Allen's Hummingbird,Swifts and Hummingbirds,60,33,28,27,0.5410,0.5500,0.5455,0.5500,0.9833,Rufous Hummingbird (Adult Male) (22)
349,Violet-green Swallow,Violet-green Swallow,Perching Birds,37,15,3,22,0.8333,0.4054,0.5455,0.4054,0.6757,Tree Swallow (6)
326,Brewer's Blackbird (Female/Juvenile),Brewer's Blackbird,Perching Birds,31,18,17,13,0.5143,0.5806,0.5455,0.5806,0.8065,Common Grackle (2)
281,"Rufous Hummingbird (Female, immature)",Rufous Hummingbird,Swifts and Hummingbirds,37,23,24,14,0.4894,0.6216,0.5476,0.6216,0.9459,"Calliope Hummingbird (Female, immature) (4)"
61,Sanderling (Breeding),Sanderling,"Plovers, Sandpipers, and Allies",19,8,2,11,0.8000,0.4211,0.5517,0.4211,0.7368,Sanderling (Nonbreeding/juvenile) (4)
222,Northern Shoveler (Female/Eclipse male),Northern Shoveler,"Ducks, Geese, and Swans",40,26,28,14,0.4815,0.6500,0.5532,0.6500,0.8750,Mallard (Female/Eclipse male) (6)
503,Purple Martin (Female/juvenile),Purple Martin,Perching Birds,36,18,11,18,0.6207,0.5000,0.5538,0.5000,0.8333,Northern Rough-winged Swallow (5)
262,Broad-winged Hawk (Immature),Broad-winged Hawk,"Hawks, Kites, Eagles, and Allies",29,15,10,14,0.6000,0.5172,0.5556,0.5172,0.6897,Red-tailed Hawk (Light morph immature) (4)
85,Great Black-backed Gull (Adult),Great Black-backed Gull,"Gulls, Terns, and Allies",41,20,11,21,0.6452,0.4878,0.5556,0.4878,0.8293,Western Gull (Adult) (7)
33,Red-throated Loon (Breeding),Red-throated Loon,Loons,12,5,1,7,0.8333,0.4167,0.5556,0.4167,0.5833,Pacific Loon (Nonbreeding/juvenile) (2)
19,Lesser Scaup (Breeding male),Lesser Scaup,"Ducks, Geese, and Swans",44,27,26,17,0.5094,0.6136,0.5567,0.6136,0.9318,Greater Scaup (Breeding male) (5)
296,Purple Martin (Adult male),Purple Martin,Perching Birds,35,19,14,16,0.5758,0.5429,0.5588,0.5429,0.8857,Tree Swallow (3)
283,Red-headed Woodpecker (Immature),Red-headed Woodpecker,Woodpeckers,35,20,16,15,0.5556,0.5714,0.5634,0.5714,0.8286,Red-headed Woodpecker (Adult) (5)
366,Bushtit,Bushtit,Perching Birds,60,36,31,24,0.5373,0.6000,0.5669,0.6000,0.8500,Gray Jay (3)
197,Ladder-backed Woodpecker,Ladder-backed Woodpecker,Woodpeckers,50,27,18,23,0.6000,0.5400,0.5684,0.5400,0.9200,Nuttall's Woodpecker (12)
204,Black-legged Kittiwake (Immature),Black-legged Kittiwake,"Gulls, Terns, and Allies",19,12,11,7,0.5217,0.6316,0.5714,0.6316,0.7895,Black-legged Kittiwake (Adult) (4)
412,Nashville Warbler,Nashville Warbler,Perching Birds,60,40,40,20,0.5000,0.6667,0.5714,0.6667,0.8333,Tennessee Warbler (3)
174,Black-billed Cuckoo,Black-billed Cuckoo,Cuckoos,32,18,13,14,0.5806,0.5625,0.5714,0.5625,0.7812,Yellow-billed Cuckoo (6)
