species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Red Crossbill,2,59,0.6780,0.7418,0.6941,0.7107,0.8475
Cassin's Kingbird,1,35,0.6857,0.7500,0.6857,0.7164,0.9714
Brewer's Sparrow,1,35,0.6857,0.5581,0.6857,0.6154,0.9429
Verdin,1,32,0.6875,0.8800,0.6875,0.7719,0.8125
Orchard Oriole,3,93,0.6882,0.7131,0.6367,0.6709,0.9355
Anna's Hummingbird,2,106,0.6887,0.7303,0.6863,0.7071,0.9340
Costa's Hummingbird,2,58,0.6897,0.5721,0.6229,0.5963,0.9310
Lesser Goldfinch,2,95,0.6947,0.8239,0.6514,0.7192,0.8947
Northern Flicker,2,118,0.6949,0.6933,0.6949,0.6897,0.9746
MacGillivray's Warbler,1,46,0.6957,0.6957,0.6957,0.6957,0.9783
Lesser Yellowlegs,1,60,0.7000,0.5915,0.7000,0.6412,0.9833
Semipalmated Sandpiper,1,60,0.7000,0.6269,0.7000,0.6614,1.0000
Vesper Sparrow,1,60,0.7000,0.7636,0.7000,0.7304,0.9333
Tennessee Warbler,1,60,0.7000,0.5316,0.7000,0.6043,0.9000
White-faced Ibis,1,34,0.7059,0.7059,0.7059,0.7059,0.9412
Ring-billed Gull,2,96,0.7083,0.6406,0.6833,0.6601,0.8958
Pine Warbler,1,48,0.7083,0.6939,0.7083,0.7010,0.9375
Nuttall's Woodpecker,1,45,0.7111,0.8000,0.7111,0.7529,0.9778
Great Black-backed Gull,2,73,0.7123,0.7879,0.7233,0.7514,0.9452
Caspian Tern,1,49,0.7143,0.7000,0.7143,0.7071,0.9592
Cackling Goose,1,14,0.7143,0.5263,0.7143,0.6061,1.0000
Clay-colored Sparrow,1,60,0.7167,0.7049,0.7167,0.7107,0.9333
Yellow-rumped Warbler,4,214,0.7196,0.6955,0.7073,0.6995,0.9907
Carolina Chickadee,1,58,0.7241,0.5455,0.7241,0.6222,0.9138
Common Redpoll,1,40,0.7250,0.7073,0.7250,0.7160,0.9750
Northern Gannet,2,80,0.7250,0.6996,0.6500,0.6725,0.9250
California Towhee,1,44,0.7273,0.7805,0.7273,0.7529,0.9091
Red-throated Loon,2,59,0.7288,0.7413,0.6746,0.7053,0.9153
Pigeon Guillemot,2,59,0.7288,0.6379,0.6870,0.6608,0.9322
Wrentit,1,37,0.7297,0.9310,0.7297,0.8182,0.8649
American Black Duck,1,37,0.7297,0.7941,0.7297,0.7606,0.9459
Herring Gull,2,101,0.7327,0.5704,0.7191,0.6324,0.9703
Red-necked Grebe,2,60,0.7333,0.8159,0.7330,0.7689,0.9167
Northern Rough-winged Swallow,1,42,0.7381,0.6458,0.7381,0.6889,0.8810
Bay-breasted Warbler,2,62,0.7419,0.8057,0.7304,0.7500,0.9194
White-winged Crossbill,2,52,0.7500,0.9027,0.7500,0.8192,0.9231
Common Loon,2,120,0.7500,0.7899,0.7500,0.7540,0.9083
Blue-headed Vireo,1,52,0.7500,0.6000,0.7500,0.6667,0.9423
Spotted Towhee,1,60,0.7500,0.9000,0.7500,0.8182,0.9333
Warbling Vireo,1,60,0.7500,0.8491,0.7500,0.7965,0.9833
Golden-fronted Woodpecker,1,33,0.7576,0.6579,0.7576,0.7042,0.9697
Crested Caracara,1,54,0.7593,0.9318,0.7593,0.8367,0.8889
Lesser Scaup,2,79,0.7595,0.5285,0.7695,0.6188,0.9620
Louisiana Waterthrush,1,42,0.7619,0.6957,0.7619,0.7273,1.0000
Western Grebe,1,42,0.7619,0.8889,0.7619,0.8205,1.0000
Eared Grebe,2,80,0.7625,0.8223,0.7575,0.7822,0.9125
Yellow-bellied Sapsucker,1,59,0.7627,0.6164,0.7627,0.6818,0.9492
Royal Tern,1,38,0.7632,0.7250,0.7632,0.7436,0.9211
Bushtit,1,60,0.7667,0.6571,0.7667,0.7077,0.9167
Eastern Phoebe,1,60,0.7667,0.7188,0.7667,0.7419,0.8667
Tree Swallow,1,56,0.7679,0.7818,0.7679,0.7748,0.9464
Phainopepla,2,53,0.7736,0.8117,0.7611,0.7828,0.9245
Band-tailed Pigeon,1,40,0.7750,0.8611,0.7750,0.8158,0.9750
Rock Pigeon,1,58,0.7759,0.8654,0.7759,0.8182,0.8793
Canvasback,2,72,0.7778,0.8904,0.7634,0.8218,0.9583
European Starling,3,154,0.7792,0.8419,0.7660,0.7970,0.9610
Eurasian Collared-Dove,1,59,0.7797,0.7931,0.7797,0.7863,0.9492
Ash-throated Flycatcher,1,41,0.7805,0.9697,0.7805,0.8649,0.9512
Bronzed Cowbird,1,32,0.7812,0.7812,0.7812,0.7812,0.9062
Bullock's Oriole,2,87,0.7816,0.7612,0.7606,0.7588,0.9770
Canyon Towhee,1,46,0.7826,0.7347,0.7826,0.7579,0.9783
Ross's Goose,1,23,0.7826,0.6667,0.7826,0.7200,0.9565
Wood Thrush,1,46,0.7826,0.9231,0.7826,0.8471,0.9130
Ruddy Duck,3,106,0.7830,0.8369,0.7615,0.7880,0.9717
Northern Shrike,1,60,0.7833,0.7705,0.7833,0.7769,0.9333
Great Blue Heron,1,60,0.7833,0.8704,0.7833,0.8246,0.9667
Hermit Thrush,1,60,0.7833,0.8868,0.7833,0.8319,0.9500
Forster's Tern,1,60,0.7833,0.6528,0.7833,0.7121,0.9833
Yellow Warbler,1,60,0.7833,0.8868,0.7833,0.8319,0.9000
Townsend's Solitaire,1,37,0.7838,0.7838,0.7838,0.7838,0.9730
Blackpoll Warbler,2,103,0.7864,0.8580,0.8002,0.8276,0.9320
Cinnamon Teal,2,75,0.7867,0.8616,0.6477,0.7141,0.9600
Northern Pintail,2,66,0.7879,0.8142,0.7887,0.8003,0.9242
Mottled Duck,1,29,0.7931,0.7188,0.7931,0.7541,0.9655
Glossy Ibis,1,44,0.7955,0.7292,0.7955,0.7609,1.0000
Redhead,2,44,0.7955,0.7995,0.7789,0.7836,0.9318
Gray Jay,1,54,0.7963,0.8958,0.7963,0.8431,0.8704
White-throated Sparrow,2,104,0.7981,0.7861,0.7825,0.7811,0.9808
Fox Sparrow,3,119,0.7983,0.7890,0.6549,0.6644,0.9664
Northern Parula,1,60,0.8000,0.7742,0.8000,0.7869,0.9167
Eastern Kingbird,1,60,0.8000,0.8136,0.8000,0.8067,0.9000
Blue-gray Gnatcatcher,1,60,0.8000,0.7742,0.8000,0.7869,0.9500
Summer Tanager,3,100,0.8000,0.8562,0.7806,0.8154,0.9500
House Sparrow,2,116,0.8017,0.8361,0.8009,0.8171,0.9224
Western Tanager,2,86,0.8023,0.7884,0.7596,0.7733,0.9651
Green-winged Teal,2,71,0.8028,0.8434,0.7801,0.8089,0.9718
Little Blue Heron,2,97,0.8041,0.7930,0.7899,0.7914,0.9381
Rufous-crowned Sparrow,1,41,0.8049,0.7333,0.8049,0.7674,0.9268
Pelagic Cormorant,1,26,0.8077,0.5833,0.8077,0.6774,1.0000
Florida Scrub-Jay,1,26,0.8077,0.7500,0.8077,0.7778,0.9615
Lazuli Bunting,2,68,0.8088,0.8707,0.7520,0.8052,0.9412
Bonaparte's Gull,1,58,0.8103,0.8868,0.8103,0.8468,0.9828
Gray-crowned Rosy-Finch,1,37,0.8108,0.7500,0.8108,0.7792,1.0000
Chipping Sparrow,2,106,0.8113,0.7712,0.8004,0.7855,0.9811
Gadwall,2,75,0.8133,0.7139,0.7185,0.7088,0.9333
Cactus Wren,1,43,0.8140,0.8974,0.8140,0.8537,0.9767
House Wren,1,54,0.8148,0.8302,0.8148,0.8224,0.9444
Long-tailed Duck,3,65,0.8154,0.7692,0.7930,0.7704,0.9231
Bald Eagle,2,103,0.8155,0.7009,0.7890,0.7423,0.9515
Mountain Bluebird,1,49,0.8163,0.8511,0.8163,0.8333,0.9796
Cattle Egret,1,49,0.8163,0.8000,0.8163,0.8081,0.9592
Marsh Wren,1,60,0.8167,0.8305,0.8167,0.8235,0.9333
Red-breasted Nuthatch,1,60,0.8167,0.8596,0.8167,0.8376,0.9833
Willet,1,60,0.8167,0.8596,0.8167,0.8376,0.9833
Broad-billed Hummingbird,2,71,0.8169,0.7957,0.7296,0.7548,0.9577
Dark-eyed Junco,5,192,0.8177,0.7756,0.6953,0.7104,0.9688
Bobolink,2,88,0.8182,0.8929,0.7818,0.8279,0.9659
Harris's Sparrow,2,61,0.8197,0.8403,0.8154,0.8261,0.9508
Surf Scoter,2,61,0.8197,0.7468,0.7782,0.7600,0.9180
Ladder-backed Woodpecker,1,50,0.8200,0.7885,0.8200,0.8039,0.9800
Wood Stork,1,56,0.8214,0.9583,0.8214,0.8846,0.9821
Baltimore Oriole,2,107,0.8224,0.7795,0.8040,0.7912,0.9720
Sanderling,2,68,0.8235,0.9122,0.7487,0.8174,0.9853
White-winged Dove,1,57,0.8246,0.8246,0.8246,0.8246,0.9123
Reddish Egret,2,75,0.8267,0.7818,0.7901,0.7855,0.9733
Orange-crowned Warbler,1,58,0.8276,0.7059,0.8276,0.7619,0.9310
Yellow-crowned Night-Heron,2,99,0.8283,0.9035,0.8314,0.8645,0.9596
Red-headed Woodpecker,2,94,0.8298,0.8899,0.7831,0.8231,0.9043
Northern Shoveler,2,100,0.8300,0.8142,0.8000,0.8037,0.9400
Blue Grosbeak,2,100,0.8300,0.8384,0.8239,0.8298,0.9600
Blue-winged Teal,2,59,0.8305,0.7313,0.7584,0.7445,0.9492
Harlequin Duck,2,65,0.8308,0.9778,0.7500,0.8220,0.9538
Swamp Sparrow,1,60,0.8333,0.8333,0.8333,0.8333,0.9500
Golden-crowned Sparrow,2,102,0.8333,0.8661,0.8369,0.8510,0.9608
Black Vulture,1,48,0.8333,0.9091,0.8333,0.8696,0.9583
Red-breasted Sapsucker,1,42,0.8333,0.8750,0.8333,0.8537,0.9524
Northern Mockingbird,1,60,0.8333,0.8772,0.8333,0.8547,0.9500
Downy Woodpecker,1,60,0.8333,0.6410,0.8333,0.7246,0.9833
American Kestrel,2,115,0.8348,0.8276,0.8333,0.8282,0.9652
Common Eider,3,73,0.8356,0.8040,0.8255,0.8145,0.9452
Laughing Gull,2,104,0.8365,0.7434,0.8296,0.7833,0.9808
Harris's Hawk,1,43,0.8372,0.8571,0.8372,0.8471,0.9767
Indigo Bunting,2,99,0.8384,0.7376,0.8128,0.7733,0.9596
Northern Pygmy-Owl,1,50,0.8400,0.8077,0.8400,0.8235,0.8800
Palm Warbler,1,44,0.8409,0.8409,0.8409,0.8409,0.9545
Brown-headed Nuthatch,1,38,0.8421,0.8000,0.8421,0.8205,0.9737
Yellow-throated Vireo,1,38,0.8421,0.8421,0.8421,0.8421,0.9211
Brown Thrasher,1,57,0.8421,0.9600,0.8421,0.8972,0.9298
Blackburnian Warbler,1,51,0.8431,0.8113,0.8431,0.8269,0.8627
Northern Saw-whet Owl,1,45,0.8444,0.8837,0.8444,0.8636,0.9556
Swainson's Thrush,1,58,0.8448,0.7778,0.8448,0.8099,0.9483
Bewick's Wren,1,58,0.8448,0.8750,0.8448,0.8596,0.9655
Say's Phoebe,1,58,0.8448,0.8596,0.8448,0.8522,0.9655
Common Goldeneye,2,84,0.8452,0.6702,0.8351,0.7424,0.9881
Barn Owl,1,52,0.8462,0.8462,0.8462,0.8462,0.9231
Black Rosy-Finch,1,26,0.8462,0.7857,0.8462,0.8148,0.9231
Osprey,1,52,0.8462,0.7719,0.8462,0.8073,0.9615
Snowy Owl,1,46,0.8478,1.0000,0.8478,0.9176,0.9348
Greater White-fronted Goose,1,33,0.8485,0.9032,0.8485,0.8750,1.0000
Song Sparrow,1,60,0.8500,0.7969,0.8500,0.8226,1.0000
White-throated Swift,1,40,0.8500,0.7556,0.8500,0.8000,1.0000
Nashville Warbler,1,60,0.8500,0.7612,0.8500,0.8031,0.9167
Mourning Dove,1,60,0.8500,0.8947,0.8500,0.8718,0.9333
Anhinga,1,60,0.8500,0.7969,0.8500,0.8226,0.9833
Gray Catbird,1,60,0.8500,0.8500,0.8500,0.8500,0.9667
Loggerhead Shrike,1,60,0.8500,0.7612,0.8500,0.8031,0.9667
Horned Grebe,2,95,0.8526,0.8107,0.8536,0.8301,1.0000
Black Oystercatcher,1,49,0.8571,0.9767,0.8571,0.9130,1.0000
Common Ground-Dove,1,35,0.8571,0.9677,0.8571,0.9091,0.9714
Double-crested Cormorant,2,106,0.8585,0.6598,0.8590,0.7459,0.9906
Red-breasted Merganser,2,85,0.8588,0.8040,0.8603,0.8295,0.9765
Abert's Towhee,1,29,0.8621,0.8929,0.8621,0.8772,0.9655
Purple Gallinule,2,51,0.8627,0.8406,0.7148,0.7476,0.9608
Wilson's Phalarope,2,81,0.8642,0.8139,0.8457,0.8292,1.0000
Western Bluebird,1,59,0.8644,0.9273,0.8644,0.8947,0.9661
Western Kingbird,1,52,0.8654,0.7258,0.8654,0.7895,0.9808
Pine Siskin,1,60,0.8667,0.9286,0.8667,0.8966,0.9833
Savannah Sparrow,1,60,0.8667,0.8254,0.8667,0.8455,1.0000
American Woodcock,1,30,0.8667,0.9286,0.8667,0.8966,0.9333
Red-bellied Woodpecker,1,60,0.8667,0.8814,0.8667,0.8739,0.9833
Prairie Warbler,1,60,0.8667,0.7761,0.8667,0.8189,0.9833
White-breasted Nuthatch,1,60,0.8667,0.9123,0.8667,0.8889,0.9833
Ovenbird,1,60,0.8667,0.9123,0.8667,0.8889,0.9500
Dickcissel,1,60,0.8667,0.9123,0.8667,0.8889,0.9667
Ruby-crowned Kinglet,1,60,0.8667,0.8000,0.8667,0.8320,0.9667
Ring-necked Duck,2,68,0.8676,0.7443,0.8504,0.7933,0.9412
Mountain Chickadee,1,53,0.8679,0.8364,0.8679,0.8519,1.0000
Long-billed Curlew,1,53,0.8679,0.9388,0.8679,0.9020,1.0000
Clark's Grebe,1,38,0.8684,0.7500,0.8684,0.8049,0.9737
Winter Wren,1,54,0.8704,0.7344,0.8704,0.7966,0.9630
Cedar Waxwing,1,54,0.8704,0.8704,0.8704,0.8704,0.9630
Dunlin,2,93,0.8710,0.9113,0.8682,0.8865,0.9892
Bridled Titmouse,1,31,0.8710,0.9643,0.8710,0.9153,0.9677
Chestnut-sided Warbler,2,95,0.8737,0.8735,0.8524,0.8620,0.9789
Brant,1,32,0.8750,0.9655,0.8750,0.9180,0.9688
Snowy Egret,1,49,0.8776,0.8776,0.8776,0.8776,1.0000
American Pipit,1,58,0.8793,0.7727,0.8793,0.8226,0.9483
Gila Woodpecker,1,50,0.8800,0.8800,0.8800,0.8800,1.0000
Field Sparrow,1,51,0.8824,0.8824,0.8824,0.8824,1.0000
Western Scrub-Jay,1,60,0.8833,0.7162,0.8833,0.7910,1.0000
Western Meadowlark,1,60,0.8833,0.7794,0.8833,0.8281,0.9500
Yellow-breasted Chat,1,60,0.8833,0.7794,0.8833,0.8281,0.9667
Bohemian Waxwing,1,60,0.8833,0.8833,0.8833,0.8833,0.9667
Pied-billed Grebe,1,60,0.8833,0.8281,0.8833,0.8548,0.9667
Least Sandpiper,1,60,0.8833,0.8281,0.8833,0.8548,0.9833
Horned Lark,1,60,0.8833,0.9298,0.8833,0.9060,0.9500
American Coot,1,60,0.8833,0.9815,0.8833,0.9298,0.9000
Ring-necked Pheasant,2,61,0.8852,0.8553,0.8503,0.8518,0.9180
Magnolia Warbler,2,105,0.8857,0.8422,0.8750,0.8582,0.9810
Black-crowned Night-Heron,2,114,0.8860,0.9104,0.8806,0.8920,0.9912
Black-headed Grosbeak,2,106,0.8868,0.8361,0.8750,0.8544,0.9906
Black Skimmer,1,53,0.8868,0.9792,0.8868,0.9307,0.9623
Yellow-billed Magpie,1,27,0.8889,0.9231,0.8889,0.9057,1.0000
Eastern Towhee,1,54,0.8889,0.7500,0.8889,0.8136,0.9815
Curve-billed Thrasher,1,46,0.8913,0.9535,0.8913,0.9213,0.9783
Clark's Nutcracker,1,46,0.8913,0.9318,0.8913,0.9111,0.9130
Common Yellowthroat,2,120,0.8917,0.8767,0.8917,0.8820,0.9750
Scissor-tailed Flycatcher,1,37,0.8919,0.8462,0.8919,0.8684,1.0000
Northern Waterthrush,1,56,0.8929,0.7353,0.8929,0.8065,0.9821
Yellow-billed Cuckoo,1,47,0.8936,0.7636,0.8936,0.8235,0.9362
Hooded Merganser,2,86,0.8953,0.8219,0.8865,0.8495,0.9767
Wood Duck,2,106,0.8962,0.9379,0.8855,0.9096,0.9811
Brown Creeper,1,58,0.8966,0.9123,0.8966,0.9043,0.9828
Common Grackle,1,58,0.8966,0.7536,0.8966,0.8189,0.9310
Common Nighthawk,1,39,0.8974,0.8333,0.8974,0.8642,0.9487
Spotted Sandpiper,2,98,0.8980,0.8871,0.8961,0.8916,0.9694
Hooded Warbler,1,49,0.8980,0.9778,0.8980,0.9362,1.0000
Turkey Vulture,1,59,0.8983,0.9815,0.8983,0.9381,0.9153
Lark Sparrow,1,59,0.8983,0.8689,0.8983,0.8833,0.9492
Vermilion Flycatcher,2,89,0.8989,0.9313,0.8750,0.8951,0.9551
Tricolored Heron,1,60,0.9000,0.7941,0.9000,0.8438,0.9667
Yellow-throated Warbler,1,60,0.9000,0.9474,0.9000,0.9231,0.9000
Black-throated Green Warbler,1,60,0.9000,0.8571,0.9000,0.8780,0.9667
Mallard,2,120,0.9000,0.8571,0.9000,0.8780,0.9667
Wild Turkey,1,60,0.9000,0.9153,0.9000,0.9076,0.9667
Eastern Bluebird,1,60,0.9000,0.9153,0.9000,0.9076,0.9833
Townsend's Warbler,1,60,0.9000,0.9310,0.9000,0.9153,0.9667
Mute Swan,1,60,0.9000,0.7714,0.9000,0.8308,0.9833
Black-throated Gray Warbler,1,41,0.9024,0.9487,0.9024,0.9250,0.9512
Yellow-headed Blackbird,2,83,0.9036,0.8648,0.8824,0.8712,0.9880
Common Merganser,2,74,0.9054,0.8699,0.9167,0.8906,1.0000
Pine Grosbeak,2,74,0.9054,0.9562,0.9087,0.9312,0.9730
Burrowing Owl,1,43,0.9070,0.9512,0.9070,0.9286,0.9767
Rose-breasted Grosbeak,2,108,0.9074,0.8487,0.8958,0.8716,0.9815
Brown-headed Cowbird,2,109,0.9083,0.8192,0.9017,0.8582,0.9541
Scarlet Tanager,2,77,0.9091,0.7517,0.8827,0.8041,0.9740
Solitary Sandpiper,1,56,0.9107,0.8644,0.9107,0.8870,0.9821
Black-throated Blue Warbler,2,91,0.9121,0.9102,0.9036,0.9062,0.9780
Bufflehead,2,93,0.9140,0.7790,0.8924,0.8317,0.9677
Black Turnstone,1,47,0.9149,1.0000,0.9149,0.9556,1.0000
American Redstart,2,119,0.9160,0.9001,0.9153,0.9076,0.9664
Killdeer,1,60,0.9167,0.9649,0.9167,0.9402,0.9833
Lincoln's Sparrow,1,60,0.9167,0.7857,0.9167,0.8462,1.0000
Pileated Woodpecker,1,60,0.9167,0.8594,0.9167,0.8871,0.9667
Great Egret,1,60,0.9167,0.8871,0.9167,0.9016,0.9833
American Goldfinch,2,120,0.9167,0.8591,0.9167,0.8864,0.9667
Red-eyed Vireo,1,60,0.9167,0.8333,0.9167,0.8730,0.9833
Green Heron,1,60,0.9167,0.8871,0.9167,0.9016,0.9667
Canada Warbler,1,60,0.9167,0.9649,0.9167,0.9402,0.9667
Barred Owl,1,60,0.9167,0.9649,0.9167,0.9402,0.9667
Purple Finch,2,97,0.9175,0.8703,0.9141,0.8915,0.9897
Sandhill Crane,1,25,0.9200,0.8846,0.9200,0.9020,0.9600
Whimbrel,1,51,0.9216,0.8868,0.9216,0.9038,0.9804
Common Gallinule,2,64,0.9219,0.9608,0.8796,0.9144,0.9844
White Ibis,2,91,0.9231,0.9121,0.9070,0.9094,0.9890
Great Crested Flycatcher,1,53,0.9245,0.8909,0.9245,0.9074,0.9811
Evening Grosbeak,2,120,0.9250,0.9577,0.9250,0.9408,0.9667
Surfbird,1,40,0.9250,0.9737,0.9250,0.9487,0.9750
White-crowned Sparrow,2,120,0.9250,0.9020,0.9250,0.9134,0.9667
Chestnut-backed Chickadee,1,54,0.9259,0.8333,0.9259,0.8772,1.0000
Monk Parakeet,1,28,0.9286,1.0000,0.9286,0.9630,1.0000
American White Pelican,1,28,0.9286,0.8667,0.9286,0.8966,0.9643
Varied Thrush,1,56,0.9286,0.9123,0.9286,0.9204,0.9464
White-eyed Vireo,1,57,0.9298,0.9298,0.9298,0.9298,1.0000
Black-and-white Warbler,1,60,0.9333,0.9180,0.9333,0.9256,0.9667
Heermann's Gull,2,61,0.9344,0.9167,0.9289,0.9216,0.9672
Northern Bobwhite,1,32,0.9375,1.0000,0.9375,0.9677,0.9375
American Wigeon,2,64,0.9375,0.9110,0.9251,0.9169,1.0000
Snow Bunting,2,64,0.9375,0.9630,0.8974,0.9262,0.9688
Painted Bunting,2,98,0.9388,0.8963,0.9274,0.9113,1.0000
Inca Dove,1,50,0.9400,0.8868,0.9400,0.9126,0.9600
Greater Roadrunner,1,34,0.9412,0.8889,0.9412,0.9143,1.0000
