species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Black-throated Blue Warbler,2,91,0.9890,0.9764,0.9915,0.9838,1.0000
Painted Bunting,2,98,0.9898,0.9872,0.9872,0.9872,1.0000
American Robin,2,119,0.9916,0.9836,0.9917,0.9876,1.0000
Red-winged Blackbird,2,119,0.9916,0.9595,0.9915,0.9752,1.0000
Northern Cardinal,2,120,0.9917,1.0000,0.9917,0.9958,1.0000
Evening Grosbeak,2,120,0.9917,0.9917,0.9917,0.9917,1.0000
Green Heron,1,60,1.0000,0.9836,1.0000,0.9917,1.0000
Barn Swallow,1,57,1.0000,1.0000,1.0000,1.0000,1.0000
Great Crested Flycatcher,1,53,1.0000,1.0000,1.0000,1.0000,1.0000
Semipalmated Plover,1,54,1.0000,0.9818,1.0000,0.9908,1.0000
Black-bellied Whistling-Duck,1,20,1.0000,1.0000,1.0000,1.0000,1.0000
Blue-winged Warbler,1,38,1.0000,1.0000,1.0000,1.0000,1.0000
Greater White-fronted Goose,1,33,1.0000,1.0000,1.0000,1.0000,1.0000
Osprey,1,52,1.0000,0.9630,1.0000,0.9811,1.0000
American Dipper,1,31,1.0000,0.9394,1.0000,0.9688,1.0000
Black Phoebe,1,60,1.0000,0.9375,1.0000,0.9677,1.0000
Northern Bobwhite,1,32,1.0000,0.9412,1.0000,0.9697,1.0000
Bobolink,2,88,1.0000,0.9625,1.0000,0.9808,1.0000
American Avocet,1,54,1.0000,0.9474,1.0000,0.9730,1.0000
White-tailed Kite,1,13,1.0000,0.8667,1.0000,0.9286,1.0000
Green-tailed Towhee,1,28,1.0000,0.9333,1.0000,0.9655,1.0000
Wilson's Warbler,1,60,1.0000,0.8696,1.0000,0.9302,1.0000
Ruby-crowned Kinglet,1,60,1.0000,0.8824,1.0000,0.9375,1.0000
Roseate Spoonbill,1,29,1.0000,1.0000,1.0000,1.0000,1.0000
Veery,1,41,1.0000,0.9111,1.0000,0.9535,1.0000
Mountain Chickadee,1,53,1.0000,0.8983,1.0000,0.9464,1.0000
California Thrasher,1,32,1.0000,0.9143,1.0000,0.9552,1.0000
Carolina Wren,1,60,1.0000,0.8955,1.0000,0.9449,1.0000
Pine Siskin,1,60,1.0000,0.8955,1.0000,0.9449,1.0000
Pyrrhuloxia,1,48,1.0000,0.9796,1.0000,0.9897,1.0000
American Tree Sparrow,1,59,1.0000,0.9833,1.0000,0.9916,1.0000
American Pipit,1,58,1.0000,0.9831,1.0000,0.9915,1.0000
Greater Roadrunner,1,34,1.0000,0.9714,1.0000,0.9855,1.0000
Black-and-white Warbler,1,60,1.0000,0.9524,1.0000,0.9756,1.0000
Northern Pygmy-Owl,1,50,1.0000,0.9615,1.0000,0.9804,1.0000
Scissor-tailed Flycatcher,1,37,1.0000,0.9737,1.0000,0.9867,1.0000
Band-tailed Pigeon,1,40,1.0000,0.9524,1.0000,0.9756,1.0000
Brown Pelican,1,34,1.0000,0.9714,1.0000,0.9855,1.0000
Black-necked Stilt,1,33,1.0000,0.9706,1.0000,0.9851,1.0000
Brant,1,32,1.0000,0.9697,1.0000,0.9846,1.0000
Monk Parakeet,1,28,1.0000,0.9655,1.0000,0.9825,1.0000
Wilson's Snipe,1,55,1.0000,0.9649,1.0000,0.9821,1.0000
Canyon Wren,1,26,1.0000,0.9630,1.0000,0.9811,1.0000
