species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Pied-billed Grebe,1,60,0.9833,1.0000,0.9833,0.9916,1.0000
Swamp Sparrow,1,60,0.9833,0.8429,0.9833,0.9077,1.0000
Black Phoebe,1,60,0.9833,0.8806,0.9833,0.9291,1.0000
Savannah Sparrow,1,60,0.9833,0.8806,0.9833,0.9291,1.0000
Wilson's Warbler,1,60,0.9833,0.9516,0.9833,0.9672,1.0000
Green Heron,1,60,0.9833,0.9672,0.9833,0.9752,1.0000
Northern Mockingbird,1,60,0.9833,0.9672,0.9833,0.9752,1.0000
Tufted Titmouse,1,60,0.9833,0.8939,0.9833,0.9365,1.0000
Marbled Godwit,1,60,0.9833,0.9672,0.9833,0.9752,1.0000
Ovenbird,1,60,0.9833,0.9516,0.9833,0.9672,0.9833
Mallard,2,120,0.9833,0.8790,0.9833,0.9272,1.0000
Blue Jay,1,60,0.9833,0.9833,0.9833,0.9833,0.9833
Bohemian Waxwing,1,60,0.9833,1.0000,0.9833,0.9916,1.0000
Pine Siskin,1,60,0.9833,0.9516,0.9833,0.9672,1.0000
Pileated Woodpecker,1,60,0.9833,0.9365,0.9833,0.9593,0.9833
Ruby-crowned Kinglet,1,60,0.9833,0.9219,0.9833,0.9516,1.0000
Carolina Wren,1,60,1.0000,0.9091,1.0000,0.9524,1.0000
Brown Pelican,1,34,1.0000,1.0000,1.0000,1.0000,1.0000
Steller's Jay,1,60,1.0000,1.0000,1.0000,1.0000,1.0000
Ruddy Turnstone,1,55,1.0000,0.9167,1.0000,0.9565,1.0000
Barn Swallow,1,57,1.0000,0.9194,1.0000,0.9580,1.0000
Gray Catbird,1,60,1.0000,0.9231,1.0000,0.9600,1.0000
Roseate Spoonbill,1,29,1.0000,1.0000,1.0000,1.0000,1.0000
Black-bellied Whistling-Duck,1,20,1.0000,1.0000,1.0000,1.0000,1.0000
Monk Parakeet,1,28,1.0000,1.0000,1.0000,1.0000,1.0000
Black-necked Stilt,1,33,1.0000,1.0000,1.0000,1.0000,1.0000
Anhinga,1,60,1.0000,0.8955,1.0000,0.9449,1.0000
American Avocet,1,54,1.0000,1.0000,1.0000,1.0000,1.0000
Northern Bobwhite,1,32,1.0000,1.0000,1.0000,1.0000,1.0000
Cactus Wren,1,43,1.0000,1.0000,1.0000,1.0000,1.0000
American Tree Sparrow,1,59,1.0000,1.0000,1.0000,1.0000,1.0000
Evening Grosbeak,2,120,1.0000,1.0000,1.0000,1.0000,1.0000
Semipalmated Plover,1,54,1.0000,0.9818,1.0000,0.9908,1.0000
Black-bellied Plover,2,77,1.0000,0.9745,1.0000,0.9871,1.0000
Painted Bunting,2,98,1.0000,0.9333,1.0000,0.9643,1.0000
Yellow-billed Cuckoo,1,47,1.0000,0.8704,1.0000,0.9307,1.0000
Canyon Wren,1,26,1.0000,0.9286,1.0000,0.9630,1.0000
Ruffed Grouse,1,40,1.0000,0.9302,1.0000,0.9639,1.0000
Hooded Warbler,1,49,1.0000,0.9245,1.0000,0.9608,1.0000
Greater Roadrunner,1,34,1.0000,1.0000,1.0000,1.0000,1.0000
American Dipper,1,31,1.0000,0.9688,1.0000,0.9841,1.0000
Green-tailed Towhee,1,28,1.0000,0.9655,1.0000,0.9825,1.0000
Burrowing Owl,1,43,1.0000,0.9556,1.0000,0.9773,1.0000
