species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Canada Warbler,1,60,0.9333,0.9492,0.9333,0.9412,0.9667
Mute Swan,1,60,0.9333,0.8116,0.9333,0.8682,1.0000
Pileated Woodpecker,1,60,0.9333,0.8235,0.9333,0.8750,0.9667
Black-throated Blue Warbler,2,91,0.9341,0.9271,0.9349,0.9309,0.9780
Prothonotary Warbler,1,46,0.9348,0.9149,0.9348,0.9247,0.9783
Red-winged Blackbird,2,119,0.9412,0.8794,0.9414,0.9087,0.9916
Golden-crowned Kinglet,1,51,0.9412,0.9412,0.9412,0.9412,0.9608
Evening Grosbeak,2,120,0.9417,0.9424,0.9417,0.9418,0.9667
Gambel's Quail,2,52,0.9423,0.9528,0.9118,0.9305,0.9615
Great Crested Flycatcher,1,53,0.9434,0.8621,0.9434,0.9009,0.9623
House Finch,2,112,0.9464,0.8293,0.9462,0.8822,0.9732
Acorn Woodpecker,1,58,0.9483,0.9322,0.9483,0.9402,1.0000
Painted Bunting,2,98,0.9490,0.8824,0.9402,0.9102,1.0000
Black-bellied Whistling-Duck,1,20,0.9500,0.9500,0.9500,0.9500,1.0000
Surfbird,1,40,0.9500,0.9744,0.9500,0.9620,0.9750
Blue Jay,1,60,0.9500,0.9344,0.9500,0.9421,0.9833
Great Egret,1,60,0.9500,0.9048,0.9500,0.9268,0.9833
Northern Cardinal,2,120,0.9500,0.9500,0.9500,0.9500,0.9833
Carolina Wren,1,60,0.9500,0.8906,0.9500,0.9194,0.9833
Steller's Jay,1,60,0.9500,0.9344,0.9500,0.9421,0.9833
Pyrrhuloxia,1,48,0.9583,0.9020,0.9583,0.9293,1.0000
California Quail,2,78,0.9615,0.9146,0.9318,0.9230,0.9872
Chestnut-backed Chickadee,1,54,0.9630,0.7761,0.9630,0.8595,1.0000
Ruddy Turnstone,1,55,0.9636,0.8548,0.9636,0.9060,0.9818
Green-tailed Towhee,1,28,0.9643,0.8710,0.9643,0.9153,1.0000
American Tree Sparrow,1,59,0.9661,0.8769,0.9661,0.9194,1.0000
Marbled Godwit,1,60,0.9667,0.8923,0.9667,0.9280,1.0000
Belted Kingfisher,1,60,0.9667,0.9667,0.9667,0.9667,0.9667
California Thrasher,1,32,0.9688,0.8378,0.9688,0.8986,1.0000
Brant,1,32,0.9688,0.9688,0.9688,0.9688,1.0000
Black-necked Stilt,1,33,0.9697,0.9697,0.9697,0.9697,1.0000
Greater Roadrunner,1,34,0.9706,0.8684,0.9706,0.9167,1.0000
Black-billed Magpie,1,38,0.9737,0.8043,0.9737,0.8810,1.0000
Blue-winged Warbler,1,38,0.9737,0.9250,0.9737,0.9487,1.0000
Ruffed Grouse,1,40,0.9750,0.9070,0.9750,0.9398,1.0000
Great Horned Owl,1,46,0.9783,0.7759,0.9783,0.8654,1.0000
Semipalmated Plover,1,54,0.9815,0.8281,0.9815,0.8983,0.9815
Black Phoebe,1,60,0.9833,0.8939,0.9833,0.9365,1.0000
American Dipper,1,31,1.0000,0.9394,1.0000,0.9688,1.0000
American Avocet,1,54,1.0000,1.0000,1.0000,1.0000,1.0000
Canyon Wren,1,26,1.0000,0.8125,1.0000,0.8966,1.0000
Roseate Spoonbill,1,29,1.0000,1.0000,1.0000,1.0000,1.0000
Black-bellied Plover,2,77,1.0000,0.9259,1.0000,0.9608,1.0000
