species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Painted Bunting,2,98,0.9796,0.9205,0.9744,0.9458,1.0000
Hooded Warbler,1,49,0.9796,0.8276,0.9796,0.8972,1.0000
Golden-crowned Kinglet,1,51,0.9804,0.9804,0.9804,0.9804,1.0000
Wilson's Snipe,1,55,0.9818,1.0000,0.9818,0.9908,1.0000
Rock Pigeon,1,58,0.9828,1.0000,0.9828,0.9913,0.9828
Red-winged Blackbird,2,119,0.9832,0.9683,0.9832,0.9754,0.9916
Black Phoebe,1,60,0.9833,0.9672,0.9833,0.9752,1.0000
Bohemian Waxwing,1,60,0.9833,1.0000,0.9833,0.9916,1.0000
Eastern Bluebird,1,60,0.9833,0.9219,0.9833,0.9516,1.0000
Carolina Wren,1,60,0.9833,0.9672,0.9833,0.9752,1.0000
Green Heron,1,60,0.9833,0.9219,0.9833,0.9516,0.9833
Steller's Jay,1,60,0.9833,0.9833,0.9833,0.9833,1.0000
Pied-billed Grebe,1,60,0.9833,1.0000,0.9833,0.9916,0.9833
Blue Jay,1,60,0.9833,1.0000,0.9833,0.9916,0.9833
American Wigeon,2,64,0.9844,0.9413,0.9889,0.9639,1.0000
Black-bellied Plover,2,77,0.9870,0.9741,0.9857,0.9798,1.0000
Evening Grosbeak,2,120,0.9917,0.9917,0.9917,0.9917,1.0000
Northern Cardinal,2,120,0.9917,0.9755,0.9917,0.9835,1.0000
Ruby-crowned Kinglet,1,60,1.0000,0.8824,1.0000,0.9375,1.0000
Brown Creeper,1,58,1.0000,0.9831,1.0000,0.9915,1.0000
Brown Pelican,1,34,1.0000,0.9714,1.0000,0.9855,1.0000
Black-necked Stilt,1,33,1.0000,1.0000,1.0000,1.0000,1.0000
Greater Roadrunner,1,34,1.0000,1.0000,1.0000,1.0000,1.0000
Monk Parakeet,1,28,1.0000,1.0000,1.0000,1.0000,1.0000
American Avocet,1,54,1.0000,0.9818,1.0000,0.9908,1.0000
Roseate Spoonbill,1,29,1.0000,1.0000,1.0000,1.0000,1.0000
Northern Bobwhite,1,32,1.0000,0.9697,1.0000,0.9846,1.0000
Black-bellied Whistling-Duck,1,20,1.0000,1.0000,1.0000,1.0000,1.0000
American Dipper,1,31,1.0000,0.9118,1.0000,0.9538,1.0000
Osprey,1,52,1.0000,0.9123,1.0000,0.9541,1.0000
Varied Thrush,1,56,1.0000,0.9180,1.0000,0.9573,1.0000
Scaled Quail,1,19,1.0000,0.9048,1.0000,0.9500,1.0000
Anhinga,1,60,1.0000,0.9231,1.0000,0.9600,1.0000
Barn Swallow,1,57,1.0000,0.9500,1.0000,0.9744,1.0000
Semipalmated Plover,1,54,1.0000,0.9310,1.0000,0.9643,1.0000
Canyon Wren,1,26,1.0000,0.9286,1.0000,0.9630,1.0000
Ruddy Turnstone,1,55,1.0000,0.9483,1.0000,0.9735,1.0000
Green-tailed Towhee,1,28,1.0000,0.9655,1.0000,0.9825,1.0000
Cedar Waxwing,1,54,1.0000,0.9643,1.0000,0.9818,1.0000
Black Vulture,1,48,1.0000,0.9600,1.0000,0.9796,1.0000
Ruffed Grouse,1,40,1.0000,0.9524,1.0000,0.9756,1.0000
Cactus Wren,1,43,1.0000,0.9556,1.0000,0.9773,1.0000
Burrowing Owl,1,43,1.0000,0.9556,1.0000,0.9773,1.0000
