class_idx,class_name,species,order,support,TP,FP,FN,precision,recall,f1,accuracy,top5_recall,most_confused_with
54,Golden Eagle (Adult),Golden Eagle,"Hawks, Kites, Eagles, and Allies",42,25,27,17,0.4808,0.5952,0.5319,0.5952,0.8810,Golden Eagle (Immature) (5)
204,Black-legged Kittiwake (Immature),Black-legged Kittiwake,"Gulls, Terns, and Allies",19,12,14,7,0.4615,0.6316,0.5333,0.6316,0.8947,Black-legged Kittiwake (Adult) (5)
264,Golden Eagle (Immature),Golden Eagle,"Hawks, Kites, Eagles, and Allies",30,16,14,14,0.5333,0.5333,0.5333,0.5333,0.9000,Golden Eagle (Adult) (9)
84,Glaucous-winged Gull (Adult),Glaucous-winged Gull,"Gulls, Terns, and Allies",38,20,17,18,0.5405,0.5263,0.5333,0.5263,0.8947,California Gull (Adult) (4)
49,Sharp-shinned Hawk (Adult ),Sharp-shinned Hawk,"Hawks, Kites, Eagles, and Allies",58,35,38,23,0.4795,0.6034,0.5344,0.6034,0.9655,Cooper's Hawk (Adult) (18)
527,Lazuli Bunting (Female/juvenile),Lazuli Bunting,Perching Birds,22,14,16,8,0.4667,0.6364,0.5385,0.6364,0.9545,Bushtit (1)
522,Western Tanager (Female/Nonbreeding Male),Western Tanager,Perching Birds,33,17,13,16,0.5667,0.5152,0.5397,0.5152,0.9394,Scarlet Tanager (Female/Nonbreeding Male) (7)
75,Black Guillemot (Breeding),Black Guillemot,Skuas and Alcids,20,10,7,10,0.5882,0.5000,0.5405,0.5000,0.9000,Pigeon Guillemot (Breeding) (8)
217,Gadwall (Female/Eclipse male),Gadwall,"Ducks, Geese, and Swans",19,12,13,7,0.4800,0.6316,0.5455,0.6316,0.8947,Northern Shoveler (Female/Eclipse male) (2)
381,Black-tailed Gnatcatcher,Black-tailed Gnatcatcher,Perching Birds,22,14,15,8,0.4828,0.6364,0.5490,0.6364,0.9091,Blue-gray Gnatcatcher (2)
99,Trumpeter Swan,Trumpeter Swan,"Ducks, Geese, and Swans",37,19,13,18,0.5938,0.5135,0.5507,0.5135,0.9459,Tundra Swan (10)
52,Broad-winged Hawk (Adult),Broad-winged Hawk,"Hawks, Kites, Eagles, and Allies",26,16,16,10,0.5000,0.6154,0.5517,0.6154,0.9231,Sharp-shinned Hawk (Adult ) (2)
18,Greater Scaup (Breeding male),Greater Scaup,"Ducks, Geese, and Swans",43,21,12,22,0.6364,0.4884,0.5526,0.4884,0.8605,Lesser Scaup (Breeding male) (13)
127,White-faced Ibis,White-faced Ibis,"Pelicans, Herons, Ibises, and Allies",34,18,13,16,0.5806,0.5294,0.5538,0.5294,1.0000,Glossy Ibis (16)
279,"Calliope Hummingbird (Female, immature)",Calliope Hummingbird,Swifts and Hummingbirds,48,26,19,22,0.5778,0.5417,0.5591,0.5417,0.9167,"Broad-tailed Hummingbird (Female, immature) (8)"
187,Vaux's Swift,Vaux's Swift,Swifts and Hummingbirds,28,21,26,7,0.4468,0.7500,0.5600,0.7500,1.0000,Chimney Swift (3)
114,Brandt's Cormorant,Brandt's Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",33,18,13,15,0.5806,0.5455,0.5625,0.5455,0.8182,Pelagic Cormorant (6)
356,Black-capped Chickadee,Black-capped Chickadee,Perching Birds,60,27,8,33,0.7714,0.4500,0.5684,0.4500,0.9167,Carolina Chickadee (24)
19,Lesser Scaup (Breeding male),Lesser Scaup,"Ducks, Geese, and Swans",44,26,21,18,0.5532,0.5909,0.5714,0.5909,0.9773,Greater Scaup (Breeding male) (11)
202,"Black Guillemot (Nonbreeding, juvenile)",Black Guillemot,Skuas and Alcids,12,6,3,6,0.6667,0.5000,0.5714,0.5000,0.9167,"Pigeon Guillemot (Nonbreeding, juvenile) (3)"
50,Cooper's Hawk (Adult),Cooper's Hawk,"Hawks, Kites, Eagles, and Allies",57,34,28,23,0.5484,0.5965,0.5714,0.5965,0.9474,Sharp-shinned Hawk (Adult ) (17)
195,Red-naped Sapsucker,Red-naped Sapsucker,Woodpeckers,54,29,18,25,0.6170,0.5370,0.5743,0.5370,0.9259,Yellow-bellied Sapsucker (20)
136,Swainson's Hawk (Light morph ),Swainson's Hawk,"Hawks, Kites, Eagles, and Allies",39,23,18,16,0.5610,0.5897,0.5750,0.5897,0.8718,Swainson's Hawk (Dark morph ) (7)
210,Herring Gull (Immature),Herring Gull,"Gulls, Terns, and Allies",44,27,22,17,0.5510,0.6136,0.5806,0.6136,0.9091,California Gull (Immature) (5)
48,Northern Harrier (Adult male),Northern Harrier,"Hawks, Kites, Eagles, and Allies",60,25,1,35,0.9615,0.4167,0.5814,0.4167,0.6500,Peregrine Falcon (Adult) (3)
90,Common Tern,Common Tern,"Gulls, Terns, and Allies",60,32,18,28,0.6400,0.5333,0.5818,0.5333,0.9000,Forster's Tern (15)
186,Chimney Swift,Chimney Swift,Swifts and Hummingbirds,33,17,8,16,0.6800,0.5152,0.5862,0.5152,0.9091,Vaux's Swift (11)
100,Tundra Swan,Tundra Swan,"Ducks, Geese, and Swans",28,17,13,11,0.5667,0.6071,0.5862,0.6071,0.9643,Trumpeter Swan (5)
71,Rufous Hummingbird (Adult Male),Rufous Hummingbird,Swifts and Hummingbirds,50,27,14,23,0.6585,0.5400,0.5934,0.5400,0.9800,Allen's Hummingbird (Adult Male) (19)
260,Cooper's Hawk (Immature),Cooper's Hawk,"Hawks, Kites, Eagles, and Allies",60,40,34,20,0.5405,0.6667,0.5970,0.6667,0.9333,Sharp-shinned Hawk (Immature) (11)
359,Boreal Chickadee,Boreal Chickadee,Perching Birds,42,18,0,24,1.0000,0.4286,0.6000,0.4286,0.7857,Chestnut-backed Chickadee (18)
275,"Ruby-throated Hummingbird (Female, immature)",Ruby-throated Hummingbird,Swifts and Hummingbirds,60,45,45,15,0.5000,0.7500,0.6000,0.7500,0.9667,"Black-chinned Hummingbird (Female, immature) (8)"
542,Red Crossbill (Female/juvenile),Red Crossbill,Perching Birds,34,18,8,16,0.6923,0.5294,0.6000,0.5294,0.8235,House Finch (Female/immature) (4)
457,Boat-tailed Grackle,Boat-tailed Grackle,Perching Birds,60,34,19,26,0.6415,0.5667,0.6018,0.5667,0.8500,Great-tailed Grackle (8)
469,Least Flycatcher,Least Flycatcher,Perching Birds,60,35,21,25,0.6250,0.5833,0.6034,0.5833,0.9000,Pacific-slope Flycatcher (9)
134,Mississippi Kite,Mississippi Kite,"Hawks, Kites, Eagles, and Allies",50,23,3,27,0.8846,0.4600,0.6053,0.4600,0.6800,Swallow-tailed Kite (5)
533,Brewer's Blackbird (Male),Brewer's Blackbird,Perching Birds,60,33,16,27,0.6735,0.5500,0.6055,0.5500,0.8000,Great-tailed Grackle (7)
177,Western Screech-Owl,Western Screech-Owl,Owls,34,20,12,14,0.6250,0.5882,0.6061,0.5882,1.0000,Eastern Screech-Owl (13)
5,Snow Goose (White morph),Snow Goose,"Ducks, Geese, and Swans",26,17,13,9,0.5667,0.6538,0.6071,0.6538,0.9231,Ross's Goose (3)
468,Eastern Wood-Pewee,Eastern Wood-Pewee,Perching Birds,49,33,26,16,0.5593,0.6735,0.6111,0.6735,0.9796,Western Wood-Pewee (6)
326,Brewer's Blackbird (Female/Juvenile),Brewer's Blackbird,Perching Birds,31,19,12,12,0.6129,0.6129,0.6129,0.6129,0.8710,Brown-headed Cowbird (Female/Juvenile) (4)
458,Great-tailed Grackle,Great-tailed Grackle,Perching Birds,60,35,19,25,0.6481,0.5833,0.6140,0.5833,0.8833,Boat-tailed Grackle (13)
540,Cassin's Finch (Female/immature),Cassin's Finch,Perching Birds,24,12,3,12,0.8000,0.5000,0.6154,0.5000,0.8333,Pine Siskin (3)
262,Broad-winged Hawk (Immature),Broad-winged Hawk,"Hawks, Kites, Eagles, and Allies",29,16,7,13,0.6957,0.5517,0.6154,0.5517,0.8621,Red-shouldered Hawk (Immature) (5)
352,Cliff Swallow,Cliff Swallow,Perching Birds,30,20,15,10,0.5714,0.6667,0.6154,0.6667,0.8333,Cave Swallow (4)
277,"Anna's Hummingbird (Female, immature)",Anna's Hummingbird,Swifts and Hummingbirds,52,33,22,19,0.6000,0.6346,0.6168,0.6346,0.8269,"Ruby-throated Hummingbird (Female, immature) (9)"
521,Scarlet Tanager (Female/Nonbreeding Male),Scarlet Tanager,Perching Birds,28,19,14,9,0.5758,0.6786,0.6230,0.6786,0.9286,Western Tanager (Female/Nonbreeding Male) (3)
361,Oak Titmouse,Oak Titmouse,Perching Birds,37,24,16,13,0.6000,0.6486,0.6234,0.6486,0.9459,Juniper Titmouse (5)
261,Red-shouldered Hawk (Immature),Red-shouldered Hawk,"Hawks, Kites, Eagles, and Allies",38,26,19,12,0.5778,0.6842,0.6265,0.6842,0.8421,Red-shouldered Hawk (Adult ) (3)
203,"Pigeon Guillemot (Nonbreeding, juvenile)",Pigeon Guillemot,Skuas and Alcids,17,11,7,6,0.6111,0.6471,0.6286,0.6471,0.9412,Pigeon Guillemot (Breeding) (2)
232,White-winged Scoter (Female/juvenile),White-winged Scoter,"Ducks, Geese, and Swans",30,17,7,13,0.7083,0.5667,0.6296,0.5667,0.8333,Surf Scoter (Female/immature) (4)
102,Mottled Duck,Mottled Duck,"Ducks, Geese, and Swans",29,17,8,12,0.6800,0.5862,0.6296,0.5862,0.9310,Mallard (Female/Eclipse male) (8)
470,Pacific-slope Flycatcher,Pacific-slope Flycatcher,Perching Birds,59,39,25,20,0.6094,0.6610,0.6341,0.6610,0.9661,Cordilleran Flycatcher (9)
41,Great Cormorant (Adult),Great Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",40,23,9,17,0.7188,0.5750,0.6389,0.5750,0.8500,Double-crested Cormorant (Adult) (5)
510,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",Bay-breasted Warbler,Perching Birds,29,16,5,13,0.7619,0.5517,0.6400,0.5517,0.7931,Bay-breasted Warbler (Breeding male) (4)
289,Red-tailed Hawk (Light morph immature),Red-tailed Hawk,"Hawks, Kites, Eagles, and Allies",60,37,18,23,0.6727,0.6167,0.6435,0.6167,0.8500,Red-shouldered Hawk (Immature) (4)
229,Lesser Scaup (Female/Eclipse male),Lesser Scaup,"Ducks, Geese, and Swans",35,28,24,7,0.5385,0.8000,0.6437,0.8000,0.9429,Greater Scaup (Female/Eclipse male) (2)
116,Pelagic Cormorant,Pelagic Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",26,19,14,7,0.5758,0.7308,0.6441,0.7308,0.9615,Brandt's Cormorant (3)
150,Greater Yellowlegs,Greater Yellowlegs,"Plovers, Sandpipers, and Allies",59,38,21,21,0.6441,0.6441,0.6441,0.6441,0.9492,Lesser Yellowlegs (19)
413,MacGillivray's Warbler,MacGillivray's Warbler,Perching Birds,46,30,17,16,0.6383,0.6522,0.6452,0.6522,0.9783,Mourning Warbler (11)
551,Summer Tanager (Immature Male),Summer Tanager,Perching Birds,17,12,8,5,0.6000,0.7059,0.6486,0.7059,1.0000,Summer Tanager (Adult Male) (2)
528,Indigo Bunting (Female/juvenile),Indigo Bunting,Perching Birds,39,26,15,13,0.6341,0.6667,0.6500,0.6667,0.9231,Lazuli Bunting (Female/juvenile) (3)
489,Hutton's Vireo,Hutton's Vireo,Perching Birds,39,28,19,11,0.5957,0.7179,0.6512,0.7179,1.0000,Ruby-crowned Kinglet (3)
253,Reddish Egret (White morph),Reddish Egret,"Pelicans, Herons, Ibises, and Allies",23,14,6,9,0.7000,0.6087,0.6512,0.6087,0.9130,Snowy Egret (5)
77,Black-legged Kittiwake (Adult),Black-legged Kittiwake,"Gulls, Terns, and Allies",23,18,14,5,0.5625,0.7826,0.6545,0.7826,0.9565,California Gull (Adult) (1)
200,Hairy Woodpecker,Hairy Woodpecker,Woodpeckers,60,37,16,23,0.6981,0.6167,0.6549,0.6167,0.9833,Downy Woodpecker (16)
194,Yellow-bellied Sapsucker,Yellow-bellied Sapsucker,Woodpeckers,59,40,23,19,0.6349,0.6780,0.6557,0.6780,0.9492,Red-naped Sapsucker (11)
152,Lesser Yellowlegs,Lesser Yellowlegs,"Plovers, Sandpipers, and Allies",60,42,26,18,0.6176,0.7000,0.6562,0.7000,0.9833,Greater Yellowlegs (16)
455,Rusty Blackbird,Rusty Blackbird,Perching Birds,48,29,11,19,0.7250,0.6042,0.6591,0.6042,0.8333,Brewer's Blackbird (Male) (4)
140,Prairie Falcon,Prairie Falcon,Caracaras and Falcons,42,25,8,17,0.7576,0.5952,0.6667,0.5952,0.9048,"American Kestrel (Female, immature) (5)"
126,Glossy Ibis,Glossy Ibis,"Pelicans, Herons, Ibises, and Allies",44,31,18,13,0.6327,0.7045,0.6667,0.7045,0.9773,White-faced Ibis (12)
96,Cackling Goose,Cackling Goose,"Ducks, Geese, and Swans",14,8,2,6,0.8000,0.5714,0.6667,0.5714,1.0000,Canada Goose (4)
215,Ross's Goose,Ross's Goose,"Ducks, Geese, and Swans",23,15,7,8,0.6818,0.6522,0.6667,0.6522,0.9565,Snow Goose (White morph) (6)
257,"Bald Eagle (Immature, juvenile)",Bald Eagle,"Hawks, Kites, Eagles, and Allies",43,28,11,15,0.7179,0.6512,0.6829,0.6512,0.9070,Golden Eagle (Adult) (6)
440,Brewer's Sparrow,Brewer's Sparrow,Perching Birds,35,26,15,9,0.6341,0.7429,0.6842,0.7429,0.9714,Vesper Sparrow (3)
369,Pygmy Nuthatch,Pygmy Nuthatch,Perching Birds,38,24,8,14,0.7500,0.6316,0.6857,0.6316,0.8684,Brown-headed Nuthatch (6)
463,Brown-capped Rosy-Finch,Brown-capped Rosy-Finch,Perching Birds,34,24,12,10,0.6667,0.7059,0.6857,0.7059,1.0000,Gray-crowned Rosy-Finch (4)
4,Red-tailed Hawk (Light morph adult),Red-tailed Hawk,"Hawks, Kites, Eagles, and Allies",60,35,7,25,0.8333,0.5833,0.6863,0.5833,0.8000,Red-tailed Hawk (Light morph immature) (5)
91,Forster's Tern,Forster's Tern,"Gulls, Terns, and Allies",60,46,28,14,0.6216,0.7667,0.6866,0.7667,0.9833,Common Tern (9)
223,Northern Pintail (Female/Eclipse male),Northern Pintail,"Ducks, Geese, and Swans",24,19,12,5,0.6129,0.7917,0.6909,0.7917,0.9167,Gadwall (Breeding male) (1)
139,Merlin,Merlin,Caracaras and Falcons,58,38,14,20,0.7308,0.6552,0.6909,0.6552,0.7931,Broad-winged Hawk (Adult) (4)
252,Little Blue Heron (Immature),Little Blue Heron,"Pelicans, Herons, Ibises, and Allies",37,27,14,10,0.6585,0.7297,0.6923,0.7297,0.9730,Reddish Egret (White morph) (3)
453,Eastern Meadowlark,Eastern Meadowlark,Perching Birds,40,25,7,15,0.7812,0.6250,0.6944,0.6250,0.9750,Western Meadowlark (14)
274,"Broad-billed Hummingbird (Female, immature)",Broad-billed Hummingbird,Swifts and Hummingbirds,22,15,6,7,0.7143,0.6818,0.6977,0.6818,0.9091,Broad-billed Hummingbird (Adult Male) (3)
212,Great Black-backed Gull (Immature),Great Black-backed Gull,"Gulls, Terns, and Allies",32,22,9,10,0.7097,0.6875,0.6984,0.6875,0.9688,Ring-billed Gull (Immature) (4)
207,Ring-billed Gull (Immature),Ring-billed Gull,"Gulls, Terns, and Allies",36,29,18,7,0.6170,0.8056,0.6988,0.8056,0.8611,Ring-billed Gull (Adult) (2)
178,Eastern Screech-Owl,Eastern Screech-Owl,Owls,50,36,17,14,0.6792,0.7200,0.6990,0.7200,1.0000,Western Screech-Owl (11)
435,Canyon Towhee,Canyon Towhee,Perching Birds,46,35,19,11,0.6481,0.7609,0.7000,0.7609,0.9783,California Towhee (6)
236,Barrow's Goldeneye (Female/Eclipse male),Barrow's Goldeneye,"Ducks, Geese, and Swans",25,14,1,11,0.9333,0.5600,0.7000,0.5600,0.9600,Common Goldeneye (Female/Eclipse male) (6)
355,Carolina Chickadee,Carolina Chickadee,Perching Birds,58,48,31,10,0.6076,0.8276,0.7007,0.8276,0.9655,Black-capped Chickadee (6)
101,American Black Duck,American Black Duck,"Ducks, Geese, and Swans",37,25,9,12,0.7353,0.6757,0.7042,0.6757,0.8919,Mottled Duck (5)
350,Northern Rough-winged Swallow,Northern Rough-winged Swallow,Perching Birds,42,30,13,12,0.6977,0.7143,0.7059,0.7143,0.8810,Eastern Wood-Pewee (3)
40,Double-crested Cormorant (Immature),Double-crested Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",52,47,34,5,0.5802,0.9038,0.7068,0.9038,0.9808,Great Cormorant (Immature) (2)
88,Caspian Tern,Caspian Tern,"Gulls, Terns, and Allies",49,34,13,15,0.7234,0.6939,0.7083,0.6939,0.9592,Royal Tern (7)
486,Plumbeous Vireo,Plumbeous Vireo,Perching Birds,41,28,10,13,0.7368,0.6829,0.7089,0.6829,0.9512,Cassin's Vireo (5)
56,Peregrine Falcon (Adult),Peregrine Falcon,Caracaras and Falcons,46,33,14,13,0.7021,0.7174,0.7097,0.7174,0.9348,Peregrine Falcon (Immature) (3)
83,Herring Gull (Adult),Herring Gull,"Gulls, Terns, and Allies",57,42,19,15,0.6885,0.7368,0.7119,0.7368,0.9123,Ring-billed Gull (Adult) (4)
263,Rough-legged Hawk (Light morph),Rough-legged Hawk,"Hawks, Kites, Eagles, and Allies",40,31,16,9,0.6596,0.7750,0.7126,0.7750,0.9750,Rough-legged Hawk (Dark morph) (3)
460,Orchard Oriole (Immature Male),Orchard Oriole,Perching Birds,25,20,11,5,0.6452,0.8000,0.7143,0.8000,0.9600,Orchard Oriole (Adult Male) (1)
192,Golden-fronted Woodpecker,Golden-fronted Woodpecker,Woodpeckers,33,24,10,9,0.7059,0.7273,0.7164,0.7273,0.9091,Gila Woodpecker (5)
405,Louisiana Waterthrush,Louisiana Waterthrush,Perching Birds,42,28,8,14,0.7778,0.6667,0.7179,0.6667,1.0000,Northern Waterthrush (14)
436,California Towhee,California Towhee,Perching Birds,44,32,13,12,0.7111,0.7273,0.7191,0.7273,0.9091,Canyon Towhee (5)
245,Common Loon (Nonbreeding/juvenile),Common Loon,Loons,60,47,23,13,0.6714,0.7833,0.7231,0.7833,0.9667,Pacific Loon (Nonbreeding/juvenile) (4)
231,Surf Scoter (Female/immature),Surf Scoter,"Ducks, Geese, and Swans",24,17,6,7,0.7391,0.7083,0.7234,0.7083,0.9167,White-winged Scoter (Female/juvenile) (2)
514,Lark Bunting (Female/Nonbreeding male),Lark Bunting,Perching Birds,32,21,5,11,0.8077,0.6562,0.7241,0.6562,0.9375,Vesper Sparrow (5)
421,Pine Warbler,Pine Warbler,Perching Birds,48,33,10,15,0.7674,0.6875,0.7253,0.6875,0.8958,House Wren (1)
222,Northern Shoveler (Female/Eclipse male),Northern Shoveler,"Ducks, Geese, and Swans",40,28,9,12,0.7568,0.7000,0.7273,0.7000,0.9500,Gadwall (Female/Eclipse male) (5)
520,Chipping Sparrow (Immature/nonbreeding adult),Chipping Sparrow,Perching Birds,46,32,10,14,0.7619,0.6957,0.7273,0.6957,0.9565,Brewer's Sparrow (3)
461,Gray-crowned Rosy-Finch,Gray-crowned Rosy-Finch,Perching Birds,37,24,5,13,0.8276,0.6486,0.7273,0.6486,0.9730,Brown-capped Rosy-Finch (10)
72,Allen's Hummingbird (Adult Male),Allen's Hummingbird,Swifts and Hummingbirds,60,46,20,14,0.6970,0.7667,0.7302,0.7667,0.9833,Rufous Hummingbird (Adult Male) (12)
214,Snow Goose (Blue morph),Snow Goose,"Ducks, Geese, and Swans",28,19,5,9,0.7917,0.6786,0.7308,0.6786,0.8571,Snow Goose (White morph) (2)
450,Summer Tanager (Female),Summer Tanager,Perching Birds,33,26,12,7,0.6842,0.7879,0.7324,0.7879,0.9091,Scarlet Tanager (Female/Nonbreeding Male) (2)
133,White-tailed Kite,White-tailed Kite,"Hawks, Kites, Eagles, and Allies",13,11,6,2,0.6471,0.8462,0.7333,0.8462,0.8462,Ring-billed Gull (Immature) (1)
61,Sanderling (Breeding),Sanderling,"Plovers, Sandpipers, and Allies",19,11,0,8,1.0000,0.5789,0.7333,0.5789,1.0000,Western Sandpiper (3)
247,Red-necked Grebe (Nonbreeding/juvenile),Red-necked Grebe,Grebes,31,25,12,6,0.6757,0.8065,0.7353,0.8065,0.9355,Horned Grebe (Nonbreeding/juvenile) (2)
