class_idx,class_name,species,order,support,TP,FP,FN,precision,recall,f1,accuracy,top5_recall,most_confused_with
82,California Gull (Adult),California Gull,"Gulls, Terns, and Allies",41,15,9,26,0.6250,0.3659,0.4615,0.3659,0.8049,Herring Gull (Adult) (9)
353,Cave Swallow,Cave Swallow,Perching Birds,34,15,15,19,0.5000,0.4412,0.4688,0.4412,0.8235,Cliff Swallow (9)
233,Black Scoter (Female/juvenile),Black Scoter,"Ducks, Geese, and Swans",22,8,4,14,0.6667,0.3636,0.4706,0.3636,0.5909,White-winged Scoter (Female/juvenile) (3)
115,Neotropic Cormorant,Neotropic Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",38,16,14,22,0.5333,0.4211,0.4706,0.4211,0.7632,Double-crested Cormorant (Immature) (10)
137,Red-tailed Hawk (Dark morph),Red-tailed Hawk,"Hawks, Kites, Eagles, and Allies",30,14,15,16,0.4828,0.4667,0.4746,0.4667,0.7333,Rough-legged Hawk (Dark morph) (4)
414,Mourning Warbler,Mourning Warbler,Perching Birds,52,18,5,34,0.7826,0.3462,0.4800,0.3462,0.7308,MacGillivray's Warbler (15)
346,Common Raven,Common Raven,Perching Birds,57,31,41,26,0.4306,0.5439,0.4806,0.5439,0.8772,American Crow (11)
457,Boat-tailed Grackle,Boat-tailed Grackle,Perching Birds,60,27,25,33,0.5192,0.4500,0.4821,0.4500,0.9167,Great-tailed Grackle (11)
75,Black Guillemot (Breeding),Black Guillemot,Skuas and Alcids,20,10,11,10,0.4762,0.5000,0.4878,0.5000,0.8500,Pigeon Guillemot (Breeding) (6)
381,Black-tailed Gnatcatcher,Black-tailed Gnatcatcher,Perching Birds,22,15,23,7,0.3947,0.6818,0.5000,0.6818,0.8182,Blue-gray Gnatcatcher (5)
249,Northern Gannet (Immature/Juvenile),Northern Gannet,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",20,9,7,11,0.5625,0.4500,0.5000,0.4500,0.8000,Pacific Loon (Nonbreeding/juvenile) (2)
259,Sharp-shinned Hawk (Immature),Sharp-shinned Hawk,"Hawks, Kites, Eagles, and Allies",58,27,23,31,0.5400,0.4655,0.5000,0.4655,0.8621,Cooper's Hawk (Immature) (16)
41,Great Cormorant (Adult),Great Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",40,20,20,20,0.5000,0.5000,0.5000,0.5000,0.9000,Double-crested Cormorant (Adult) (6)
261,Red-shouldered Hawk (Immature),Red-shouldered Hawk,"Hawks, Kites, Eagles, and Allies",38,23,30,15,0.4340,0.6053,0.5055,0.6053,0.8421,Red-tailed Hawk (Light morph immature) (5)
468,Eastern Wood-Pewee,Eastern Wood-Pewee,Perching Birds,49,30,39,19,0.4348,0.6122,0.5085,0.6122,0.9388,Western Wood-Pewee (7)
352,Cliff Swallow,Cliff Swallow,Perching Birds,30,14,11,16,0.5600,0.4667,0.5091,0.4667,0.7000,Cave Swallow (6)
220,Blue-winged Teal (Female/juvenile),Blue-winged Teal,"Ducks, Geese, and Swans",17,8,6,9,0.5714,0.4706,0.5161,0.4706,0.8824,Blue-winged Teal (Male) (2)
274,"Broad-billed Hummingbird (Female, immature)",Broad-billed Hummingbird,Swifts and Hummingbirds,22,10,6,12,0.6250,0.4545,0.5263,0.4545,0.8636,Broad-billed Hummingbird (Adult Male) (3)
281,"Rufous Hummingbird (Female, immature)",Rufous Hummingbird,Swifts and Hummingbirds,37,20,19,17,0.5128,0.5405,0.5263,0.5405,0.9459,"Calliope Hummingbird (Female, immature) (8)"
211,Glaucous-winged Gull (Immature),Glaucous-winged Gull,"Gulls, Terns, and Allies",22,10,6,12,0.6250,0.4545,0.5263,0.4545,0.9545,Herring Gull (Immature) (6)
221,Cinnamon Teal (Female/juvenile),Cinnamon Teal,"Ducks, Geese, and Swans",20,9,5,11,0.6429,0.4500,0.5294,0.4500,0.8000,Northern Shoveler (Female/Eclipse male) (4)
484,Bell's Vireo,Bell's Vireo,Perching Birds,29,13,7,16,0.6500,0.4483,0.5306,0.4483,0.7241,Warbling Vireo (3)
552,Orchard Oriole (Female/Juvenile),Orchard Oriole,Perching Birds,26,14,12,12,0.5385,0.5385,0.5385,0.5385,0.8462,Baltimore Oriole (Female/Immature male) (5)
99,Trumpeter Swan,Trumpeter Swan,"Ducks, Geese, and Swans",37,21,19,16,0.5250,0.5676,0.5455,0.5676,0.9730,Tundra Swan (9)
262,Broad-winged Hawk (Immature),Broad-winged Hawk,"Hawks, Kites, Eagles, and Allies",29,15,11,14,0.5769,0.5172,0.5455,0.5172,0.7586,Red-shouldered Hawk (Immature) (10)
510,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",Bay-breasted Warbler,Perching Birds,29,13,5,16,0.7222,0.4483,0.5532,0.4483,0.9310,Bay-breasted Warbler (Breeding male) (6)
469,Least Flycatcher,Least Flycatcher,Perching Birds,60,31,21,29,0.5962,0.5167,0.5536,0.5167,0.8500,Pacific-slope Flycatcher (5)
207,Ring-billed Gull (Immature),Ring-billed Gull,"Gulls, Terns, and Allies",36,21,18,15,0.5385,0.5833,0.5600,0.5833,0.8056,Ring-billed Gull (Adult) (3)
275,"Ruby-throated Hummingbird (Female, immature)",Ruby-throated Hummingbird,Swifts and Hummingbirds,60,39,40,21,0.4937,0.6500,0.5612,0.6500,0.9667,"Black-chinned Hummingbird (Female, immature) (8)"
553,Yellow-rumped Warbler (Winter/juvenile Audubon's),Yellow-rumped Warbler,Perching Birds,44,25,20,19,0.5556,0.5682,0.5618,0.5682,0.9773,Yellow-rumped Warbler (Breeding Audubon's) (14)
361,Oak Titmouse,Oak Titmouse,Perching Birds,37,20,14,17,0.5882,0.5405,0.5634,0.5405,0.8649,Juniper Titmouse (5)
5,Snow Goose (White morph),Snow Goose,"Ducks, Geese, and Swans",26,13,7,13,0.6500,0.5000,0.5652,0.5000,0.8462,Ross's Goose (7)
186,Chimney Swift,Chimney Swift,Swifts and Hummingbirds,33,17,10,16,0.6296,0.5152,0.5667,0.5152,0.9697,White-throated Swift (8)
48,Northern Harrier (Adult male),Northern Harrier,"Hawks, Kites, Eagles, and Allies",60,25,3,35,0.8929,0.4167,0.5682,0.4167,0.5833,"Northern Harrier (Female, immature) (9)"
266,Peregrine Falcon (Immature),Peregrine Falcon,Caracaras and Falcons,31,14,4,17,0.7778,0.4516,0.5714,0.4516,0.8387,Prairie Falcon (6)
356,Black-capped Chickadee,Black-capped Chickadee,Perching Birds,60,28,9,32,0.7568,0.4667,0.5773,0.4667,0.9500,Carolina Chickadee (27)
458,Great-tailed Grackle,Great-tailed Grackle,Perching Birds,60,35,26,25,0.5738,0.5833,0.5785,0.5833,0.9500,Boat-tailed Grackle (16)
18,Greater Scaup (Breeding male),Greater Scaup,"Ducks, Geese, and Swans",43,20,6,23,0.7692,0.4651,0.5797,0.4651,0.7907,Lesser Scaup (Breeding male) (13)
210,Herring Gull (Immature),Herring Gull,"Gulls, Terns, and Allies",44,28,24,16,0.5385,0.6364,0.5833,0.6364,0.9091,California Gull (Immature) (5)
195,Red-naped Sapsucker,Red-naped Sapsucker,Woodpeckers,54,26,9,28,0.7429,0.4815,0.5843,0.4815,1.0000,Yellow-bellied Sapsucker (25)
264,Golden Eagle (Immature),Golden Eagle,"Hawks, Kites, Eagles, and Allies",30,17,11,13,0.6071,0.5667,0.5862,0.5667,0.8667,Golden Eagle (Adult) (8)
50,Cooper's Hawk (Adult),Cooper's Hawk,"Hawks, Kites, Eagles, and Allies",57,37,32,20,0.5362,0.6491,0.5873,0.6491,0.8772,Sharp-shinned Hawk (Adult ) (15)
514,Lark Bunting (Female/Nonbreeding male),Lark Bunting,Perching Birds,32,15,4,17,0.7895,0.4688,0.5882,0.4688,0.8750,Vesper Sparrow (3)
217,Gadwall (Female/Eclipse male),Gadwall,"Ducks, Geese, and Swans",19,10,5,9,0.6667,0.5263,0.5882,0.5263,0.8421,Mallard (Female/Eclipse male) (3)
522,Western Tanager (Female/Nonbreeding Male),Western Tanager,Perching Birds,33,18,10,15,0.6429,0.5455,0.5902,0.5455,0.9091,Scarlet Tanager (Female/Nonbreeding Male) (7)
49,Sharp-shinned Hawk (Adult ),Sharp-shinned Hawk,"Hawks, Kites, Eagles, and Allies",58,34,23,24,0.5965,0.5862,0.5913,0.5862,0.9310,Cooper's Hawk (Adult) (16)
61,Sanderling (Breeding),Sanderling,"Plovers, Sandpipers, and Allies",19,8,0,11,1.0000,0.4211,0.5926,0.4211,1.0000,Western Sandpiper (4)
535,Hooded Oriole (Female/Immature male),Hooded Oriole,Perching Birds,35,17,5,18,0.7727,0.4857,0.5965,0.4857,0.9714,Orchard Oriole (Female/Juvenile) (8)
19,Lesser Scaup (Breeding male),Lesser Scaup,"Ducks, Geese, and Swans",44,27,19,17,0.5870,0.6136,0.6000,0.6136,0.9545,Ring-necked Duck (Breeding male) (6)
134,Mississippi Kite,Mississippi Kite,"Hawks, Kites, Eagles, and Allies",50,24,6,26,0.8000,0.4800,0.6000,0.4800,0.6800,Swallow-tailed Kite (2)
540,Cassin's Finch (Female/immature),Cassin's Finch,Perching Birds,24,12,4,12,0.7500,0.5000,0.6000,0.5000,0.8750,Purple Finch (Female/immature) (5)
203,"Pigeon Guillemot (Nonbreeding, juvenile)",Pigeon Guillemot,Skuas and Alcids,17,9,4,8,0.6923,0.5294,0.6000,0.5294,0.8235,"Black Guillemot (Nonbreeding, juvenile) (3)"
54,Golden Eagle (Adult),Golden Eagle,"Hawks, Kites, Eagles, and Allies",42,28,22,14,0.5600,0.6667,0.6087,0.6667,0.9286,"Northern Harrier (Female, immature) (3)"
232,White-winged Scoter (Female/juvenile),White-winged Scoter,"Ducks, Geese, and Swans",30,23,22,7,0.5111,0.7667,0.6133,0.7667,0.9333,Surf Scoter (Female/immature) (2)
289,Red-tailed Hawk (Light morph immature),Red-tailed Hawk,"Hawks, Kites, Eagles, and Allies",60,35,19,25,0.6481,0.5833,0.6140,0.5833,0.8333,Red-shouldered Hawk (Immature) (7)
544,Lesser Goldfinch (Female/juvenile),Lesser Goldfinch,Perching Birds,36,20,9,16,0.6897,0.5556,0.6154,0.5556,0.8333,Lesser Goldfinch (Adult Male) (5)
114,Brandt's Cormorant,Brandt's Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",33,20,12,13,0.6250,0.6061,0.6154,0.6061,0.9091,Pelagic Cormorant (5)
102,Mottled Duck,Mottled Duck,"Ducks, Geese, and Swans",29,16,7,13,0.6957,0.5517,0.6154,0.5517,1.0000,Mallard (Female/Eclipse male) (8)
465,Hoary Redpoll,Hoary Redpoll,Perching Birds,29,16,7,13,0.6957,0.5517,0.6154,0.5517,0.8621,Common Redpoll (9)
260,Cooper's Hawk (Immature),Cooper's Hawk,"Hawks, Kites, Eagles, and Allies",60,39,27,21,0.5909,0.6500,0.6190,0.6500,0.9833,Sharp-shinned Hawk (Immature) (12)
133,White-tailed Kite,White-tailed Kite,"Hawks, Kites, Eagles, and Allies",13,9,7,4,0.5625,0.6923,0.6207,0.6923,0.9231,Red-tailed Hawk (Light morph adult) (1)
277,"Anna's Hummingbird (Female, immature)",Anna's Hummingbird,Swifts and Hummingbirds,52,32,19,20,0.6275,0.6154,0.6214,0.6154,0.9231,"Black-chinned Hummingbird (Female, immature) (6)"
90,Common Tern,Common Tern,"Gulls, Terns, and Allies",60,32,11,28,0.7442,0.5333,0.6214,0.5333,0.9333,Forster's Tern (16)
486,Plumbeous Vireo,Plumbeous Vireo,Perching Birds,41,23,10,18,0.6970,0.5610,0.6216,0.5610,0.8293,Cassin's Vireo (7)
528,Indigo Bunting (Female/juvenile),Indigo Bunting,Perching Birds,39,29,25,10,0.5370,0.7436,0.6237,0.7436,0.9231,Lazuli Bunting (Female/juvenile) (3)
150,Greater Yellowlegs,Greater Yellowlegs,"Plovers, Sandpipers, and Allies",59,34,16,25,0.6800,0.5763,0.6239,0.5763,0.9831,Lesser Yellowlegs (21)
470,Pacific-slope Flycatcher,Pacific-slope Flycatcher,Perching Birds,59,35,18,24,0.6604,0.5932,0.6250,0.5932,0.8475,Cordilleran Flycatcher (12)
267,Purple Gallinule (Immature),Purple Gallinule,Cranes and Rails,11,5,0,6,1.0000,0.4545,0.6250,0.4545,0.7273,Purple Gallinule (Adult) (4)
533,Brewer's Blackbird (Male),Brewer's Blackbird,Perching Birds,60,35,17,25,0.6731,0.5833,0.6250,0.5833,0.8167,Boat-tailed Grackle (5)
258,"Northern Harrier (Female, immature)",Northern Harrier,"Hawks, Kites, Eagles, and Allies",60,47,43,13,0.5222,0.7833,0.6267,0.7833,0.9167,Rough-legged Hawk (Light morph) (2)
136,Swainson's Hawk (Light morph ),Swainson's Hawk,"Hawks, Kites, Eagles, and Allies",39,27,20,12,0.5745,0.6923,0.6279,0.6923,0.9231,Swainson's Hawk (Dark morph ) (7)
477,Cassin's Kingbird,Cassin's Kingbird,Perching Birds,35,22,13,13,0.6286,0.6286,0.6286,0.6286,0.9714,Western Kingbird (8)
350,Northern Rough-winged Swallow,Northern Rough-winged Swallow,Perching Birds,42,26,14,16,0.6500,0.6190,0.6341,0.6190,0.9048,Eastern Wood-Pewee (3)
440,Brewer's Sparrow,Brewer's Sparrow,Perching Birds,35,27,23,8,0.5400,0.7714,0.6353,0.7714,0.9429,Vesper Sparrow (3)
22,White-winged Scoter (Male),White-winged Scoter,"Ducks, Geese, and Swans",27,14,3,13,0.8235,0.5185,0.6364,0.5185,0.8519,White-winged Scoter (Female/juvenile) (7)
410,Tennessee Warbler,Tennessee Warbler,Perching Birds,60,42,29,18,0.5915,0.7000,0.6412,0.7000,0.9167,Orange-crowned Warbler (5)
104,Long-tailed Duck (Summer male),Long-tailed Duck,"Ducks, Geese, and Swans",12,10,9,2,0.5263,0.8333,0.6452,0.8333,0.9167,Long-tailed Duck (Winter male) (1)
263,Rough-legged Hawk (Light morph),Rough-legged Hawk,"Hawks, Kites, Eagles, and Allies",40,30,23,10,0.5660,0.7500,0.6452,0.7500,0.9750,Rough-legged Hawk (Dark morph) (2)
229,Lesser Scaup (Female/Eclipse male),Lesser Scaup,"Ducks, Geese, and Swans",35,31,30,4,0.5082,0.8857,0.6458,0.8857,0.9714,Greater Scaup (Female/Eclipse male) (2)
453,Eastern Meadowlark,Eastern Meadowlark,Perching Birds,40,22,6,18,0.7857,0.5500,0.6471,0.5500,0.9750,Western Meadowlark (14)
257,"Bald Eagle (Immature, juvenile)",Bald Eagle,"Hawks, Kites, Eagles, and Allies",43,28,15,15,0.6512,0.6512,0.6512,0.6512,0.9302,Golden Eagle (Adult) (4)
71,Rufous Hummingbird (Adult Male),Rufous Hummingbird,Swifts and Hummingbirds,50,32,16,18,0.6667,0.6400,0.6531,0.6400,0.9800,Allen's Hummingbird (Adult Male) (17)
326,Brewer's Blackbird (Female/Juvenile),Brewer's Blackbird,Perching Birds,31,22,14,9,0.6111,0.7097,0.6567,0.7097,0.8387,Brewer's Blackbird (Male) (2)
235,Common Goldeneye (Female/Eclipse male),Common Goldeneye,"Ducks, Geese, and Swans",33,27,22,6,0.5510,0.8182,0.6585,0.8182,0.9091,Pacific Loon (Nonbreeding/juvenile) (2)
152,Lesser Yellowlegs,Lesser Yellowlegs,"Plovers, Sandpipers, and Allies",60,43,27,17,0.6143,0.7167,0.6615,0.7167,0.9500,Greater Yellowlegs (12)
33,Red-throated Loon (Breeding),Red-throated Loon,Loons,12,7,2,5,0.7778,0.5833,0.6667,0.5833,0.9167,Pacific Loon (Nonbreeding/juvenile) (2)
230,Harlequin Duck (Female/juvenile),Harlequin Duck,"Ducks, Geese, and Swans",22,11,0,11,1.0000,0.5000,0.6667,0.5000,0.8182,White-winged Scoter (Female/juvenile) (4)
527,Lazuli Bunting (Female/juvenile),Lazuli Bunting,Perching Birds,22,16,10,6,0.6154,0.7273,0.6667,0.7273,0.9091,Solitary Sandpiper (1)
83,Herring Gull (Adult),Herring Gull,"Gulls, Terns, and Allies",57,44,31,13,0.5867,0.7719,0.6667,0.7719,1.0000,Glaucous-winged Gull (Adult) (6)
542,Red Crossbill (Female/juvenile),Red Crossbill,Perching Birds,34,19,4,15,0.8261,0.5588,0.6667,0.5588,0.7941,House Finch (Female/immature) (3)
84,Glaucous-winged Gull (Adult),Glaucous-winged Gull,"Gulls, Terns, and Allies",38,28,18,10,0.6087,0.7368,0.6667,0.7368,1.0000,Herring Gull (Adult) (3)
178,Eastern Screech-Owl,Eastern Screech-Owl,Owls,50,35,20,15,0.6364,0.7000,0.6667,0.7000,1.0000,Western Screech-Owl (12)
455,Rusty Blackbird,Rusty Blackbird,Perching Birds,48,27,6,21,0.8182,0.5625,0.6667,0.5625,0.8750,Brewer's Blackbird (Male) (5)
200,Hairy Woodpecker,Hairy Woodpecker,Woodpeckers,60,33,5,27,0.8684,0.5500,0.6735,0.5500,0.9667,Downy Woodpecker (21)
205,Laughing Gull (Nonbreeding/Immature),Laughing Gull,"Gulls, Terns, and Allies",45,31,16,14,0.6596,0.6889,0.6739,0.6889,0.9556,Laughing Gull (Breeding) (6)
349,Violet-green Swallow,Violet-green Swallow,Perching Birds,37,21,4,16,0.8400,0.5676,0.6774,0.5676,0.8378,Tree Swallow (7)
489,Hutton's Vireo,Hutton's Vireo,Perching Birds,39,28,15,11,0.6512,0.7179,0.6829,0.7179,1.0000,Ruby-crowned Kinglet (5)
188,White-throated Swift,White-throated Swift,Swifts and Hummingbirds,40,36,29,4,0.5538,0.9000,0.6857,0.9000,1.0000,Swallow-tailed Kite (2)
355,Carolina Chickadee,Carolina Chickadee,Perching Birds,58,47,32,11,0.5949,0.8103,0.6861,0.8103,0.9655,Black-capped Chickadee (6)
521,Scarlet Tanager (Female/Nonbreeding Male),Scarlet Tanager,Perching Birds,28,22,14,6,0.6111,0.7857,0.6875,0.7857,0.9286,Summer Tanager (Female) (2)
450,Summer Tanager (Female),Summer Tanager,Perching Birds,33,21,7,12,0.7500,0.6364,0.6885,0.6364,0.9091,Painted Bunting (Female/juvenile) (4)
520,Chipping Sparrow (Immature/nonbreeding adult),Chipping Sparrow,Perching Birds,46,27,5,19,0.8438,0.5870,0.6923,0.5870,0.8913,Chipping Sparrow (Breeding) (4)
140,Prairie Falcon,Prairie Falcon,Caracaras and Falcons,42,33,20,9,0.6226,0.7857,0.6947,0.7857,0.9286,Broad-winged Hawk (Adult) (1)
194,Yellow-bellied Sapsucker,Yellow-bellied Sapsucker,Woodpeckers,59,48,31,11,0.6076,0.8136,0.6957,0.8136,0.9492,Red-naped Sapsucker (3)
105,Ruddy Duck (Winter male),Ruddy Duck,"Ducks, Geese, and Swans",28,16,2,12,0.8889,0.5714,0.6957,0.5714,0.9286,Ruddy Duck (Female/juvenile) (5)
222,Northern Shoveler (Female/Eclipse male),Northern Shoveler,"Ducks, Geese, and Swans",40,29,14,11,0.6744,0.7250,0.6988,0.7250,0.9250,Mallard (Female/Eclipse male) (4)
284,Northern Flicker (Red-shafted),Northern Flicker,Woodpeckers,59,36,8,23,0.8182,0.6102,0.6990,0.6102,0.9322,Northern Flicker (Yellow-shafted) (19)
247,Red-necked Grebe (Nonbreeding/juvenile),Red-necked Grebe,Grebes,31,21,8,10,0.7241,0.6774,0.7000,0.6774,0.9032,Pacific Loon (Nonbreeding/juvenile) (3)
204,Black-legged Kittiwake (Immature),Black-legged Kittiwake,"Gulls, Terns, and Allies",19,13,5,6,0.7222,0.6842,0.7027,0.6842,0.9474,Black-legged Kittiwake (Adult) (5)
245,Common Loon (Nonbreeding/juvenile),Common Loon,Loons,60,48,28,12,0.6316,0.8000,0.7059,0.8000,0.9667,Pacific Loon (Nonbreeding/juvenile) (4)
85,Great Black-backed Gull (Adult),Great Black-backed Gull,"Gulls, Terns, and Allies",41,29,12,12,0.7073,0.7073,0.7073,0.7073,0.9756,Western Gull (Adult) (4)
464,Common Redpoll,Common Redpoll,Perching Birds,40,29,13,11,0.6905,0.7250,0.7073,0.7250,0.9750,Hoary Redpoll (5)
192,Golden-fronted Woodpecker,Golden-fronted Woodpecker,Woodpeckers,33,23,9,10,0.7188,0.6970,0.7077,0.6970,0.9394,Red-bellied Woodpecker (7)
463,Brown-capped Rosy-Finch,Brown-capped Rosy-Finch,Perching Birds,34,23,8,11,0.7419,0.6765,0.7077,0.6765,0.9706,Gray-crowned Rosy-Finch (5)
77,Black-legged Kittiwake (Adult),Black-legged Kittiwake,"Gulls, Terns, and Allies",23,17,8,6,0.6800,0.7391,0.7083,0.7391,0.9130,"Northern Gannet (Adult, Subadult) (2)"
413,MacGillivray's Warbler,MacGillivray's Warbler,Perching Birds,46,34,16,12,0.6800,0.7391,0.7083,0.7391,0.9783,Nashville Warbler (3)
72,Allen's Hummingbird (Adult Male),Allen's Hummingbird,Swifts and Hummingbirds,60,43,18,17,0.7049,0.7167,0.7107,0.7167,0.9667,Rufous Hummingbird (Adult Male) (14)
253,Reddish Egret (White morph),Reddish Egret,"Pelicans, Herons, Ibises, and Allies",23,16,6,7,0.7273,0.6957,0.7111,0.6957,0.9565,Snowy Egret (4)
250,Double-crested Cormorant (Adult),Double-crested Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",54,42,22,12,0.6562,0.7778,0.7119,0.7778,0.9815,Great Cormorant (Adult) (5)
283,Red-headed Woodpecker (Immature),Red-headed Woodpecker,Woodpeckers,35,21,3,14,0.8750,0.6000,0.7119,0.6000,0.7714,Red-headed Woodpecker (Adult) (3)
488,Blue-headed Vireo,Blue-headed Vireo,Perching Birds,52,46,31,6,0.5974,0.8846,0.7132,0.8846,0.9615,White-eyed Vireo (2)
