class_idx,class_name,species,order,support,TP,FP,FN,precision,recall,f1,accuracy,top5_recall,most_confused_with
211,Glaucous-winged Gull (Immature),Glaucous-winged Gull,"Gulls, Terns, and Allies",22,13,10,9,0.5652,0.5909,0.5778,0.5909,0.9545,Herring Gull (Immature) (5)
501,American Crow,American Crow,Perching Birds,57,35,29,22,0.5469,0.6140,0.5785,0.6140,0.9474,Common Raven (11)
550,Fox Sparrow (Thick-billed/Slate-colored),Fox Sparrow,Perching Birds,16,7,1,9,0.8750,0.4375,0.5833,0.4375,1.0000,Fox Sparrow (Sooty) (8)
41,Great Cormorant (Adult),Great Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",40,21,11,19,0.6562,0.5250,0.5833,0.5250,0.9000,Double-crested Cormorant (Adult) (7)
553,Yellow-rumped Warbler (Winter/juvenile Audubon's),Yellow-rumped Warbler,Perching Birds,44,28,22,16,0.5600,0.6364,0.5957,0.6364,1.0000,Yellow-rumped Warbler (Breeding Audubon's) (9)
346,Common Raven,Common Raven,Perching Birds,57,38,31,19,0.5507,0.6667,0.6032,0.6667,0.9649,American Crow (10)
18,Greater Scaup (Breeding male),Greater Scaup,"Ducks, Geese, and Swans",43,19,1,24,0.9500,0.4419,0.6032,0.4419,0.9535,Lesser Scaup (Breeding male) (22)
3,Swainson's Hawk (Dark morph ),Swainson's Hawk,"Hawks, Kites, Eagles, and Allies",30,18,11,12,0.6207,0.6000,0.6102,0.6000,0.9667,Swainson's Hawk (Light morph ) (4)
275,"Ruby-throated Hummingbird (Female, immature)",Ruby-throated Hummingbird,Swifts and Hummingbirds,60,35,19,25,0.6481,0.5833,0.6140,0.5833,0.9500,"Black-chinned Hummingbird (Female, immature) (15)"
467,Western Wood-Pewee,Western Wood-Pewee,Perching Birds,49,30,18,19,0.6250,0.6122,0.6186,0.6122,0.9796,Eastern Wood-Pewee (16)
362,Juniper Titmouse,Juniper Titmouse,Perching Birds,25,13,4,12,0.7647,0.5200,0.6190,0.5200,0.9600,Oak Titmouse (8)
186,Chimney Swift,Chimney Swift,Swifts and Hummingbirds,33,19,9,14,0.6786,0.5758,0.6230,0.5758,1.0000,Vaux's Swift (14)
535,Hooded Oriole (Female/Immature male),Hooded Oriole,Perching Birds,35,21,9,14,0.7000,0.6000,0.6462,0.6000,1.0000,Orchard Oriole (Female/Juvenile) (9)
468,Eastern Wood-Pewee,Eastern Wood-Pewee,Perching Birds,49,33,20,16,0.6226,0.6735,0.6471,0.6735,0.9796,Western Wood-Pewee (11)
457,Boat-tailed Grackle,Boat-tailed Grackle,Perching Birds,60,37,17,23,0.6852,0.6167,0.6491,0.6167,0.9167,Great-tailed Grackle (15)
82,California Gull (Adult),California Gull,"Gulls, Terns, and Allies",41,25,11,16,0.6944,0.6098,0.6494,0.6098,0.9512,Ring-billed Gull (Adult) (8)
195,Red-naped Sapsucker,Red-naped Sapsucker,Woodpeckers,54,29,5,25,0.8529,0.5370,0.6591,0.5370,1.0000,Yellow-bellied Sapsucker (22)
210,Herring Gull (Immature),Herring Gull,"Gulls, Terns, and Allies",44,30,17,14,0.6383,0.6818,0.6593,0.6818,0.9091,Ring-billed Gull (Immature) (6)
5,Snow Goose (White morph),Snow Goose,"Ducks, Geese, and Swans",26,18,10,8,0.6429,0.6923,0.6667,0.6923,1.0000,Ross's Goose (8)
215,Ross's Goose,Ross's Goose,"Ducks, Geese, and Swans",23,16,9,7,0.6400,0.6957,0.6667,0.6957,1.0000,Snow Goose (White morph) (7)
137,Red-tailed Hawk (Dark morph),Red-tailed Hawk,"Hawks, Kites, Eagles, and Allies",30,19,8,11,0.7037,0.6333,0.6667,0.6333,0.9667,Rough-legged Hawk (Dark morph) (5)
244,Pacific Loon (Nonbreeding/juvenile),Pacific Loon,Loons,27,16,5,11,0.7619,0.5926,0.6667,0.5926,0.9259,Common Loon (Nonbreeding/juvenile) (7)
261,Red-shouldered Hawk (Immature),Red-shouldered Hawk,"Hawks, Kites, Eagles, and Allies",38,28,17,10,0.6222,0.7368,0.6747,0.7368,0.9737,Red-shouldered Hawk (Adult ) (4)
277,"Anna's Hummingbird (Female, immature)",Anna's Hummingbird,Swifts and Hummingbirds,52,35,16,17,0.6863,0.6731,0.6796,0.6731,1.0000,"Black-chinned Hummingbird (Female, immature) (8)"
99,Trumpeter Swan,Trumpeter Swan,"Ducks, Geese, and Swans",37,28,17,9,0.6222,0.7568,0.6829,0.7568,0.9730,Tundra Swan (8)
217,Gadwall (Female/Eclipse male),Gadwall,"Ducks, Geese, and Swans",19,12,4,7,0.7500,0.6316,0.6857,0.6316,1.0000,Northern Shoveler (Female/Eclipse male) (3)
53,Rough-legged Hawk (Dark morph),Rough-legged Hawk,"Hawks, Kites, Eagles, and Allies",24,16,6,8,0.7273,0.6667,0.6957,0.6667,0.9583,Red-tailed Hawk (Dark morph) (4)
50,Cooper's Hawk (Adult),Cooper's Hawk,"Hawks, Kites, Eagles, and Allies",57,39,16,18,0.7091,0.6842,0.6964,0.6842,1.0000,Sharp-shinned Hawk (Adult ) (16)
414,Mourning Warbler,Mourning Warbler,Perching Birds,52,30,4,22,0.8824,0.5769,0.6977,0.5769,0.9423,MacGillivray's Warbler (15)
356,Black-capped Chickadee,Black-capped Chickadee,Perching Birds,60,34,3,26,0.9189,0.5667,0.7010,0.5667,0.9500,Carolina Chickadee (23)
267,Purple Gallinule (Immature),Purple Gallinule,Cranes and Rails,11,6,0,5,1.0000,0.5455,0.7059,0.5455,1.0000,Purple Gallinule (Adult) (3)
71,Rufous Hummingbird (Adult Male),Rufous Hummingbird,Swifts and Hummingbirds,50,39,21,11,0.6500,0.7800,0.7091,0.7800,1.0000,Allen's Hummingbird (Adult Male) (9)
150,Greater Yellowlegs,Greater Yellowlegs,"Plovers, Sandpipers, and Allies",59,40,13,19,0.7547,0.6780,0.7143,0.6780,1.0000,Lesser Yellowlegs (18)
87,Mew Gull,Mew Gull,"Gulls, Terns, and Allies",23,15,4,8,0.7895,0.6522,0.7143,0.6522,0.9130,California Gull (Adult) (3)
152,Lesser Yellowlegs,Lesser Yellowlegs,"Plovers, Sandpipers, and Allies",60,44,19,16,0.6984,0.7333,0.7154,0.7333,1.0000,Greater Yellowlegs (13)
469,Least Flycatcher,Least Flycatcher,Perching Birds,60,39,10,21,0.7959,0.6500,0.7156,0.6500,0.9500,Cordilleran Flycatcher (8)
470,Pacific-slope Flycatcher,Pacific-slope Flycatcher,Perching Birds,59,38,9,21,0.8085,0.6441,0.7170,0.6441,0.9831,Cordilleran Flycatcher (16)
49,Sharp-shinned Hawk (Adult ),Sharp-shinned Hawk,"Hawks, Kites, Eagles, and Allies",58,42,17,16,0.7119,0.7241,0.7179,0.7241,1.0000,Cooper's Hawk (Adult) (11)
202,"Black Guillemot (Nonbreeding, juvenile)",Black Guillemot,Skuas and Alcids,12,9,4,3,0.6923,0.7500,0.7200,0.7500,0.9167,Royal Tern (1)
259,Sharp-shinned Hawk (Immature),Sharp-shinned Hawk,"Hawks, Kites, Eagles, and Allies",58,42,16,16,0.7241,0.7241,0.7241,0.7241,1.0000,Cooper's Hawk (Immature) (15)
458,Great-tailed Grackle,Great-tailed Grackle,Perching Birds,60,46,21,14,0.6866,0.7667,0.7244,0.7667,0.9833,Boat-tailed Grackle (12)
235,Common Goldeneye (Female/Eclipse male),Common Goldeneye,"Ducks, Geese, and Swans",33,29,18,4,0.6170,0.8788,0.7250,0.8788,1.0000,Common Goldeneye (Breeding male) (3)
72,Allen's Hummingbird (Adult Male),Allen's Hummingbird,Swifts and Hummingbirds,60,40,10,20,0.8000,0.6667,0.7273,0.6667,1.0000,Rufous Hummingbird (Adult Male) (19)
463,Brown-capped Rosy-Finch,Brown-capped Rosy-Finch,Perching Birds,34,22,4,12,0.8462,0.6471,0.7333,0.6471,0.9706,Gray-crowned Rosy-Finch (9)
178,Eastern Screech-Owl,Eastern Screech-Owl,Owls,50,40,19,10,0.6780,0.8000,0.7339,0.8000,1.0000,Western Screech-Owl (10)
229,Lesser Scaup (Female/Eclipse male),Lesser Scaup,"Ducks, Geese, and Swans",35,31,18,4,0.6327,0.8857,0.7381,0.8857,1.0000,Lesser Scaup (Breeding male) (2)
353,Cave Swallow,Cave Swallow,Perching Birds,34,24,7,10,0.7742,0.7059,0.7385,0.7059,0.9118,Cliff Swallow (5)
160,Western Sandpiper,Western Sandpiper,"Plovers, Sandpipers, and Allies",51,34,7,17,0.8293,0.6667,0.7391,0.6667,0.9804,Semipalmated Sandpiper (8)
266,Peregrine Falcon (Immature),Peregrine Falcon,Caracaras and Falcons,31,23,8,8,0.7419,0.7419,0.7419,0.7419,0.9677,Peregrine Falcon (Adult) (7)
502,Yellow-rumped Warbler (Breeding Audubon's),Yellow-rumped Warbler,Perching Birds,58,40,9,18,0.8163,0.6897,0.7477,0.6897,1.0000,Yellow-rumped Warbler (Winter/juvenile Audubon's) (16)
19,Lesser Scaup (Breeding male),Lesser Scaup,"Ducks, Geese, and Swans",44,43,28,1,0.6056,0.9773,0.7478,0.9773,1.0000,Greater Scaup (Breeding male) (1)
52,Broad-winged Hawk (Adult),Broad-winged Hawk,"Hawks, Kites, Eagles, and Allies",26,18,4,8,0.8182,0.6923,0.7500,0.6923,0.9615,Cooper's Hawk (Adult) (3)
352,Cliff Swallow,Cliff Swallow,Perching Birds,30,24,10,6,0.7059,0.8000,0.7500,0.8000,0.9667,Cave Swallow (4)
75,Black Guillemot (Breeding),Black Guillemot,Skuas and Alcids,20,12,0,8,1.0000,0.6000,0.7500,0.6000,0.9000,Pigeon Guillemot (Breeding) (6)
205,Laughing Gull (Nonbreeding/Immature),Laughing Gull,"Gulls, Terns, and Allies",45,32,8,13,0.8000,0.7111,0.7529,0.7111,0.9778,Laughing Gull (Breeding) (10)
268,Common Gallinule (Immature),Common Gallinule,Cranes and Rails,15,11,3,4,0.7857,0.7333,0.7586,0.7333,1.0000,Common Gallinule (Adult) (4)
465,Hoary Redpoll,Hoary Redpoll,Perching Birds,29,21,5,8,0.8077,0.7241,0.7636,0.7241,1.0000,Common Redpoll (8)
207,Ring-billed Gull (Immature),Ring-billed Gull,"Gulls, Terns, and Allies",36,31,14,5,0.6889,0.8611,0.7654,0.8611,0.9722,Ring-billed Gull (Adult) (2)
26,Barrow's Goldeneye (Breeding male),Barrow's Goldeneye,"Ducks, Geese, and Swans",35,22,0,13,1.0000,0.6286,0.7719,0.6286,1.0000,Common Goldeneye (Breeding male) (13)
486,Plumbeous Vireo,Plumbeous Vireo,Perching Birds,41,29,5,12,0.8529,0.7073,0.7733,0.7073,0.9756,Cassin's Vireo (8)
40,Double-crested Cormorant (Immature),Double-crested Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",52,48,24,4,0.6667,0.9231,0.7742,0.9231,1.0000,Brandt's Cormorant (1)
203,"Pigeon Guillemot (Nonbreeding, juvenile)",Pigeon Guillemot,Skuas and Alcids,17,12,2,5,0.8571,0.7059,0.7742,0.7059,0.9412,"Black Guillemot (Nonbreeding, juvenile) (3)"
544,Lesser Goldfinch (Female/juvenile),Lesser Goldfinch,Perching Birds,36,24,2,12,0.9231,0.6667,0.7742,0.6667,0.8889,American Goldfinch (Female/Nonbreeding Male) (5)
510,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",Bay-breasted Warbler,Perching Birds,29,19,1,10,0.9500,0.6552,0.7755,0.6552,0.9310,Bay-breasted Warbler (Breeding male) (6)
230,Harlequin Duck (Female/juvenile),Harlequin Duck,"Ducks, Geese, and Swans",22,14,0,8,1.0000,0.6364,0.7778,0.6364,0.9545,Surf Scoter (Female/immature) (3)
260,Cooper's Hawk (Immature),Cooper's Hawk,"Hawks, Kites, Eagles, and Allies",60,51,20,9,0.7183,0.8500,0.7786,0.8500,0.9833,Sharp-shinned Hawk (Immature) (7)
136,Swainson's Hawk (Light morph ),Swainson's Hawk,"Hawks, Kites, Eagles, and Allies",39,30,8,9,0.7895,0.7692,0.7792,0.7692,1.0000,Swainson's Hawk (Dark morph ) (5)
361,Oak Titmouse,Oak Titmouse,Perching Birds,37,30,10,7,0.7500,0.8108,0.7792,0.8108,0.9730,Juniper Titmouse (3)
540,Cassin's Finch (Female/immature),Cassin's Finch,Perching Birds,24,16,1,8,0.9412,0.6667,0.7805,0.6667,0.9167,Purple Finch (Female/immature) (6)
274,"Broad-billed Hummingbird (Female, immature)",Broad-billed Hummingbird,Swifts and Hummingbirds,22,16,3,6,0.8421,0.7273,0.7805,0.7273,1.0000,Broad-billed Hummingbird (Adult Male) (3)
194,Yellow-bellied Sapsucker,Yellow-bellied Sapsucker,Woodpeckers,59,52,22,7,0.7027,0.8814,0.7820,0.8814,0.9831,Red-naped Sapsucker (5)
54,Golden Eagle (Adult),Golden Eagle,"Hawks, Kites, Eagles, and Allies",42,38,17,4,0.6909,0.9048,0.7835,0.9048,0.9762,"Northern Harrier (Female, immature) (2)"
221,Cinnamon Teal (Female/juvenile),Cinnamon Teal,"Ducks, Geese, and Swans",20,13,0,7,1.0000,0.6500,0.7879,0.6500,0.9000,Northern Shoveler (Female/Eclipse male) (2)
250,Double-crested Cormorant (Adult),Double-crested Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",54,45,15,9,0.7500,0.8333,0.7895,0.8333,1.0000,Double-crested Cormorant (Immature) (4)
204,Black-legged Kittiwake (Immature),Black-legged Kittiwake,"Gulls, Terns, and Allies",19,15,4,4,0.7895,0.7895,0.7895,0.7895,1.0000,Black-legged Kittiwake (Adult) (4)
355,Carolina Chickadee,Carolina Chickadee,Perching Birds,58,54,24,4,0.6923,0.9310,0.7941,0.9310,1.0000,Black-capped Chickadee (3)
289,Red-tailed Hawk (Light morph immature),Red-tailed Hawk,"Hawks, Kites, Eagles, and Allies",60,51,17,9,0.7500,0.8500,0.7969,0.8500,0.9667,Red-tailed Hawk (Light morph adult) (3)
56,Peregrine Falcon (Adult),Peregrine Falcon,Caracaras and Falcons,46,38,11,8,0.7755,0.8261,0.8000,0.8261,0.9565,Peregrine Falcon (Immature) (5)
359,Boreal Chickadee,Boreal Chickadee,Perching Birds,42,28,0,14,1.0000,0.6667,0.8000,0.6667,1.0000,Chestnut-backed Chickadee (10)
233,Black Scoter (Female/juvenile),Black Scoter,"Ducks, Geese, and Swans",22,16,2,6,0.8889,0.7273,0.8000,0.7273,1.0000,Black Scoter (Male) (2)
242,Ring-necked Pheasant (Female/juvenile),Ring-necked Pheasant,"Grouse, Quail, and Allies",14,12,4,2,0.7500,0.8571,0.8000,0.8571,0.9286,Ring-necked Pheasant (Male) (1)
253,Reddish Egret (White morph),Reddish Egret,"Pelicans, Herons, Ibises, and Allies",23,16,1,7,0.9412,0.6957,0.8000,0.6957,0.8696,Reddish Egret (Dark morph) (2)
342,Yellow-rumped Warbler (Winter/juvenile Myrtle),Yellow-rumped Warbler,Perching Birds,53,47,17,6,0.7344,0.8868,0.8034,0.8868,1.0000,Yellow-rumped Warbler (Winter/juvenile Audubon's) (4)
68,Costa's Hummingbird (Adult Male),Costa's Hummingbird,Swifts and Hummingbirds,37,31,9,6,0.7750,0.8378,0.8052,0.8378,1.0000,Black-chinned Hummingbird (Adult Male) (3)
381,Black-tailed Gnatcatcher,Black-tailed Gnatcatcher,Perching Birds,22,21,9,1,0.7000,0.9545,0.8077,0.9545,1.0000,Green-tailed Towhee (1)
90,Common Tern,Common Tern,"Gulls, Terns, and Allies",60,45,6,15,0.8824,0.7500,0.8108,0.7500,0.9667,Forster's Tern (10)
533,Brewer's Blackbird (Male),Brewer's Blackbird,Perching Birds,60,45,6,15,0.8824,0.7500,0.8108,0.7500,0.9333,Rusty Blackbird (4)
298,Phainopepla (Female/juvenile),Phainopepla,Perching Birds,18,15,4,3,0.7895,0.8333,0.8108,0.8333,0.9444,Phainopepla (Male) (3)
114,Brandt's Cormorant,Brandt's Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",33,26,5,7,0.8387,0.7879,0.8125,0.7879,0.9697,Pelagic Cormorant (3)
61,Sanderling (Breeding),Sanderling,"Plovers, Sandpipers, and Allies",19,13,0,6,1.0000,0.6842,0.8125,0.6842,1.0000,Sanderling (Nonbreeding/juvenile) (3)
200,Hairy Woodpecker,Hairy Woodpecker,Woodpeckers,60,48,10,12,0.8276,0.8000,0.8136,0.8000,1.0000,Downy Woodpecker (12)
247,Red-necked Grebe (Nonbreeding/juvenile),Red-necked Grebe,Grebes,31,24,4,7,0.8571,0.7742,0.8136,0.7742,0.9677,Red-necked Grebe (Breeding) (5)
413,MacGillivray's Warbler,MacGillivray's Warbler,Perching Birds,46,42,15,4,0.7368,0.9130,0.8155,0.9130,1.0000,Mourning Warbler (4)
83,Herring Gull (Adult),Herring Gull,"Gulls, Terns, and Allies",57,49,14,8,0.7778,0.8596,0.8167,0.8596,1.0000,Glaucous-winged Gull (Adult) (4)
350,Northern Rough-winged Swallow,Northern Rough-winged Swallow,Perching Birds,42,36,10,6,0.7826,0.8571,0.8182,0.8571,0.9762,Chimney Swift (2)
450,Summer Tanager (Female),Summer Tanager,Perching Birds,33,25,3,8,0.8929,0.7576,0.8197,0.7576,1.0000,Scarlet Tanager (Female/Nonbreeding Male) (5)
527,Lazuli Bunting (Female/juvenile),Lazuli Bunting,Perching Birds,22,16,1,6,0.9412,0.7273,0.8205,0.7273,0.9545,Indigo Bunting (Female/juvenile) (3)
134,Mississippi Kite,Mississippi Kite,"Hawks, Kites, Eagles, and Allies",50,39,6,11,0.8667,0.7800,0.8211,0.7800,0.9600,Swallow-tailed Kite (3)
199,Downy Woodpecker,Downy Woodpecker,Woodpeckers,60,51,13,9,0.7969,0.8500,0.8226,0.8500,1.0000,Hairy Woodpecker (8)
264,Golden Eagle (Immature),Golden Eagle,"Hawks, Kites, Eagles, and Allies",30,21,0,9,1.0000,0.7000,0.8235,0.7000,0.9667,Golden Eagle (Adult) (7)
232,White-winged Scoter (Female/juvenile),White-winged Scoter,"Ducks, Geese, and Swans",30,24,4,6,0.8571,0.8000,0.8276,0.8000,1.0000,White-winged Scoter (Male) (2)
258,"Northern Harrier (Female, immature)",Northern Harrier,"Hawks, Kites, Eagles, and Allies",60,58,22,2,0.7250,0.9667,0.8286,0.9667,1.0000,Sharp-shinned Hawk (Immature) (1)
461,Gray-crowned Rosy-Finch,Gray-crowned Rosy-Finch,Perching Birds,37,34,11,3,0.7556,0.9189,0.8293,0.9189,1.0000,Brown-capped Rosy-Finch (3)
249,Northern Gannet (Immature/Juvenile),Northern Gannet,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",20,17,4,3,0.8095,0.8500,0.8293,0.8500,0.9500,Black Scoter (Male) (1)
245,Common Loon (Nonbreeding/juvenile),Common Loon,Loons,60,56,19,4,0.7467,0.9333,0.8296,0.9333,0.9833,Pacific Loon (Nonbreeding/juvenile) (2)
445,Fox Sparrow (Sooty),Fox Sparrow,Perching Birds,43,39,12,4,0.7647,0.9070,0.8298,0.9070,1.0000,Fox Sparrow (Red) (4)
440,Brewer's Sparrow,Brewer's Sparrow,Perching Birds,35,30,7,5,0.8108,0.8571,0.8333,0.8571,0.9714,Chipping Sparrow (Immature/nonbreeding adult) (2)
33,Red-throated Loon (Breeding),Red-throated Loon,Loons,12,10,2,2,0.8333,0.8333,0.8333,0.8333,0.9167,Red-throated Loon (Nonbreeding/juvenile) (2)
48,Northern Harrier (Adult male),Northern Harrier,"Hawks, Kites, Eagles, and Allies",60,43,0,17,1.0000,0.7167,0.8350,0.7167,0.9667,"Northern Harrier (Female, immature) (14)"
521,Scarlet Tanager (Female/Nonbreeding Male),Scarlet Tanager,Perching Birds,28,28,11,0,0.7179,1.0000,0.8358,1.0000,1.0000,
503,Purple Martin (Female/juvenile),Purple Martin,Perching Birds,36,31,7,5,0.8158,0.8611,0.8378,0.8611,1.0000,Northern Rough-winged Swallow (2)
489,Hutton's Vireo,Hutton's Vireo,Perching Birds,39,34,8,5,0.8095,0.8718,0.8395,0.8718,1.0000,Ruby-crowned Kinglet (4)
22,White-winged Scoter (Male),White-winged Scoter,"Ducks, Geese, and Swans",27,21,2,6,0.9130,0.7778,0.8400,0.7778,1.0000,Surf Scoter (Male) (3)
292,European Starling (Breeding Adult),European Starling,Perching Birds,59,48,7,11,0.8727,0.8136,0.8421,0.8136,0.9831,European Starling (Nonbreeding Adult) (9)
25,Common Goldeneye (Breeding male),Common Goldeneye,"Ducks, Geese, and Swans",51,51,19,0,0.7286,1.0000,0.8430,1.0000,1.0000,
231,Surf Scoter (Female/immature),Surf Scoter,"Ducks, Geese, and Swans",24,22,6,2,0.7857,0.9167,0.8462,0.9167,1.0000,Black Scoter (Female/juvenile) (1)
257,"Bald Eagle (Immature, juvenile)",Bald Eagle,"Hawks, Kites, Eagles, and Allies",43,36,6,7,0.8571,0.8372,0.8471,0.8372,0.9767,"Bald Eagle (Adult, subadult) (3)"
364,Black-crested Titmouse,Black-crested Titmouse,Perching Birds,33,25,1,8,0.9615,0.7576,0.8475,0.7576,1.0000,Tufted Titmouse (7)
522,Western Tanager (Female/Nonbreeding Male),Western Tanager,Perching Birds,33,25,1,8,0.9615,0.7576,0.8475,0.7576,0.9697,Western Tanager (Breeding Male) (4)
222,Northern Shoveler (Female/Eclipse male),Northern Shoveler,"Ducks, Geese, and Swans",40,34,6,6,0.8500,0.8500,0.8500,0.8500,0.9750,Northern Shoveler (Breeding male) (4)
66,Black-chinned Hummingbird (Adult Male),Black-chinned Hummingbird,Swifts and Hummingbirds,50,43,8,7,0.8431,0.8600,0.8515,0.8600,0.9600,Ruby-throated Hummingbird (Adult Male) (3)
542,Red Crossbill (Female/juvenile),Red Crossbill,Perching Birds,34,26,1,8,0.9630,0.7647,0.8525,0.7647,0.9706,White-winged Crossbill (Female/juvenile) (3)
92,Royal Tern,Royal Tern,"Gulls, Terns, and Allies",38,32,5,6,0.8649,0.8421,0.8533,0.8421,1.0000,Caspian Tern (6)
287,Ruddy Duck (Female/juvenile),Ruddy Duck,"Ducks, Geese, and Swans",40,35,7,5,0.8333,0.8750,0.8537,0.8750,0.9750,Gadwall (Breeding male) (1)
488,Blue-headed Vireo,Blue-headed Vireo,Perching Birds,52,47,11,5,0.8103,0.9038,0.8545,0.9038,0.9808,Cassin's Vireo (2)
159,Semipalmated Sandpiper,Semipalmated Sandpiper,"Plovers, Sandpipers, and Allies",60,53,11,7,0.8281,0.8833,0.8548,0.8833,1.0000,Western Sandpiper (5)
51,Red-shouldered Hawk (Adult ),Red-shouldered Hawk,"Hawks, Kites, Eagles, and Allies",38,33,6,5,0.8462,0.8684,0.8571,0.8684,0.9474,Red-shouldered Hawk (Immature) (5)
23,Black Scoter (Male),Black Scoter,"Ducks, Geese, and Swans",19,18,5,1,0.7826,0.9474,0.8571,0.9474,0.9474,Vaux's Swift (1)
464,Common Redpoll,Common Redpoll,Perching Birds,40,36,8,4,0.8182,0.9000,0.8571,0.9000,1.0000,Hoary Redpoll (4)
