class_idx,class_name,species,order,support,TP,FP,FN,precision,recall,f1,accuracy,top5_recall,most_confused_with
221,Cinnamon Teal (Female/juvenile),Cinnamon Teal,"Ducks, Geese, and Swans",20,5,1,15,0.8333,0.2500,0.3846,0.2500,0.9000,Northern Shoveler (Female/Eclipse male) (5)
276,"Black-chinned Hummingbird (Female, immature)",Black-chinned Hummingbird,Swifts and Hummingbirds,59,22,31,37,0.4151,0.3729,0.3929,0.3729,0.8475,"Ruby-throated Hummingbird (Female, immature) (19)"
467,Western Wood-Pewee,Western Wood-Pewee,Perching Birds,49,17,20,32,0.4595,0.3469,0.3953,0.3469,0.8571,Eastern Wood-Pewee (20)
251,Great Cormorant (Immature),Great Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",24,8,8,16,0.5000,0.3333,0.4000,0.3333,0.8750,Double-crested Cormorant (Immature) (9)
53,Rough-legged Hawk (Dark morph),Rough-legged Hawk,"Hawks, Kites, Eagles, and Allies",24,9,12,15,0.4286,0.3750,0.4000,0.3750,0.9167,Red-tailed Hawk (Dark morph) (4)
177,Western Screech-Owl,Western Screech-Owl,Owls,34,13,15,21,0.4643,0.3824,0.4194,0.3824,0.9412,Eastern Screech-Owl (19)
100,Tundra Swan,Tundra Swan,"Ducks, Geese, and Swans",28,10,9,18,0.5263,0.3571,0.4255,0.3571,0.8929,Trumpeter Swan (14)
414,Mourning Warbler,Mourning Warbler,Perching Birds,52,16,6,36,0.7273,0.3077,0.4324,0.3077,0.7500,MacGillivray's Warbler (13)
96,Cackling Goose,Cackling Goose,"Ducks, Geese, and Swans",14,5,4,9,0.5556,0.3571,0.4348,0.3571,0.9286,Canada Goose (7)
115,Neotropic Cormorant,Neotropic Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",38,16,19,22,0.4571,0.4211,0.4384,0.4211,0.7895,Double-crested Cormorant (Immature) (11)
471,Cordilleran Flycatcher,Cordilleran Flycatcher,Perching Birds,31,16,26,15,0.3810,0.5161,0.4384,0.5161,0.8387,Pacific-slope Flycatcher (8)
353,Cave Swallow,Cave Swallow,Perching Birds,34,14,15,20,0.4828,0.4118,0.4444,0.4118,0.8235,Cliff Swallow (11)
82,California Gull (Adult),California Gull,"Gulls, Terns, and Allies",41,16,15,25,0.5161,0.3902,0.4444,0.3902,0.9268,Ring-billed Gull (Adult) (7)
362,Juniper Titmouse,Juniper Titmouse,Perching Birds,25,9,6,16,0.6000,0.3600,0.4500,0.3600,1.0000,Oak Titmouse (10)
231,Surf Scoter (Female/immature),Surf Scoter,"Ducks, Geese, and Swans",24,10,10,14,0.5000,0.4167,0.4545,0.4167,0.7917,Lesser Scaup (Female/Eclipse male) (3)
75,Black Guillemot (Breeding),Black Guillemot,Skuas and Alcids,20,8,7,12,0.5333,0.4000,0.4571,0.4000,0.8500,Pigeon Guillemot (Breeding) (7)
134,Mississippi Kite,Mississippi Kite,"Hawks, Kites, Eagles, and Allies",50,18,10,32,0.6429,0.3600,0.4615,0.3600,0.7200,Band-tailed Pigeon (5)
280,"Broad-tailed Hummingbird (Female, immature)",Broad-tailed Hummingbird,Swifts and Hummingbirds,29,14,16,15,0.4667,0.4828,0.4746,0.4828,0.8621,"Calliope Hummingbird (Female, immature) (9)"
550,Fox Sparrow (Thick-billed/Slate-colored),Fox Sparrow,Perching Birds,16,5,0,11,1.0000,0.3125,0.4762,0.3125,0.9375,Fox Sparrow (Sooty) (7)
187,Vaux's Swift,Vaux's Swift,Swifts and Hummingbirds,28,13,13,15,0.5000,0.4643,0.4815,0.4643,0.9286,Chimney Swift (7)
262,Broad-winged Hawk (Immature),Broad-winged Hawk,"Hawks, Kites, Eagles, and Allies",29,14,14,15,0.5000,0.4828,0.4912,0.4828,0.7931,Red-shouldered Hawk (Immature) (7)
346,Common Raven,Common Raven,Perching Birds,57,33,43,24,0.4342,0.5789,0.4962,0.5789,0.8596,American Crow (10)
249,Northern Gannet (Immature/Juvenile),Northern Gannet,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",20,9,7,11,0.5625,0.4500,0.5000,0.4500,0.8500,Pacific Loon (Nonbreeding/juvenile) (2)
274,"Broad-billed Hummingbird (Female, immature)",Broad-billed Hummingbird,Swifts and Hummingbirds,22,9,5,13,0.6429,0.4091,0.5000,0.4091,0.9091,"Anna's Hummingbird (Female, immature) (6)"
261,Red-shouldered Hawk (Immature),Red-shouldered Hawk,"Hawks, Kites, Eagles, and Allies",38,22,28,16,0.4400,0.5789,0.5000,0.5789,0.8947,Red-shouldered Hawk (Adult ) (4)
52,Broad-winged Hawk (Adult),Broad-winged Hawk,"Hawks, Kites, Eagles, and Allies",26,12,10,14,0.5455,0.4615,0.5000,0.4615,0.8462,Cooper's Hawk (Adult) (2)
527,Lazuli Bunting (Female/juvenile),Lazuli Bunting,Perching Birds,22,12,13,10,0.4800,0.5455,0.5106,0.5455,0.8636,Blue Grosbeak (Female/juvenile) (2)
381,Black-tailed Gnatcatcher,Black-tailed Gnatcatcher,Perching Birds,22,13,15,9,0.4643,0.5909,0.5200,0.5909,0.9091,Blue-gray Gnatcatcher (3)
279,"Calliope Hummingbird (Female, immature)",Calliope Hummingbird,Swifts and Hummingbirds,48,23,17,25,0.5750,0.4792,0.5227,0.4792,0.9375,"Broad-tailed Hummingbird (Female, immature) (10)"
18,Greater Scaup (Breeding male),Greater Scaup,"Ducks, Geese, and Swans",43,17,5,26,0.7727,0.3953,0.5231,0.3953,0.7442,Lesser Scaup (Breeding male) (13)
41,Great Cormorant (Adult),Great Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",40,20,16,20,0.5556,0.5000,0.5263,0.5000,0.8500,Double-crested Cormorant (Adult) (7)
71,Rufous Hummingbird (Adult Male),Rufous Hummingbird,Swifts and Hummingbirds,50,25,20,25,0.5556,0.5000,0.5263,0.5000,1.0000,Allen's Hummingbird (Adult Male) (22)
217,Gadwall (Female/Eclipse male),Gadwall,"Ducks, Geese, and Swans",19,9,6,10,0.6000,0.4737,0.5294,0.4737,0.9474,Mallard (Female/Eclipse male) (3)
352,Cliff Swallow,Cliff Swallow,Perching Birds,30,18,20,12,0.4737,0.6000,0.5294,0.6000,0.8000,Cave Swallow (5)
457,Boat-tailed Grackle,Boat-tailed Grackle,Perching Birds,60,30,23,30,0.5660,0.5000,0.5310,0.5000,0.8333,Great-tailed Grackle (10)
281,"Rufous Hummingbird (Female, immature)",Rufous Hummingbird,Swifts and Hummingbirds,37,27,37,10,0.4219,0.7297,0.5347,0.7297,0.9459,"Broad-tailed Hummingbird (Female, immature) (3)"
361,Oak Titmouse,Oak Titmouse,Perching Birds,37,21,20,16,0.5122,0.5676,0.5385,0.5676,0.9459,Bushtit (5)
233,Black Scoter (Female/juvenile),Black Scoter,"Ducks, Geese, and Swans",22,10,5,12,0.6667,0.4545,0.5405,0.4545,0.6364,Black Scoter (Male) (2)
465,Hoary Redpoll,Hoary Redpoll,Perching Birds,29,13,6,16,0.6842,0.4483,0.5417,0.4483,0.8966,Common Redpoll (12)
542,Red Crossbill (Female/juvenile),Red Crossbill,Perching Birds,34,16,9,18,0.6400,0.4706,0.5424,0.4706,0.8235,House Finch (Female/immature) (4)
289,Red-tailed Hawk (Light morph immature),Red-tailed Hawk,"Hawks, Kites, Eagles, and Allies",60,36,36,24,0.5000,0.6000,0.5455,0.6000,0.8500,Red-shouldered Hawk (Immature) (7)
220,Blue-winged Teal (Female/juvenile),Blue-winged Teal,"Ducks, Geese, and Swans",17,9,7,8,0.5625,0.5294,0.5455,0.5294,0.9412,Blue-winged Teal (Male) (2)
203,"Pigeon Guillemot (Nonbreeding, juvenile)",Pigeon Guillemot,Skuas and Alcids,17,9,7,8,0.5625,0.5294,0.5455,0.5294,0.8824,"Black Guillemot (Nonbreeding, juvenile) (5)"
458,Great-tailed Grackle,Great-tailed Grackle,Perching Birds,60,32,25,28,0.5614,0.5333,0.5470,0.5333,0.9167,Boat-tailed Grackle (16)
137,Red-tailed Hawk (Dark morph),Red-tailed Hawk,"Hawks, Kites, Eagles, and Allies",30,19,20,11,0.4872,0.6333,0.5507,0.6333,0.8667,Rough-legged Hawk (Dark morph) (3)
5,Snow Goose (White morph),Snow Goose,"Ducks, Geese, and Swans",26,13,8,13,0.6190,0.5000,0.5532,0.5000,0.8846,Ross's Goose (9)
195,Red-naped Sapsucker,Red-naped Sapsucker,Woodpeckers,54,27,16,27,0.6279,0.5000,0.5567,0.5000,0.9815,Yellow-bellied Sapsucker (25)
484,Bell's Vireo,Bell's Vireo,Perching Birds,29,12,2,17,0.8571,0.4138,0.5581,0.4138,0.7586,Cassin's Vireo (3)
552,Orchard Oriole (Female/Juvenile),Orchard Oriole,Perching Birds,26,16,15,10,0.5161,0.6154,0.5614,0.6154,0.8462,Hooded Oriole (Female/Immature male) (3)
49,Sharp-shinned Hawk (Adult ),Sharp-shinned Hawk,"Hawks, Kites, Eagles, and Allies",58,32,24,26,0.5714,0.5517,0.5614,0.5517,0.9138,Cooper's Hawk (Adult) (19)
468,Eastern Wood-Pewee,Eastern Wood-Pewee,Perching Birds,49,35,40,14,0.4667,0.7143,0.5645,0.7143,0.9388,Western Wood-Pewee (10)
211,Glaucous-winged Gull (Immature),Glaucous-winged Gull,"Gulls, Terns, and Allies",22,13,11,9,0.5417,0.5909,0.5652,0.5909,1.0000,Herring Gull (Immature) (4)
553,Yellow-rumped Warbler (Winter/juvenile Audubon's),Yellow-rumped Warbler,Perching Birds,44,29,29,15,0.5000,0.6591,0.5686,0.6591,1.0000,Yellow-rumped Warbler (Breeding Audubon's) (11)
50,Cooper's Hawk (Adult),Cooper's Hawk,"Hawks, Kites, Eagles, and Allies",57,36,32,21,0.5294,0.6316,0.5760,0.6316,0.9298,Sharp-shinned Hawk (Adult ) (15)
264,Golden Eagle (Immature),Golden Eagle,"Hawks, Kites, Eagles, and Allies",30,16,9,14,0.6400,0.5333,0.5818,0.5333,0.8000,Golden Eagle (Adult) (9)
510,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",Bay-breasted Warbler,Perching Birds,29,14,5,15,0.7368,0.4828,0.5833,0.4828,0.8966,Bay-breasted Warbler (Breeding male) (6)
540,Cassin's Finch (Female/immature),Cassin's Finch,Perching Birds,24,12,5,12,0.7059,0.5000,0.5854,0.5000,0.9167,Purple Finch (Female/immature) (4)
267,Purple Gallinule (Immature),Purple Gallinule,Cranes and Rails,11,5,1,6,0.8333,0.4545,0.5882,0.4545,0.8182,Purple Gallinule (Adult) (3)
259,Sharp-shinned Hawk (Immature),Sharp-shinned Hawk,"Hawks, Kites, Eagles, and Allies",58,34,23,24,0.5965,0.5862,0.5913,0.5862,0.9138,Cooper's Hawk (Immature) (12)
260,Cooper's Hawk (Immature),Cooper's Hawk,"Hawks, Kites, Eagles, and Allies",60,38,30,22,0.5588,0.6333,0.5938,0.6333,0.9667,Sharp-shinned Hawk (Immature) (14)
440,Brewer's Sparrow,Brewer's Sparrow,Perching Birds,35,22,17,13,0.5641,0.6286,0.5946,0.6286,0.9143,Clay-colored Sparrow (3)
48,Northern Harrier (Adult male),Northern Harrier,"Hawks, Kites, Eagles, and Allies",60,26,1,34,0.9630,0.4333,0.5977,0.4333,0.5833,"Northern Harrier (Female, immature) (4)"
469,Least Flycatcher,Least Flycatcher,Perching Birds,60,33,17,27,0.6600,0.5500,0.6000,0.5500,0.8500,Pacific-slope Flycatcher (6)
275,"Ruby-throated Hummingbird (Female, immature)",Ruby-throated Hummingbird,Swifts and Hummingbirds,60,40,33,20,0.5479,0.6667,0.6015,0.6667,0.9833,"Black-chinned Hummingbird (Female, immature) (11)"
266,Peregrine Falcon (Immature),Peregrine Falcon,Caracaras and Falcons,31,16,6,15,0.7273,0.5161,0.6038,0.5161,0.8065,Peregrine Falcon (Adult) (3)
19,Lesser Scaup (Breeding male),Lesser Scaup,"Ducks, Geese, and Swans",44,29,23,15,0.5577,0.6591,0.6042,0.6591,0.9545,Ring-necked Duck (Breeding male) (7)
210,Herring Gull (Immature),Herring Gull,"Gulls, Terns, and Allies",44,28,20,16,0.5833,0.6364,0.6087,0.6364,0.9318,California Gull (Immature) (5)
356,Black-capped Chickadee,Black-capped Chickadee,Perching Birds,60,32,13,28,0.7111,0.5333,0.6095,0.5333,0.9500,Carolina Chickadee (21)
84,Glaucous-winged Gull (Adult),Glaucous-winged Gull,"Gulls, Terns, and Allies",38,25,19,13,0.5682,0.6579,0.6098,0.6579,0.9737,California Gull (Adult) (3)
463,Brown-capped Rosy-Finch,Brown-capped Rosy-Finch,Perching Birds,34,19,9,15,0.6786,0.5588,0.6129,0.5588,0.9706,Gray-crowned Rosy-Finch (10)
207,Ring-billed Gull (Immature),Ring-billed Gull,"Gulls, Terns, and Allies",36,20,9,16,0.6897,0.5556,0.6154,0.5556,0.8056,Great Black-backed Gull (Immature) (4)
514,Lark Bunting (Female/Nonbreeding male),Lark Bunting,Perching Birds,32,17,6,15,0.7391,0.5312,0.6182,0.5312,0.9375,Vesper Sparrow (5)
186,Chimney Swift,Chimney Swift,Swifts and Hummingbirds,33,22,16,11,0.5789,0.6667,0.6197,0.6667,0.9697,Vaux's Swift (6)
136,Swainson's Hawk (Light morph ),Swainson's Hawk,"Hawks, Kites, Eagles, and Allies",39,27,21,12,0.5625,0.6923,0.6207,0.6923,0.9231,Swainson's Hawk (Dark morph ) (6)
533,Brewer's Blackbird (Male),Brewer's Blackbird,Perching Birds,60,36,20,24,0.6429,0.6000,0.6207,0.6000,0.8500,Rusty Blackbird (6)
200,Hairy Woodpecker,Hairy Woodpecker,Woodpeckers,60,33,13,27,0.7174,0.5500,0.6226,0.5500,0.9833,Downy Woodpecker (22)
99,Trumpeter Swan,Trumpeter Swan,"Ducks, Geese, and Swans",37,25,18,12,0.5814,0.6757,0.6250,0.6757,1.0000,Mute Swan (6)
455,Rusty Blackbird,Rusty Blackbird,Perching Birds,48,27,11,21,0.7105,0.5625,0.6279,0.5625,0.8333,Brewer's Blackbird (Male) (5)
277,"Anna's Hummingbird (Female, immature)",Anna's Hummingbird,Swifts and Hummingbirds,52,38,31,14,0.5507,0.7308,0.6281,0.7308,0.9423,"Black-chinned Hummingbird (Female, immature) (6)"
77,Black-legged Kittiwake (Adult),Black-legged Kittiwake,"Gulls, Terns, and Allies",23,18,16,5,0.5294,0.7826,0.6316,0.7826,0.9130,"Northern Gannet (Adult, Subadult) (2)"
470,Pacific-slope Flycatcher,Pacific-slope Flycatcher,Perching Birds,59,36,19,23,0.6545,0.6102,0.6316,0.6102,0.8983,Cordilleran Flycatcher (11)
229,Lesser Scaup (Female/Eclipse male),Lesser Scaup,"Ducks, Geese, and Swans",35,30,30,5,0.5000,0.8571,0.6316,0.8571,0.9429,Greater Scaup (Female/Eclipse male) (2)
460,Orchard Oriole (Immature Male),Orchard Oriole,Perching Birds,25,16,9,9,0.6400,0.6400,0.6400,0.6400,0.9600,Orchard Oriole (Female/Juvenile) (3)
486,Plumbeous Vireo,Plumbeous Vireo,Perching Birds,41,24,10,17,0.7059,0.5854,0.6400,0.5854,0.9024,Cassin's Vireo (12)
453,Eastern Meadowlark,Eastern Meadowlark,Perching Birds,40,24,11,16,0.6857,0.6000,0.6400,0.6000,0.9250,Western Meadowlark (12)
72,Allen's Hummingbird (Adult Male),Allen's Hummingbird,Swifts and Hummingbirds,60,39,22,21,0.6393,0.6500,0.6446,0.6500,0.9667,Rufous Hummingbird (Adult Male) (18)
522,Western Tanager (Female/Nonbreeding Male),Western Tanager,Perching Birds,33,20,9,13,0.6897,0.6061,0.6452,0.6061,0.9091,Scarlet Tanager (Female/Nonbreeding Male) (7)
535,Hooded Oriole (Female/Immature male),Hooded Oriole,Perching Birds,35,21,9,14,0.7000,0.6000,0.6462,0.6000,0.9714,Orchard Oriole (Female/Juvenile) (8)
90,Common Tern,Common Tern,"Gulls, Terns, and Allies",60,35,13,25,0.7292,0.5833,0.6481,0.5833,0.9667,Forster's Tern (15)
178,Eastern Screech-Owl,Eastern Screech-Owl,Owls,50,35,23,15,0.6034,0.7000,0.6481,0.7000,1.0000,Western Screech-Owl (14)
215,Ross's Goose,Ross's Goose,"Ducks, Geese, and Swans",23,16,10,7,0.6154,0.6957,0.6531,0.6957,1.0000,Snow Goose (White morph) (5)
235,Common Goldeneye (Female/Eclipse male),Common Goldeneye,"Ducks, Geese, and Swans",33,27,22,6,0.5510,0.8182,0.6585,0.8182,0.8788,Lesser Scaup (Breeding male) (2)
410,Tennessee Warbler,Tennessee Warbler,Perching Birds,60,45,31,15,0.5921,0.7500,0.6618,0.7500,0.9167,Blackpoll Warbler (Female/juvenile) (4)
230,Harlequin Duck (Female/juvenile),Harlequin Duck,"Ducks, Geese, and Swans",22,11,0,11,1.0000,0.5000,0.6667,0.5000,0.8182,Surf Scoter (Female/immature) (3)
461,Gray-crowned Rosy-Finch,Gray-crowned Rosy-Finch,Perching Birds,37,25,13,12,0.6579,0.6757,0.6667,0.6757,1.0000,Brown-capped Rosy-Finch (8)
56,Peregrine Falcon (Adult),Peregrine Falcon,Caracaras and Falcons,46,33,20,13,0.6226,0.7174,0.6667,0.7174,0.8913,Peregrine Falcon (Immature) (3)
489,Hutton's Vireo,Hutton's Vireo,Perching Birds,39,27,15,12,0.6429,0.6923,0.6667,0.6923,1.0000,Ruby-crowned Kinglet (4)
204,Black-legged Kittiwake (Immature),Black-legged Kittiwake,"Gulls, Terns, and Allies",19,13,7,6,0.6500,0.6842,0.6667,0.6842,1.0000,Black-legged Kittiwake (Adult) (5)
355,Carolina Chickadee,Carolina Chickadee,Perching Birds,58,42,25,16,0.6269,0.7241,0.6720,0.7241,0.9483,Black-capped Chickadee (9)
413,MacGillivray's Warbler,MacGillivray's Warbler,Perching Birds,46,30,13,16,0.6977,0.6522,0.6742,0.6522,0.9565,Mourning Warbler (5)
160,Western Sandpiper,Western Sandpiper,"Plovers, Sandpipers, and Allies",51,30,8,21,0.7895,0.5882,0.6742,0.5882,0.9804,Semipalmated Sandpiper (12)
520,Chipping Sparrow (Immature/nonbreeding adult),Chipping Sparrow,Perching Birds,46,28,9,18,0.7568,0.6087,0.6747,0.6087,0.8913,Chipping Sparrow (Breeding) (4)
140,Prairie Falcon,Prairie Falcon,Caracaras and Falcons,42,27,11,15,0.7105,0.6429,0.6750,0.6429,0.9048,Swainson's Hawk (Dark morph ) (1)
521,Scarlet Tanager (Female/Nonbreeding Male),Scarlet Tanager,Perching Birds,28,23,17,5,0.5750,0.8214,0.6765,0.8214,0.9286,Western Tanager (Female/Nonbreeding Male) (2)
114,Brandt's Cormorant,Brandt's Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",33,21,8,12,0.7241,0.6364,0.6774,0.6364,0.9394,Neotropic Cormorant (4)
150,Greater Yellowlegs,Greater Yellowlegs,"Plovers, Sandpipers, and Allies",59,37,13,22,0.7400,0.6271,0.6789,0.6271,0.9831,Lesser Yellowlegs (20)
54,Golden Eagle (Adult),Golden Eagle,"Hawks, Kites, Eagles, and Allies",42,31,18,11,0.6327,0.7381,0.6813,0.7381,0.9524,"Northern Harrier (Female, immature) (4)"
439,Clay-colored Sparrow,Clay-colored Sparrow,Perching Birds,60,40,17,20,0.7018,0.6667,0.6838,0.6667,0.9167,Brewer's Sparrow (6)
477,Cassin's Kingbird,Cassin's Kingbird,Perching Birds,35,24,11,11,0.6857,0.6857,0.6857,0.6857,0.9429,Western Kingbird (8)
350,Northern Rough-winged Swallow,Northern Rough-winged Swallow,Perching Birds,42,32,19,10,0.6275,0.7619,0.6882,0.7619,0.8810,Eastern Wood-Pewee (3)
104,Long-tailed Duck (Summer male),Long-tailed Duck,"Ducks, Geese, and Swans",12,10,7,2,0.5882,0.8333,0.6897,0.8333,0.9167,Long-tailed Duck (Winter male) (1)
258,"Northern Harrier (Female, immature)",Northern Harrier,"Hawks, Kites, Eagles, and Allies",60,45,25,15,0.6429,0.7500,0.6923,0.7500,0.9167,Cooper's Hawk (Immature) (4)
263,Rough-legged Hawk (Light morph),Rough-legged Hawk,"Hawks, Kites, Eagles, and Allies",40,27,11,13,0.7105,0.6750,0.6923,0.6750,0.9250,Red-tailed Hawk (Light morph immature) (3)
105,Ruddy Duck (Winter male),Ruddy Duck,"Ducks, Geese, and Swans",28,17,4,11,0.8095,0.6071,0.6939,0.6071,0.9643,Ruddy Duck (Female/juvenile) (6)
286,Long-tailed Duck (Female/juvenile),Long-tailed Duck,"Ducks, Geese, and Swans",23,16,7,7,0.6957,0.6957,0.6957,0.6957,0.9130,Long-tailed Duck (Summer male) (2)
502,Yellow-rumped Warbler (Breeding Audubon's),Yellow-rumped Warbler,Perching Birds,58,38,13,20,0.7451,0.6552,0.6972,0.6552,0.9828,Yellow-rumped Warbler (Winter/juvenile Audubon's) (15)
257,"Bald Eagle (Immature, juvenile)",Bald Eagle,"Hawks, Kites, Eagles, and Allies",43,30,13,13,0.6977,0.6977,0.6977,0.6977,0.9070,"Bald Eagle (Adult, subadult) (3)"
283,Red-headed Woodpecker (Immature),Red-headed Woodpecker,Woodpeckers,35,22,6,13,0.7857,0.6286,0.6984,0.6286,0.8000,Red-headed Woodpecker (Adult) (3)
544,Lesser Goldfinch (Female/juvenile),Lesser Goldfinch,Perching Birds,36,22,5,14,0.8148,0.6111,0.6984,0.6111,0.8611,Lesser Goldfinch (Adult Male) (3)
232,White-winged Scoter (Female/juvenile),White-winged Scoter,"Ducks, Geese, and Swans",30,21,9,9,0.7000,0.7000,0.7000,0.7000,0.8667,Surf Scoter (Female/immature) (3)
133,White-tailed Kite,White-tailed Kite,"Hawks, Kites, Eagles, and Allies",13,7,0,6,1.0000,0.5385,0.7000,0.5385,0.7692,Broad-winged Hawk (Adult) (1)
247,Red-necked Grebe (Nonbreeding/juvenile),Red-necked Grebe,Grebes,31,21,8,10,0.7241,0.6774,0.7000,0.6774,0.8387,Red-necked Grebe (Breeding) (2)
222,Northern Shoveler (Female/Eclipse male),Northern Shoveler,"Ducks, Geese, and Swans",40,28,12,12,0.7000,0.7000,0.7000,0.7000,0.9500,Mallard (Female/Eclipse male) (4)
528,Indigo Bunting (Female/juvenile),Indigo Bunting,Perching Birds,39,27,11,12,0.7105,0.6923,0.7013,0.6923,0.9487,Lazuli Bunting (Female/juvenile) (4)
83,Herring Gull (Adult),Herring Gull,"Gulls, Terns, and Allies",57,45,26,12,0.6338,0.7895,0.7031,0.7895,0.9825,Glaucous-winged Gull (Adult) (6)
4,Red-tailed Hawk (Light morph adult),Red-tailed Hawk,"Hawks, Kites, Eagles, and Allies",60,38,10,22,0.7917,0.6333,0.7037,0.6333,0.9000,Red-tailed Hawk (Light morph immature) (8)
284,Northern Flicker (Red-shafted),Northern Flicker,Woodpeckers,59,37,9,22,0.8043,0.6271,0.7048,0.6271,0.9661,Northern Flicker (Yellow-shafted) (20)
245,Common Loon (Nonbreeding/juvenile),Common Loon,Loons,60,47,26,13,0.6438,0.7833,0.7068,0.7833,0.9667,Red-throated Loon (Nonbreeding/juvenile) (6)
287,Ruddy Duck (Female/juvenile),Ruddy Duck,"Ducks, Geese, and Swans",40,29,13,11,0.6905,0.7250,0.7073,0.7250,0.8750,Ruddy Duck (Winter male) (2)
349,Violet-green Swallow,Violet-green Swallow,Perching Birds,37,23,5,14,0.8214,0.6216,0.7077,0.6216,0.8378,Tree Swallow (8)
326,Brewer's Blackbird (Female/Juvenile),Brewer's Blackbird,Perching Birds,31,22,9,9,0.7097,0.7097,0.7097,0.7097,0.8710,Brewer's Blackbird (Male) (2)
224,Green-winged Teal (Female/juvenile),Green-winged Teal,"Ducks, Geese, and Swans",30,22,10,8,0.6875,0.7333,0.7097,0.7333,0.9667,Mallard (Female/Eclipse male) (2)
194,Yellow-bellied Sapsucker,Yellow-bellied Sapsucker,Woodpeckers,59,49,30,10,0.6203,0.8305,0.7101,0.8305,0.9831,Red-naped Sapsucker (6)
515,White-throated Sparrow (Tan-striped/immature),White-throated Sparrow,Perching Birds,45,32,13,13,0.7111,0.7111,0.7111,0.7111,0.9778,White-throated Sparrow (White-striped) (9)
174,Black-billed Cuckoo,Black-billed Cuckoo,Cuckoos,32,21,6,11,0.7778,0.6562,0.7119,0.6562,0.9062,Yellow-billed Cuckoo (8)
