species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Black-bellied Whistling-Duck,1,20,0.9500,1.0000,0.9500,0.9744,1.0000
Surfbird,1,40,0.9500,0.9268,0.9500,0.9383,0.9750
Blue Jay,1,60,0.9500,0.9344,0.9500,0.9421,0.9833
Pied-billed Grebe,1,60,0.9500,0.7917,0.9500,0.8636,0.9500
Veery,1,41,0.9512,0.8478,0.9512,0.8966,1.0000
Cactus Wren,1,43,0.9535,1.0000,0.9535,0.9762,1.0000
House Finch,2,112,0.9554,0.8538,0.9532,0.9006,0.9821
Dunlin,2,93,0.9570,0.9516,0.9542,0.9520,0.9892
Red-winged Blackbird,2,119,0.9580,0.8135,0.9581,0.8788,1.0000
California Quail,2,78,0.9615,0.9230,0.9318,0.9274,1.0000
Mountain Chickadee,1,53,0.9623,0.8095,0.9623,0.8793,1.0000
Chestnut-backed Chickadee,1,54,0.9630,0.8814,0.9630,0.9204,1.0000
Wilson's Snipe,1,55,0.9636,0.8030,0.9636,0.8760,0.9818
Northern Waterthrush,1,56,0.9643,0.8571,0.9643,0.9076,0.9821
American White Pelican,1,28,0.9643,0.8182,0.9643,0.8852,0.9643
White-eyed Vireo,1,57,0.9649,0.8730,0.9649,0.9167,1.0000
Swallow-tailed Kite,1,29,0.9655,0.8235,0.9655,0.8889,1.0000
American Tree Sparrow,1,59,0.9661,0.9194,0.9661,0.9421,1.0000
Canada Warbler,1,60,0.9667,0.9667,0.9667,0.9667,0.9833
Steller's Jay,1,60,0.9667,0.9667,0.9667,0.9667,1.0000
Belted Kingfisher,1,60,0.9667,0.9508,0.9667,0.9587,0.9833
Short-billed Dowitcher,1,60,0.9667,0.9508,0.9667,0.9587,1.0000
Northern Cardinal,2,120,0.9667,0.9354,0.9667,0.9505,0.9917
California Thrasher,1,32,0.9688,0.9118,0.9688,0.9394,0.9688
American Wigeon,2,64,0.9688,0.9320,0.9626,0.9468,0.9844
Black-necked Stilt,1,33,0.9697,1.0000,0.9697,0.9846,1.0000
Greater Roadrunner,1,34,0.9706,0.9706,0.9706,0.9706,1.0000
Ruffed Grouse,1,40,0.9750,0.9286,0.9750,0.9512,1.0000
Great Horned Owl,1,46,0.9783,0.8182,0.9783,0.8911,0.9783
Whimbrel,1,51,0.9804,0.8333,0.9804,0.9009,0.9804
Semipalmated Plover,1,54,0.9815,0.8833,0.9815,0.9298,0.9815
Ruddy Turnstone,1,55,0.9818,0.9153,0.9818,0.9474,0.9818
Barn Swallow,1,57,0.9825,0.9492,0.9825,0.9655,1.0000
Black Phoebe,1,60,0.9833,0.9219,0.9833,0.9516,1.0000
Carolina Wren,1,60,0.9833,0.8939,0.9833,0.9365,1.0000
Marbled Godwit,1,60,0.9833,0.9365,0.9833,0.9593,1.0000
Canyon Wren,1,26,1.0000,0.8667,1.0000,0.9286,1.0000
Blue-winged Warbler,1,38,1.0000,0.9048,1.0000,0.9500,1.0000
American Dipper,1,31,1.0000,0.9118,1.0000,0.9538,1.0000
Green-tailed Towhee,1,28,1.0000,0.8750,1.0000,0.9333,1.0000
Black-bellied Plover,2,77,1.0000,0.9268,1.0000,0.9605,1.0000
American Avocet,1,54,1.0000,0.9643,1.0000,0.9818,1.0000
Roseate Spoonbill,1,29,1.0000,0.9667,1.0000,0.9831,1.0000
