species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
American Woodcock,1,30,0.9667,1.0000,0.9667,0.9831,1.0000
Black-throated Blue Warbler,2,91,0.9670,0.9844,0.9674,0.9758,0.9670
American Dipper,1,31,0.9677,0.9677,0.9677,0.9677,1.0000
Brant,1,32,0.9688,1.0000,0.9688,0.9841,0.9688
Spotted Sandpiper,2,98,0.9694,0.9503,0.9698,0.9599,0.9898
Blue-winged Warbler,1,38,0.9737,1.0000,0.9737,0.9867,1.0000
California Quail,2,78,0.9744,0.9545,0.9545,0.9545,0.9872
American Robin,2,119,0.9748,0.9833,0.9749,0.9791,0.9832
Burrowing Owl,1,43,0.9767,1.0000,0.9767,0.9882,0.9767
Hooded Merganser,2,86,0.9767,0.9604,0.9697,0.9650,0.9884
Palm Warbler,1,44,0.9773,0.8958,0.9773,0.9348,0.9773
Great Horned Owl,1,46,0.9783,0.9574,0.9783,0.9677,1.0000
Bufflehead,2,93,0.9785,0.9315,0.9765,0.9534,0.9785
Pyrrhuloxia,1,48,0.9792,0.9592,0.9792,0.9691,1.0000
Hooded Warbler,1,49,0.9796,0.9057,0.9796,0.9412,1.0000
Black Skimmer,1,53,0.9811,0.9811,0.9811,0.9811,0.9811
Barn Swallow,1,57,0.9825,0.9655,0.9825,0.9739,1.0000
Northern Mockingbird,1,60,0.9833,0.9672,0.9833,0.9752,1.0000
Pine Siskin,1,60,0.9833,0.9365,0.9833,0.9593,1.0000
Tufted Titmouse,1,60,0.9833,0.8939,0.9833,0.9365,1.0000
Gray Catbird,1,60,0.9833,0.9219,0.9833,0.9516,1.0000
Black Phoebe,1,60,0.9833,0.9365,0.9833,0.9593,1.0000
Steller's Jay,1,60,0.9833,0.9672,0.9833,0.9752,1.0000
Ruby-crowned Kinglet,1,60,0.9833,0.8806,0.9833,0.9291,0.9833
Barred Owl,1,60,0.9833,1.0000,0.9833,0.9916,1.0000
Evening Grosbeak,2,120,0.9833,0.9917,0.9833,0.9875,0.9917
Green Heron,1,60,0.9833,0.9516,0.9833,0.9672,0.9833
Northern Cardinal,2,120,0.9917,0.9478,0.9917,0.9682,1.0000
Northern Bobwhite,1,32,1.0000,1.0000,1.0000,1.0000,1.0000
Greater Roadrunner,1,34,1.0000,1.0000,1.0000,1.0000,1.0000
Black-necked Stilt,1,33,1.0000,1.0000,1.0000,1.0000,1.0000
Roseate Spoonbill,1,29,1.0000,1.0000,1.0000,1.0000,1.0000
Semipalmated Plover,1,54,1.0000,0.9818,1.0000,0.9908,1.0000
Ruffed Grouse,1,40,1.0000,0.9302,1.0000,0.9639,1.0000
Green-tailed Towhee,1,28,1.0000,0.9333,1.0000,0.9655,1.0000
Ruddy Turnstone,1,55,1.0000,0.9322,1.0000,0.9649,1.0000
Black-bellied Whistling-Duck,1,20,1.0000,0.9524,1.0000,0.9756,1.0000
Black-bellied Plover,2,77,1.0000,0.9745,1.0000,0.9871,1.0000
Brown Creeper,1,58,1.0000,0.9667,1.0000,0.9831,1.0000
American Avocet,1,54,1.0000,0.9643,1.0000,0.9818,1.0000
Brown Pelican,1,34,1.0000,0.9444,1.0000,0.9714,1.0000
Anhinga,1,60,1.0000,0.8333,1.0000,0.9091,1.0000
Cactus Wren,1,43,1.0000,0.9556,1.0000,0.9773,1.0000
