species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Brown Pelican,1,34,0.9412,0.9697,0.9412,0.9552,1.0000
Evening Grosbeak,2,120,0.9417,0.9597,0.9417,0.9500,0.9667
Gambel's Quail,2,52,0.9423,0.9528,0.9118,0.9305,0.9615
Mountain Chickadee,1,53,0.9434,0.8772,0.9434,0.9091,1.0000
Wood Duck,2,106,0.9434,0.9066,0.9373,0.9215,0.9717
Eastern Towhee,1,54,0.9444,0.8095,0.9444,0.8718,0.9815
Wilson's Snipe,1,55,0.9455,0.8966,0.9455,0.9204,0.9818
Dunlin,2,93,0.9462,0.9500,0.9512,0.9504,0.9892
House Finch,2,112,0.9464,0.8068,0.9436,0.8696,0.9821
White-eyed Vireo,1,57,0.9474,0.8308,0.9474,0.8852,0.9649
Black-billed Magpie,1,38,0.9474,0.8372,0.9474,0.8889,1.0000
Acorn Woodpecker,1,58,0.9483,0.9483,0.9483,0.9483,0.9828
Pileated Woodpecker,1,60,0.9500,0.8636,0.9500,0.9048,0.9667
Black-bellied Whistling-Duck,1,20,0.9500,0.8636,0.9500,0.9048,1.0000
Wilson's Warbler,1,60,0.9500,0.8769,0.9500,0.9120,0.9833
Surfbird,1,40,0.9500,0.9744,0.9500,0.9620,0.9750
Steller's Jay,1,60,0.9500,0.9048,0.9500,0.9268,0.9833
Great Egret,1,60,0.9500,0.8636,0.9500,0.9048,0.9833
Canada Warbler,1,60,0.9500,0.9828,0.9500,0.9661,0.9667
Northern Cardinal,2,120,0.9500,0.8859,0.9500,0.9157,0.9917
American Robin,2,119,0.9580,0.9354,0.9581,0.9465,0.9916
Painted Bunting,2,98,0.9592,0.9201,0.9531,0.9360,1.0000
Canyon Wren,1,26,0.9615,0.8621,0.9615,0.9091,1.0000
California Quail,2,78,0.9615,0.8958,0.9318,0.9135,0.9872
Chestnut-backed Chickadee,1,54,0.9630,0.8254,0.9630,0.8889,1.0000
Red-winged Blackbird,2,119,0.9664,0.8858,0.9664,0.9224,0.9916
Mute Swan,1,60,0.9667,0.8406,0.9667,0.8992,1.0000
Blue Jay,1,60,0.9667,0.9206,0.9667,0.9431,0.9833
California Thrasher,1,32,0.9688,0.8611,0.9688,0.9118,0.9688
Blue-winged Warbler,1,38,0.9737,0.8222,0.9737,0.8916,0.9737
Ruffed Grouse,1,40,0.9750,0.9286,0.9750,0.9512,0.9750
Prothonotary Warbler,1,46,0.9783,0.9574,0.9783,0.9677,0.9783
Great Horned Owl,1,46,0.9783,0.7500,0.9783,0.8491,0.9783
Semipalmated Plover,1,54,0.9815,0.9138,0.9815,0.9464,0.9815
American Avocet,1,54,0.9815,1.0000,0.9815,0.9907,1.0000
Ruddy Turnstone,1,55,0.9818,0.9000,0.9818,0.9391,0.9818
American Tree Sparrow,1,59,0.9831,0.9355,0.9831,0.9587,1.0000
Carolina Wren,1,60,0.9833,0.8194,0.9833,0.8939,1.0000
Black-necked Stilt,1,33,1.0000,1.0000,1.0000,1.0000,1.0000
Roseate Spoonbill,1,29,1.0000,1.0000,1.0000,1.0000,1.0000
American Dipper,1,31,1.0000,0.9118,1.0000,0.9538,1.0000
Black-bellied Plover,2,77,1.0000,0.9148,1.0000,0.9550,1.0000
Green-tailed Towhee,1,28,1.0000,0.8750,1.0000,0.9333,1.0000
