class_idx,class_name,species,order,support,TP,FP,FN,precision,recall,f1,accuracy,top5_recall,most_confused_with
100,Tundra Swan,Tundra Swan,"Ducks, Geese, and Swans",28,10,14,18,0.4167,0.3571,0.3846,0.3571,0.8571,Trumpeter Swan (11)
217,Gadwall (Female/Eclipse male),Gadwall,"Ducks, Geese, and Swans",19,7,10,12,0.4118,0.3684,0.3889,0.3684,0.8421,Northern Shoveler (Female/Eclipse male) (5)
486,Plumbeous Vireo,Plumbeous Vireo,Perching Birds,41,15,20,26,0.4286,0.3659,0.3947,0.3659,0.8049,Cassin's Vireo (5)
288,Swainson's Hawk (Immature),Swainson's Hawk,"Hawks, Kites, Eagles, and Allies",24,10,16,14,0.3846,0.4167,0.4000,0.4167,0.7500,Red-tailed Hawk (Light morph immature) (4)
501,American Crow,American Crow,Perching Birds,57,33,71,24,0.3173,0.5789,0.4099,0.5789,0.8246,Common Raven (12)
232,White-winged Scoter (Female/juvenile),White-winged Scoter,"Ducks, Geese, and Swans",30,14,24,16,0.3684,0.4667,0.4118,0.4667,0.8000,Surf Scoter (Female/immature) (4)
279,"Calliope Hummingbird (Female, immature)",Calliope Hummingbird,Swifts and Hummingbirds,48,20,28,28,0.4167,0.4167,0.4167,0.4167,0.9167,"Broad-tailed Hummingbird (Female, immature) (12)"
26,Barrow's Goldeneye (Breeding male),Barrow's Goldeneye,"Ducks, Geese, and Swans",35,10,3,25,0.7692,0.2857,0.4167,0.2857,0.9429,Common Goldeneye (Breeding male) (20)
87,Mew Gull,Mew Gull,"Gulls, Terns, and Allies",23,9,11,14,0.4500,0.3913,0.4186,0.3913,0.8696,Ring-billed Gull (Adult) (4)
353,Cave Swallow,Cave Swallow,Perching Birds,34,13,15,21,0.4643,0.3824,0.4194,0.3824,0.7353,Northern Rough-winged Swallow (5)
54,Golden Eagle (Adult),Golden Eagle,"Hawks, Kites, Eagles, and Allies",42,17,21,25,0.4474,0.4048,0.4250,0.4048,0.9048,Harris's Hawk (4)
210,Herring Gull (Immature),Herring Gull,"Gulls, Terns, and Allies",44,23,40,21,0.3651,0.5227,0.4299,0.5227,0.9091,Ring-billed Gull (Immature) (6)
221,Cinnamon Teal (Female/juvenile),Cinnamon Teal,"Ducks, Geese, and Swans",20,8,9,12,0.4706,0.4000,0.4324,0.4000,0.9000,Gadwall (Female/Eclipse male) (2)
282,"Allen's Hummingbird (Female, immature)",Allen's Hummingbird,Swifts and Hummingbirds,41,13,6,28,0.6842,0.3171,0.4333,0.3171,0.8780,"Rufous Hummingbird (Female, immature) (17)"
467,Western Wood-Pewee,Western Wood-Pewee,Perching Birds,49,22,29,27,0.4314,0.4490,0.4400,0.4490,0.8776,Eastern Wood-Pewee (19)
520,Chipping Sparrow (Immature/nonbreeding adult),Chipping Sparrow,Perching Birds,46,21,28,25,0.4286,0.4565,0.4421,0.4565,0.8478,Chipping Sparrow (Breeding) (4)
359,Boreal Chickadee,Boreal Chickadee,Perching Birds,42,12,0,30,1.0000,0.2857,0.4444,0.2857,0.8095,Chestnut-backed Chickadee (21)
455,Rusty Blackbird,Rusty Blackbird,Perching Birds,48,18,15,30,0.5455,0.3750,0.4444,0.3750,0.8125,Brewer's Blackbird (Male) (8)
414,Mourning Warbler,Mourning Warbler,Perching Birds,52,20,17,32,0.5405,0.3846,0.4494,0.3846,0.7308,Nashville Warbler (12)
458,Great-tailed Grackle,Great-tailed Grackle,Perching Birds,60,28,35,32,0.4444,0.4667,0.4553,0.4667,0.8667,Boat-tailed Grackle (13)
52,Broad-winged Hawk (Adult),Broad-winged Hawk,"Hawks, Kites, Eagles, and Allies",26,11,11,15,0.5000,0.4231,0.4583,0.4231,0.8077,Cooper's Hawk (Adult) (3)
457,Boat-tailed Grackle,Boat-tailed Grackle,Perching Birds,60,25,24,35,0.5102,0.4167,0.4587,0.4167,0.8333,Great-tailed Grackle (17)
41,Great Cormorant (Adult),Great Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",40,19,23,21,0.4524,0.4750,0.4634,0.4750,0.9500,Double-crested Cormorant (Adult) (10)
352,Cliff Swallow,Cliff Swallow,Perching Birds,30,13,13,17,0.5000,0.4333,0.4643,0.4333,0.8333,Cave Swallow (5)
468,Eastern Wood-Pewee,Eastern Wood-Pewee,Perching Birds,49,27,40,22,0.4030,0.5510,0.4655,0.5510,0.9388,Western Wood-Pewee (14)
207,Ring-billed Gull (Immature),Ring-billed Gull,"Gulls, Terns, and Allies",36,17,20,19,0.4595,0.4722,0.4658,0.4722,0.9444,Herring Gull (Immature) (6)
114,Brandt's Cormorant,Brandt's Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",33,14,13,19,0.5185,0.4242,0.4667,0.4242,0.9091,Pelagic Cormorant (8)
381,Black-tailed Gnatcatcher,Black-tailed Gnatcatcher,Perching Birds,22,14,24,8,0.3684,0.6364,0.4667,0.6364,0.8182,Bridled Titmouse (2)
267,Purple Gallinule (Immature),Purple Gallinule,Cranes and Rails,11,4,2,7,0.6667,0.3636,0.4706,0.3636,0.8182,Gadwall (Breeding male) (1)
186,Chimney Swift,Chimney Swift,Swifts and Hummingbirds,33,15,15,18,0.5000,0.4545,0.4762,0.4545,0.9091,Vaux's Swift (8)
48,Northern Harrier (Adult male),Northern Harrier,"Hawks, Kites, Eagles, and Allies",60,19,0,41,1.0000,0.3167,0.4810,0.3167,0.5500,Swainson's Hawk (Light morph ) (7)
465,Hoary Redpoll,Hoary Redpoll,Perching Birds,29,13,12,16,0.5200,0.4483,0.4815,0.4483,0.8276,Common Redpoll (11)
362,Juniper Titmouse,Juniper Titmouse,Perching Birds,25,9,3,16,0.7500,0.3600,0.4865,0.3600,0.8400,Oak Titmouse (9)
266,Peregrine Falcon (Immature),Peregrine Falcon,Caracaras and Falcons,31,13,9,18,0.5909,0.4194,0.4906,0.4194,0.8387,Prairie Falcon (6)
552,Orchard Oriole (Female/Juvenile),Orchard Oriole,Perching Birds,26,15,20,11,0.4286,0.5769,0.4918,0.5769,0.8846,Hooded Oriole (Female/Immature male) (4)
262,Broad-winged Hawk (Immature),Broad-winged Hawk,"Hawks, Kites, Eagles, and Allies",29,13,10,16,0.5652,0.4483,0.5000,0.4483,0.9310,Red-shouldered Hawk (Immature) (4)
261,Red-shouldered Hawk (Immature),Red-shouldered Hawk,"Hawks, Kites, Eagles, and Allies",38,17,13,21,0.5667,0.4474,0.5000,0.4474,0.8684,Red-shouldered Hawk (Adult ) (4)
136,Swainson's Hawk (Light morph ),Swainson's Hawk,"Hawks, Kites, Eagles, and Allies",39,21,23,18,0.4773,0.5385,0.5060,0.5385,0.9231,Swainson's Hawk (Dark morph ) (10)
50,Cooper's Hawk (Adult),Cooper's Hawk,"Hawks, Kites, Eagles, and Allies",57,34,43,23,0.4416,0.5965,0.5075,0.5965,0.9298,Sharp-shinned Hawk (Adult ) (11)
540,Cassin's Finch (Female/immature),Cassin's Finch,Perching Birds,24,10,5,14,0.6667,0.4167,0.5128,0.4167,0.8333,Purple Finch (Female/immature) (5)
469,Least Flycatcher,Least Flycatcher,Perching Birds,60,30,27,30,0.5263,0.5000,0.5128,0.5000,0.8333,Pacific-slope Flycatcher (6)
150,Greater Yellowlegs,Greater Yellowlegs,"Plovers, Sandpipers, and Allies",59,27,19,32,0.5870,0.4576,0.5143,0.4576,0.9661,Lesser Yellowlegs (24)
230,Harlequin Duck (Female/juvenile),Harlequin Duck,"Ducks, Geese, and Swans",22,8,1,14,0.8889,0.3636,0.5161,0.3636,0.8182,White-winged Scoter (Female/juvenile) (6)
356,Black-capped Chickadee,Black-capped Chickadee,Perching Birds,60,24,9,36,0.7273,0.4000,0.5161,0.4000,0.9000,Carolina Chickadee (28)
514,Lark Bunting (Female/Nonbreeding male),Lark Bunting,Perching Birds,32,15,11,17,0.5769,0.4688,0.5172,0.4688,0.9062,Vesper Sparrow (5)
275,"Ruby-throated Hummingbird (Female, immature)",Ruby-throated Hummingbird,Swifts and Hummingbirds,60,35,40,25,0.4667,0.5833,0.5185,0.5833,0.9167,"Black-chinned Hummingbird (Female, immature) (9)"
5,Snow Goose (White morph),Snow Goose,"Ducks, Geese, and Swans",26,12,8,14,0.6000,0.4615,0.5217,0.4615,0.8462,Ross's Goose (10)
49,Sharp-shinned Hawk (Adult ),Sharp-shinned Hawk,"Hawks, Kites, Eagles, and Allies",58,27,18,31,0.6000,0.4655,0.5243,0.4655,0.9483,Cooper's Hawk (Adult) (24)
350,Northern Rough-winged Swallow,Northern Rough-winged Swallow,Perching Birds,42,27,34,15,0.4426,0.6429,0.5243,0.6429,0.9048,Eastern Bluebird (2)
264,Golden Eagle (Immature),Golden Eagle,"Hawks, Kites, Eagles, and Allies",30,16,15,14,0.5161,0.5333,0.5246,0.5333,0.8667,Golden Eagle (Adult) (4)
259,Sharp-shinned Hawk (Immature),Sharp-shinned Hawk,"Hawks, Kites, Eagles, and Allies",58,29,23,29,0.5577,0.5000,0.5273,0.5000,0.8966,Cooper's Hawk (Immature) (11)
364,Black-crested Titmouse,Black-crested Titmouse,Perching Birds,33,15,8,18,0.6522,0.4545,0.5357,0.4545,0.8788,Tufted Titmouse (12)
326,Brewer's Blackbird (Female/Juvenile),Brewer's Blackbird,Perching Birds,31,15,10,16,0.6000,0.4839,0.5357,0.4839,0.9032,Brown-headed Cowbird (Female/Juvenile) (6)
235,Common Goldeneye (Female/Eclipse male),Common Goldeneye,"Ducks, Geese, and Swans",33,22,27,11,0.4490,0.6667,0.5366,0.6667,0.8485,Lesser Scaup (Breeding male) (2)
220,Blue-winged Teal (Female/juvenile),Blue-winged Teal,"Ducks, Geese, and Swans",17,7,2,10,0.7778,0.4118,0.5385,0.4118,0.8235,Mallard (Female/Eclipse male) (2)
528,Indigo Bunting (Female/juvenile),Indigo Bunting,Perching Birds,39,24,26,15,0.4800,0.6154,0.5393,0.6154,0.8974,Lazuli Bunting (Female/juvenile) (3)
152,Lesser Yellowlegs,Lesser Yellowlegs,"Plovers, Sandpipers, and Allies",60,36,37,24,0.4932,0.6000,0.5414,0.6000,0.9833,Greater Yellowlegs (14)
226,Redhead (Female/Eclipse male),Redhead,"Ducks, Geese, and Swans",17,12,15,5,0.4444,0.7059,0.5455,0.7059,0.8824,Green-winged Teal (Male) (1)
202,"Black Guillemot (Nonbreeding, juvenile)",Black Guillemot,Skuas and Alcids,12,6,4,6,0.6000,0.5000,0.5455,0.5000,0.8333,"Pigeon Guillemot (Nonbreeding, juvenile) (3)"
257,"Bald Eagle (Immature, juvenile)",Bald Eagle,"Hawks, Kites, Eagles, and Allies",43,23,18,20,0.5610,0.5349,0.5476,0.5349,0.8605,Golden Eagle (Immature) (6)
89,Black Tern,Black Tern,"Gulls, Terns, and Allies",35,17,10,18,0.6296,0.4857,0.5484,0.4857,0.8571,Osprey (2)
510,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",Bay-breasted Warbler,Perching Birds,29,14,8,15,0.6364,0.4828,0.5490,0.4828,0.8276,Bay-breasted Warbler (Breeding male) (5)
459,Bronzed Cowbird,Bronzed Cowbird,Perching Birds,32,19,17,13,0.5278,0.5938,0.5588,0.5938,0.9062,Brown-headed Cowbird (Male) (2)
200,Hairy Woodpecker,Hairy Woodpecker,Woodpeckers,60,35,30,25,0.5385,0.5833,0.5600,0.5833,0.9500,Downy Woodpecker (16)
174,Black-billed Cuckoo,Black-billed Cuckoo,Cuckoos,32,18,14,14,0.5625,0.5625,0.5625,0.5625,0.9062,Yellow-billed Cuckoo (7)
211,Glaucous-winged Gull (Immature),Glaucous-winged Gull,"Gulls, Terns, and Allies",22,11,6,11,0.6471,0.5000,0.5641,0.5000,0.9091,Herring Gull (Immature) (5)
233,Black Scoter (Female/juvenile),Black Scoter,"Ducks, Geese, and Swans",22,13,11,9,0.5417,0.5909,0.5652,0.5909,0.8182,White-winged Scoter (Female/juvenile) (2)
177,Western Screech-Owl,Western Screech-Owl,Owls,34,20,16,14,0.5556,0.5882,0.5714,0.5882,0.9706,Eastern Screech-Owl (13)
61,Sanderling (Breeding),Sanderling,"Plovers, Sandpipers, and Allies",19,8,1,11,0.8889,0.4211,0.5714,0.4211,0.8421,Sanderling (Nonbreeding/juvenile) (6)
33,Red-throated Loon (Breeding),Red-throated Loon,Loons,12,6,3,6,0.6667,0.5000,0.5714,0.5000,0.8333,Pacific Loon (Nonbreeding/juvenile) (2)
83,Herring Gull (Adult),Herring Gull,"Gulls, Terns, and Allies",57,39,40,18,0.4937,0.6842,0.5735,0.6842,0.9825,California Gull (Adult) (4)
440,Brewer's Sparrow,Brewer's Sparrow,Perching Birds,35,19,12,16,0.6129,0.5429,0.5758,0.5429,0.9143,Chipping Sparrow (Immature/nonbreeding adult) (6)
281,"Rufous Hummingbird (Female, immature)",Rufous Hummingbird,Swifts and Hummingbirds,37,26,27,11,0.4906,0.7027,0.5778,0.7027,0.9459,"Calliope Hummingbird (Female, immature) (5)"
277,"Anna's Hummingbird (Female, immature)",Anna's Hummingbird,Swifts and Hummingbirds,52,38,41,14,0.4810,0.7308,0.5802,0.7308,0.9615,"Ruby-throated Hummingbird (Female, immature) (3)"
19,Lesser Scaup (Breeding male),Lesser Scaup,"Ducks, Geese, and Swans",44,32,34,12,0.4848,0.7273,0.5818,0.7273,0.9091,Greater Scaup (Breeding male) (4)
355,Carolina Chickadee,Carolina Chickadee,Perching Birds,58,43,46,15,0.4831,0.7414,0.5850,0.7414,0.9310,Black-capped Chickadee (6)
116,Pelagic Cormorant,Pelagic Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",26,17,15,9,0.5312,0.6538,0.5862,0.6538,0.8846,Double-crested Cormorant (Adult) (3)
99,Trumpeter Swan,Trumpeter Swan,"Ducks, Geese, and Swans",37,22,16,15,0.5789,0.5946,0.5867,0.5946,0.9189,Tundra Swan (10)
204,Black-legged Kittiwake (Immature),Black-legged Kittiwake,"Gulls, Terns, and Allies",19,13,12,6,0.5200,0.6842,0.5909,0.6842,0.8947,Black-legged Kittiwake (Adult) (6)
460,Orchard Oriole (Immature Male),Orchard Oriole,Perching Birds,25,13,6,12,0.6842,0.5200,0.5909,0.5200,0.8000,Hooded Oriole (Adult male) (2)
361,Oak Titmouse,Oak Titmouse,Perching Birds,37,25,22,12,0.5319,0.6757,0.5952,0.6757,0.8919,Juniper Titmouse (3)
223,Northern Pintail (Female/Eclipse male),Northern Pintail,"Ducks, Geese, and Swans",24,14,9,10,0.6087,0.5833,0.5957,0.5833,0.8333,Brandt's Cormorant (3)
553,Yellow-rumped Warbler (Winter/juvenile Audubon's),Yellow-rumped Warbler,Perching Birds,44,26,17,18,0.6047,0.5909,0.5977,0.5909,0.9773,Yellow-rumped Warbler (Breeding Audubon's) (13)
470,Pacific-slope Flycatcher,Pacific-slope Flycatcher,Perching Birds,59,32,16,27,0.6667,0.5424,0.5981,0.5424,0.8983,Cordilleran Flycatcher (14)
140,Prairie Falcon,Prairie Falcon,Caracaras and Falcons,42,25,16,17,0.6098,0.5952,0.6024,0.5952,0.8333,"American Kestrel (Female, immature) (5)"
453,Eastern Meadowlark,Eastern Meadowlark,Perching Birds,40,23,13,17,0.6389,0.5750,0.6053,0.5750,0.9250,Western Meadowlark (11)
195,Red-naped Sapsucker,Red-naped Sapsucker,Woodpeckers,54,30,15,24,0.6667,0.5556,0.6061,0.5556,0.9444,Yellow-bellied Sapsucker (20)
436,California Towhee,California Towhee,Perching Birds,44,30,24,14,0.5556,0.6818,0.6122,0.6818,0.9545,Canyon Towhee (8)
489,Hutton's Vireo,Hutton's Vireo,Perching Birds,39,25,17,14,0.5952,0.6410,0.6173,0.6410,0.9487,Ruby-crowned Kinglet (7)
533,Brewer's Blackbird (Male),Brewer's Blackbird,Perching Birds,60,38,25,22,0.6032,0.6333,0.6179,0.6333,0.8333,Boat-tailed Grackle (4)
215,Ross's Goose,Ross's Goose,"Ducks, Geese, and Swans",23,17,15,6,0.5312,0.7391,0.6182,0.7391,1.0000,Snow Goose (White morph) (3)
199,Downy Woodpecker,Downy Woodpecker,Woodpeckers,60,35,18,25,0.6604,0.5833,0.6195,0.5833,0.9333,Hairy Woodpecker (19)
96,Cackling Goose,Cackling Goose,"Ducks, Geese, and Swans",14,9,6,5,0.6000,0.6429,0.6207,0.6429,0.8571,Canada Goose (3)
65,Ruby-throated Hummingbird (Adult Male),Ruby-throated Hummingbird,Swifts and Hummingbirds,54,32,17,22,0.6531,0.5926,0.6214,0.5926,0.9630,Black-chinned Hummingbird (Adult Male) (9)
389,Townsend's Solitaire,Townsend's Solitaire,Perching Birds,37,28,25,9,0.5283,0.7568,0.6222,0.7568,0.8919,Clark's Nutcracker (2)
263,Rough-legged Hawk (Light morph),Rough-legged Hawk,"Hawks, Kites, Eagles, and Allies",40,24,13,16,0.6486,0.6000,0.6234,0.6000,0.9000,Red-tailed Hawk (Light morph adult) (4)
283,Red-headed Woodpecker (Immature),Red-headed Woodpecker,Woodpeckers,35,24,18,11,0.5714,0.6857,0.6234,0.6857,0.8857,Red-breasted Sapsucker (2)
439,Clay-colored Sparrow,Clay-colored Sparrow,Perching Birds,60,40,28,20,0.5882,0.6667,0.6250,0.6667,0.8833,Chipping Sparrow (Immature/nonbreeding adult) (5)
503,Purple Martin (Female/juvenile),Purple Martin,Perching Birds,36,20,8,16,0.7143,0.5556,0.6250,0.5556,0.8333,Northern Rough-winged Swallow (5)
229,Lesser Scaup (Female/Eclipse male),Lesser Scaup,"Ducks, Geese, and Swans",35,26,22,9,0.5417,0.7429,0.6265,0.7429,0.9429,Ring-necked Duck (Female/Eclipse male) (4)
410,Tennessee Warbler,Tennessee Warbler,Perching Birds,60,44,36,16,0.5500,0.7333,0.6286,0.7333,0.9167,Orange-crowned Warbler (3)
526,Blue Grosbeak (Female/juvenile),Blue Grosbeak,Perching Birds,42,22,6,20,0.7857,0.5238,0.6286,0.5238,0.9048,Indigo Bunting (Female/juvenile) (10)
547,House Sparrow (Female/Juvenile),House Sparrow,Perching Birds,57,34,17,23,0.6667,0.5965,0.6296,0.5965,0.8421,Chipping Sparrow (Immature/nonbreeding adult) (3)
194,Yellow-bellied Sapsucker,Yellow-bellied Sapsucker,Woodpeckers,59,40,28,19,0.5882,0.6780,0.6299,0.6780,0.8983,Red-naped Sapsucker (8)
139,Merlin,Merlin,Caracaras and Falcons,58,40,29,18,0.5797,0.6897,0.6299,0.6897,0.8966,"American Kestrel (Female, immature) (3)"
212,Great Black-backed Gull (Immature),Great Black-backed Gull,"Gulls, Terns, and Allies",32,23,18,9,0.5610,0.7188,0.6301,0.7188,0.9688,Ring-billed Gull (Immature) (3)
252,Little Blue Heron (Immature),Little Blue Heron,"Pelicans, Herons, Ibises, and Allies",37,26,19,11,0.5778,0.7027,0.6341,0.7027,0.9189,Snowy Egret (3)
412,Nashville Warbler,Nashville Warbler,Perching Birds,60,47,41,13,0.5341,0.7833,0.6351,0.7833,0.9333,Orange-crowned Warbler (4)
160,Western Sandpiper,Western Sandpiper,"Plovers, Sandpipers, and Allies",51,28,9,23,0.7568,0.5490,0.6364,0.5490,0.9412,Semipalmated Sandpiper (15)
105,Ruddy Duck (Winter male),Ruddy Duck,"Ducks, Geese, and Swans",28,15,4,13,0.7895,0.5357,0.6383,0.5357,0.9286,Ruddy Duck (Female/juvenile) (7)
90,Common Tern,Common Tern,"Gulls, Terns, and Allies",60,38,21,22,0.6441,0.6333,0.6387,0.6333,0.9333,Forster's Tern (11)
22,White-winged Scoter (Male),White-winged Scoter,"Ducks, Geese, and Swans",27,16,7,11,0.6957,0.5926,0.6400,0.5926,0.9259,Surf Scoter (Male) (3)
77,Black-legged Kittiwake (Adult),Black-legged Kittiwake,"Gulls, Terns, and Allies",23,16,11,7,0.5926,0.6957,0.6400,0.6957,0.9130,Ring-billed Gull (Adult) (2)
477,Cassin's Kingbird,Cassin's Kingbird,Perching Birds,35,25,18,10,0.5814,0.7143,0.6410,0.7143,1.0000,Western Kingbird (10)
188,White-throated Swift,White-throated Swift,Swifts and Hummingbirds,40,27,17,13,0.6136,0.6750,0.6429,0.6750,0.9250,Common Nighthawk (2)
40,Double-crested Cormorant (Immature),Double-crested Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",52,41,34,11,0.5467,0.7885,0.6457,0.7885,0.9615,Great Cormorant (Adult) (3)
178,Eastern Screech-Owl,Eastern Screech-Owl,Owls,50,31,15,19,0.6739,0.6200,0.6458,0.6200,0.9800,Western Screech-Owl (13)
71,Rufous Hummingbird (Adult Male),Rufous Hummingbird,Swifts and Hummingbirds,50,32,17,18,0.6531,0.6400,0.6465,0.6400,0.9600,Allen's Hummingbird (Adult Male) (14)
298,Phainopepla (Female/juvenile),Phainopepla,Perching Birds,18,11,5,7,0.6875,0.6111,0.6471,0.6111,0.6667,Phainopepla (Male) (2)
544,Lesser Goldfinch (Female/juvenile),Lesser Goldfinch,Perching Birds,36,22,10,14,0.6875,0.6111,0.6471,0.6111,0.8333,Lesser Goldfinch (Adult Male) (6)
72,Allen's Hummingbird (Adult Male),Allen's Hummingbird,Swifts and Hummingbirds,60,38,19,22,0.6667,0.6333,0.6496,0.6333,0.9167,Rufous Hummingbird (Adult Male) (15)
260,Cooper's Hawk (Immature),Cooper's Hawk,"Hawks, Kites, Eagles, and Allies",60,40,23,20,0.6349,0.6667,0.6504,0.6667,0.9500,Sharp-shinned Hawk (Immature) (13)
289,Red-tailed Hawk (Light morph immature),Red-tailed Hawk,"Hawks, Kites, Eagles, and Allies",60,41,25,19,0.6212,0.6833,0.6508,0.6833,0.8167,Swainson's Hawk (Immature) (5)
527,Lazuli Bunting (Female/juvenile),Lazuli Bunting,Perching Birds,22,15,9,7,0.6250,0.6818,0.6522,0.6818,0.9091,Indigo Bunting (Female/juvenile) (2)
495,Florida Scrub-Jay,Florida Scrub-Jay,Perching Birds,26,16,7,10,0.6957,0.6154,0.6531,0.6154,0.9615,Western Scrub-Jay (8)
450,Summer Tanager (Female),Summer Tanager,Perching Birds,33,19,6,14,0.7600,0.5758,0.6552,0.5758,0.8182,Painted Bunting (Female/juvenile) (6)
