species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
American Avocet,1,54,1.0000,1.0000,1.0000,1.0000,1.0000
Greater Roadrunner,1,34,1.0000,1.0000,1.0000,1.0000,1.0000
Northern Mockingbird,1,60,1.0000,0.9677,1.0000,0.9836,1.0000
Cactus Wren,1,43,1.0000,1.0000,1.0000,1.0000,1.0000
Steller's Jay,1,60,1.0000,1.0000,1.0000,1.0000,1.0000
Black-necked Stilt,1,33,1.0000,0.9706,1.0000,0.9851,1.0000
Wilson's Warbler,1,60,1.0000,0.9231,1.0000,0.9600,1.0000
American Tree Sparrow,1,59,1.0000,0.9365,1.0000,0.9672,1.0000
Green Heron,1,60,1.0000,0.9375,1.0000,0.9677,1.0000
Canyon Wren,1,26,1.0000,0.9286,1.0000,0.9630,1.0000
Black-bellied Whistling-Duck,1,20,1.0000,1.0000,1.0000,1.0000,1.0000
California Thrasher,1,32,1.0000,0.8649,1.0000,0.9275,1.0000
Brown Creeper,1,58,1.0000,0.9508,1.0000,0.9748,1.0000
Palm Warbler,1,44,1.0000,0.9362,1.0000,0.9670,1.0000
