class_idx,class_name,species,order,support,TP,FP,FN,precision,recall,f1,accuracy,top5_recall,most_confused_with
53,Rough-legged Hawk (Dark morph),Rough-legged Hawk,"Hawks, Kites, Eagles, and Allies",24,1,24,23,0.0400,0.0417,0.0408,0.0417,0.1667,Rough-legged Hawk (Light morph) (5)
484,Bell's Vireo,Bell's Vireo,Perching Birds,29,1,17,28,0.0556,0.0345,0.0426,0.0345,0.1034,Black-billed Cuckoo (2)
510,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",Bay-breasted Warbler,Perching Birds,29,1,12,28,0.0769,0.0345,0.0476,0.0345,0.2759,Varied Thrush (2)
274,"Broad-billed Hummingbird (Female, immature)",Broad-billed Hummingbird,Swifts and Hummingbirds,22,1,15,21,0.0625,0.0455,0.0526,0.0455,0.5000,"Ruby-throated Hummingbird (Female, immature) (5)"
460,Orchard Oriole (Immature Male),Orchard Oriole,Perching Birds,25,1,9,24,0.1000,0.0400,0.0571,0.0400,0.1600,Nashville Warbler (3)
486,Plumbeous Vireo,Plumbeous Vireo,Perching Birds,41,2,24,39,0.0769,0.0488,0.0597,0.0488,0.3415,Blue-gray Gnatcatcher (5)
231,Surf Scoter (Female/immature),Surf Scoter,"Ducks, Geese, and Swans",24,1,8,23,0.1111,0.0417,0.0606,0.0417,0.2083,Bufflehead (Female/immature male) (4)
410,Tennessee Warbler,Tennessee Warbler,Perching Birds,60,4,66,56,0.0571,0.0667,0.0615,0.0667,0.3000,Nashville Warbler (7)
361,Oak Titmouse,Oak Titmouse,Perching Birds,37,2,23,35,0.0800,0.0541,0.0645,0.0541,0.2973,Bewick's Wren (6)
377,Pacific Wren,Pacific Wren,Perching Birds,21,1,7,20,0.1250,0.0476,0.0690,0.0476,0.1429,Winter Wren (5)
82,California Gull (Adult),California Gull,"Gulls, Terns, and Allies",41,2,14,39,0.1250,0.0488,0.0702,0.0488,0.4390,Herring Gull (Adult) (8)
353,Cave Swallow,Cave Swallow,Perching Birds,34,2,21,32,0.0870,0.0588,0.0702,0.0588,0.2647,Cliff Swallow (5)
48,Northern Harrier (Adult male),Northern Harrier,"Hawks, Kites, Eagles, and Allies",60,3,18,57,0.1429,0.0500,0.0741,0.0500,0.1000,"Northern Harrier (Female, immature) (4)"
236,Barrow's Goldeneye (Female/Eclipse male),Barrow's Goldeneye,"Ducks, Geese, and Swans",25,1,0,24,1.0000,0.0400,0.0769,0.0400,0.4000,Common Goldeneye (Female/Eclipse male) (10)
115,Neotropic Cormorant,Neotropic Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",38,2,11,36,0.1538,0.0526,0.0784,0.0526,0.3421,Double-crested Cormorant (Adult) (8)
232,White-winged Scoter (Female/juvenile),White-winged Scoter,"Ducks, Geese, and Swans",30,2,18,28,0.1000,0.0667,0.0800,0.0667,0.3667,Long-tailed Duck (Summer male) (7)
345,Chihuahuan Raven,Chihuahuan Raven,Perching Birds,27,2,20,25,0.0909,0.0741,0.0816,0.0741,0.3704,Common Raven (8)
362,Juniper Titmouse,Juniper Titmouse,Perching Birds,25,2,20,23,0.0909,0.0800,0.0851,0.0800,0.2000,Bushtit (2)
3,Swainson's Hawk (Dark morph ),Swainson's Hawk,"Hawks, Kites, Eagles, and Allies",30,2,15,28,0.1176,0.0667,0.0851,0.0667,0.4667,Red-tailed Hawk (Dark morph) (6)
405,Louisiana Waterthrush,Louisiana Waterthrush,Perching Birds,42,3,23,39,0.1154,0.0714,0.0882,0.0714,0.4524,Northern Waterthrush (13)
134,Mississippi Kite,Mississippi Kite,"Hawks, Kites, Eagles, and Allies",50,4,35,46,0.1026,0.0800,0.0899,0.0800,0.3000,Common Raven (6)
544,Lesser Goldfinch (Female/juvenile),Lesser Goldfinch,Perching Birds,36,3,25,33,0.1071,0.0833,0.0938,0.0833,0.1944,Lesser Goldfinch (Adult Male) (3)
526,Blue Grosbeak (Female/juvenile),Blue Grosbeak,Perching Birds,42,3,19,39,0.1364,0.0714,0.0938,0.0714,0.4048,White-winged Dove (3)
75,Black Guillemot (Breeding),Black Guillemot,Skuas and Alcids,20,2,20,18,0.0909,0.1000,0.0952,0.1000,0.3500,Pigeon Guillemot (Breeding) (9)
251,Great Cormorant (Immature),Great Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",24,2,16,22,0.1111,0.0833,0.0952,0.0833,0.4167,Double-crested Cormorant (Immature) (7)
268,Common Gallinule (Immature),Common Gallinule,Cranes and Rails,15,1,5,14,0.1667,0.0667,0.0952,0.0667,0.3333,Gadwall (Breeding male) (3)
435,Canyon Towhee,Canyon Towhee,Perching Birds,46,4,33,42,0.1081,0.0870,0.0964,0.0870,0.2826,California Towhee (4)
462,Black Rosy-Finch,Black Rosy-Finch,Perching Birds,26,2,13,24,0.1333,0.0769,0.0976,0.0769,0.2692,Red-winged Blackbird (Female/juvenile) (2)
542,Red Crossbill (Female/juvenile),Red Crossbill,Perching Birds,34,3,24,31,0.1111,0.0882,0.0984,0.0882,0.3529,Pine Warbler (3)
439,Clay-colored Sparrow,Clay-colored Sparrow,Perching Birds,60,7,73,53,0.0875,0.1167,0.1000,0.1167,0.4000,Chipping Sparrow (Immature/nonbreeding adult) (4)
467,Western Wood-Pewee,Western Wood-Pewee,Perching Birds,49,5,43,44,0.1042,0.1020,0.1031,0.1020,0.4082,Eastern Wood-Pewee (9)
442,Vesper Sparrow,Vesper Sparrow,Perching Birds,60,6,50,54,0.1071,0.1000,0.1034,0.1000,0.4833,American Pipit (7)
266,Peregrine Falcon (Immature),Peregrine Falcon,Caracaras and Falcons,31,3,24,28,0.1111,0.0968,0.1034,0.0968,0.2903,Cooper's Hawk (Adult) (2)
244,Pacific Loon (Nonbreeding/juvenile),Pacific Loon,Loons,27,2,9,25,0.1818,0.0741,0.1053,0.0741,0.3333,Common Loon (Nonbreeding/juvenile) (6)
96,Cackling Goose,Cackling Goose,"Ducks, Geese, and Swans",14,1,4,13,0.2000,0.0714,0.1053,0.0714,0.5714,Brant (3)
280,"Broad-tailed Hummingbird (Female, immature)",Broad-tailed Hummingbird,Swifts and Hummingbirds,29,4,42,25,0.0870,0.1379,0.1067,0.1379,0.4828,"Calliope Hummingbird (Female, immature) (9)"
535,Hooded Oriole (Female/Immature male),Hooded Oriole,Perching Birds,35,3,18,32,0.1429,0.0857,0.1071,0.0857,0.3143,Lesser Goldfinch (Female/juvenile) (5)
450,Summer Tanager (Female),Summer Tanager,Perching Birds,33,4,37,29,0.0976,0.1212,0.1081,0.1212,0.5455,Pine Warbler (2)
54,Golden Eagle (Adult),Golden Eagle,"Hawks, Kites, Eagles, and Allies",42,5,44,37,0.1020,0.1190,0.1099,0.1190,0.6667,"Northern Harrier (Female, immature) (7)"
437,Abert's Towhee,Abert's Towhee,Perching Birds,29,3,21,26,0.1250,0.1034,0.1132,0.1034,0.2069,Rufous-crowned Sparrow (2)
282,"Allen's Hummingbird (Female, immature)",Allen's Hummingbird,Swifts and Hummingbirds,41,3,9,38,0.2500,0.0732,0.1132,0.0732,0.2927,"Ruby-throated Hummingbird (Female, immature) (5)"
277,"Anna's Hummingbird (Female, immature)",Anna's Hummingbird,Swifts and Hummingbirds,52,7,63,45,0.1000,0.1346,0.1148,0.1346,0.5962,"Ruby-throated Hummingbird (Female, immature) (7)"
276,"Black-chinned Hummingbird (Female, immature)",Black-chinned Hummingbird,Swifts and Hummingbirds,59,5,22,54,0.1852,0.0847,0.1163,0.0847,0.3220,"Ruby-throated Hummingbird (Female, immature) (14)"
208,Western Gull (Immature),Western Gull,"Gulls, Terns, and Allies",26,2,6,24,0.2500,0.0769,0.1176,0.0769,0.3846,Herring Gull (Immature) (6)
344,Fish Crow,Fish Crow,Perching Birds,30,4,33,26,0.1081,0.1333,0.1194,0.1333,0.4667,American Crow (6)
352,Cliff Swallow,Cliff Swallow,Perching Birds,30,4,32,26,0.1111,0.1333,0.1212,0.1333,0.4667,Cave Swallow (3)
22,White-winged Scoter (Male),White-winged Scoter,"Ducks, Geese, and Swans",27,2,4,25,0.3333,0.0741,0.1212,0.0741,0.2593,Surf Scoter (Male) (9)
288,Swainson's Hawk (Immature),Swainson's Hawk,"Hawks, Kites, Eagles, and Allies",24,3,22,21,0.1200,0.1250,0.1224,0.1250,0.4167,Red-tailed Hawk (Light morph adult) (3)
398,Curve-billed Thrasher,Curve-billed Thrasher,Perching Birds,46,4,15,42,0.2105,0.0870,0.1231,0.0870,0.2826,California Thrasher (5)
475,Ash-throated Flycatcher,Ash-throated Flycatcher,Perching Birds,41,5,35,36,0.1250,0.1220,0.1235,0.1220,0.4878,Great Crested Flycatcher (5)
279,"Calliope Hummingbird (Female, immature)",Calliope Hummingbird,Swifts and Hummingbirds,48,6,41,42,0.1277,0.1250,0.1263,0.1250,0.5833,"Broad-tailed Hummingbird (Female, immature) (11)"
52,Broad-winged Hawk (Adult),Broad-winged Hawk,"Hawks, Kites, Eagles, and Allies",26,3,18,23,0.1429,0.1154,0.1277,0.1154,0.4615,Broad-winged Hawk (Immature) (2)
326,Brewer's Blackbird (Female/Juvenile),Brewer's Blackbird,Perching Birds,31,5,42,26,0.1064,0.1613,0.1282,0.1613,0.4839,Brown-headed Cowbird (Female/Juvenile) (6)
351,Bank Swallow,Bank Swallow,Perching Birds,27,2,2,25,0.5000,0.0741,0.1290,0.0741,0.2593,Northern Rough-winged Swallow (3)
381,Black-tailed Gnatcatcher,Black-tailed Gnatcatcher,Perching Birds,22,4,35,18,0.1026,0.1818,0.1311,0.1818,0.4091,Plumbeous Vireo (2)
536,Bullock's Oriole (Female/Immature male),Bullock's Oriole,Perching Birds,36,4,20,32,0.1667,0.1111,0.1333,0.1111,0.4722,Northern Parula (3)
220,Blue-winged Teal (Female/juvenile),Blue-winged Teal,"Ducks, Geese, and Swans",17,2,11,15,0.1538,0.1176,0.1333,0.1176,0.3529,Gadwall (Breeding male) (2)
217,Gadwall (Female/Eclipse male),Gadwall,"Ducks, Geese, and Swans",19,2,9,17,0.1818,0.1053,0.1333,0.1053,0.3158,Mallard (Female/Eclipse male) (4)
458,Great-tailed Grackle,Great-tailed Grackle,Perching Birds,60,7,36,53,0.1628,0.1167,0.1359,0.1167,0.3500,American Crow (7)
137,Red-tailed Hawk (Dark morph),Red-tailed Hawk,"Hawks, Kites, Eagles, and Allies",30,4,24,26,0.1429,0.1333,0.1379,0.1333,0.3667,Red-tailed Hawk (Light morph adult) (3)
520,Chipping Sparrow (Immature/nonbreeding adult),Chipping Sparrow,Perching Birds,46,7,48,39,0.1273,0.1522,0.1386,0.1522,0.4130,White-crowned Sparrow (Immature) (4)
495,Florida Scrub-Jay,Florida Scrub-Jay,Perching Birds,26,3,14,23,0.1765,0.1154,0.1395,0.1154,0.6538,Western Scrub-Jay (9)
114,Brandt's Cormorant,Brandt's Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",33,4,20,29,0.1667,0.1212,0.1404,0.1212,0.2424,Pelagic Cormorant (3)
514,Lark Bunting (Female/Nonbreeding male),Lark Bunting,Perching Birds,32,4,20,28,0.1667,0.1250,0.1429,0.1250,0.3438,Pine Siskin (4)
501,American Crow,American Crow,Perching Birds,57,9,59,48,0.1324,0.1579,0.1440,0.1579,0.4386,Fish Crow (7)
366,Bushtit,Bushtit,Perching Birds,60,8,43,52,0.1569,0.1333,0.1441,0.1333,0.4667,Bewick's Wren (4)
233,Black Scoter (Female/juvenile),Black Scoter,"Ducks, Geese, and Swans",22,3,16,19,0.1579,0.1364,0.1463,0.1364,0.2727,Common Loon (Nonbreeding/juvenile) (3)
540,Cassin's Finch (Female/immature),Cassin's Finch,Perching Birds,24,3,13,21,0.1875,0.1250,0.1500,0.1250,0.4583,House Finch (Female/immature) (4)
26,Barrow's Goldeneye (Breeding male),Barrow's Goldeneye,"Ducks, Geese, and Swans",35,3,2,32,0.6000,0.0857,0.1500,0.0857,0.5429,Common Goldeneye (Breeding male) (18)
342,Yellow-rumped Warbler (Winter/juvenile Myrtle),Yellow-rumped Warbler,Perching Birds,53,10,66,43,0.1316,0.1887,0.1550,0.1887,0.5094,Yellow-rumped Warbler (Winter/juvenile Audubon's) (9)
549,European Starling (Juvenile),European Starling,Perching Birds,35,4,12,31,0.2500,0.1143,0.1569,0.1143,0.5143,Brown-headed Cowbird (Female/Juvenile) (6)
261,Red-shouldered Hawk (Immature),Red-shouldered Hawk,"Hawks, Kites, Eagles, and Allies",38,5,20,33,0.2000,0.1316,0.1587,0.1316,0.5000,Red-shouldered Hawk (Adult ) (5)
18,Greater Scaup (Breeding male),Greater Scaup,"Ducks, Geese, and Swans",43,5,13,38,0.2778,0.1163,0.1639,0.1163,0.3256,Lesser Scaup (Breeding male) (9)
259,Sharp-shinned Hawk (Immature),Sharp-shinned Hawk,"Hawks, Kites, Eagles, and Allies",58,10,54,48,0.1562,0.1724,0.1639,0.1724,0.4310,Sharp-shinned Hawk (Adult ) (6)
375,Bewick's Wren,Bewick's Wren,Perching Birds,58,12,75,46,0.1379,0.2069,0.1655,0.2069,0.5000,Sharp-shinned Hawk (Adult ) (3)
463,Brown-capped Rosy-Finch,Brown-capped Rosy-Finch,Perching Birds,34,4,10,30,0.2857,0.1176,0.1667,0.1176,0.5588,Gray-crowned Rosy-Finch (8)
522,Western Tanager (Female/Nonbreeding Male),Western Tanager,Perching Birds,33,6,33,27,0.1538,0.1818,0.1667,0.1818,0.3333,Pine Warbler (4)
489,Hutton's Vireo,Hutton's Vireo,Perching Birds,39,9,59,30,0.1324,0.2308,0.1682,0.2308,0.5897,Ruby-crowned Kinglet (5)
207,Ring-billed Gull (Immature),Ring-billed Gull,"Gulls, Terns, and Allies",36,6,29,30,0.1714,0.1667,0.1690,0.1667,0.5278,Herring Gull (Immature) (5)
516,Harris's Sparrow (Immature),Harris's Sparrow,Perching Birds,34,4,9,30,0.3077,0.1176,0.1702,0.1176,0.5000,Harris's Sparrow (Adult) (4)
252,Little Blue Heron (Immature),Little Blue Heron,"Pelicans, Herons, Ibises, and Allies",37,7,37,30,0.1591,0.1892,0.1728,0.1892,0.5946,Snowy Egret (6)
455,Rusty Blackbird,Rusty Blackbird,Perching Birds,48,7,26,41,0.2121,0.1458,0.1728,0.1458,0.2917,Boat-tailed Grackle (3)
359,Boreal Chickadee,Boreal Chickadee,Perching Birds,42,4,0,38,1.0000,0.0952,0.1739,0.0952,0.3571,Chestnut-backed Chickadee (9)
548,"Vermilion Flycatcher (Female, immature)",Vermilion Flycatcher,Perching Birds,36,6,27,30,0.1818,0.1667,0.1739,0.1667,0.4444,Barn Swallow (3)
528,Indigo Bunting (Female/juvenile),Indigo Bunting,Perching Birds,39,6,23,33,0.2069,0.1538,0.1765,0.1538,0.3846,Blue Grosbeak (Female/juvenile) (4)
441,Field Sparrow,Field Sparrow,Perching Birds,51,8,31,43,0.2051,0.1569,0.1778,0.1569,0.5490,American Tree Sparrow (4)
102,Mottled Duck,Mottled Duck,"Ducks, Geese, and Swans",29,4,12,25,0.2500,0.1379,0.1778,0.1379,0.5862,Mallard (Female/Eclipse male) (7)
533,Brewer's Blackbird (Male),Brewer's Blackbird,Perching Birds,60,9,32,51,0.2195,0.1500,0.1782,0.1500,0.5500,Boat-tailed Grackle (13)
211,Glaucous-winged Gull (Immature),Glaucous-winged Gull,"Gulls, Terns, and Allies",22,5,28,17,0.1515,0.2273,0.1818,0.2273,0.6364,Herring Gull (Immature) (8)
214,Snow Goose (Blue morph),Snow Goose,"Ducks, Geese, and Swans",28,4,12,24,0.2500,0.1429,0.1818,0.1429,0.4643,Greater White-fronted Goose (4)
543,White-winged Crossbill (Female/juvenile),White-winged Crossbill,Perching Birds,32,4,8,28,0.3333,0.1250,0.1818,0.1250,0.5000,Red Crossbill (Female/juvenile) (4)
414,Mourning Warbler,Mourning Warbler,Perching Birds,52,6,7,46,0.4615,0.1154,0.1846,0.1154,0.2500,Nashville Warbler (7)
187,Vaux's Swift,Vaux's Swift,Swifts and Hummingbirds,28,5,21,23,0.1923,0.1786,0.1852,0.1786,0.7857,White-throated Swift (10)
364,Black-crested Titmouse,Black-crested Titmouse,Perching Birds,33,7,35,26,0.1667,0.2121,0.1867,0.2121,0.5455,Tufted Titmouse (6)
530,Bobolink (Female/juvenile/nonbreeding male),Bobolink,Perching Birds,33,6,25,27,0.1935,0.1818,0.1875,0.1818,0.4242,Palm Warbler (3)
83,Herring Gull (Adult),Herring Gull,"Gulls, Terns, and Allies",57,14,78,43,0.1522,0.2456,0.1879,0.2456,0.7193,Glaucous-winged Gull (Adult) (13)
469,Least Flycatcher,Least Flycatcher,Perching Birds,60,11,46,49,0.1930,0.1833,0.1880,0.1833,0.4000,"Ruby-throated Hummingbird (Female, immature) (4)"
553,Yellow-rumped Warbler (Winter/juvenile Audubon's),Yellow-rumped Warbler,Perching Birds,44,10,52,34,0.1613,0.2273,0.1887,0.2273,0.6136,Yellow-rumped Warbler (Winter/juvenile Myrtle) (9)
174,Black-billed Cuckoo,Black-billed Cuckoo,Cuckoos,32,7,35,25,0.1667,0.2188,0.1892,0.2188,0.5625,Yellow-billed Cuckoo (4)
547,House Sparrow (Female/Juvenile),House Sparrow,Perching Birds,57,8,19,49,0.2963,0.1404,0.1905,0.1404,0.3509,House Sparrow (Male) (3)
524,Rose-breasted Grosbeak (Female/immature male),Rose-breasted Grosbeak,Perching Birds,48,11,56,37,0.1642,0.2292,0.1913,0.2292,0.5000,Black-headed Grosbeak (Female/immature male) (6)
534,Brown-headed Cowbird (Female/Juvenile),Brown-headed Cowbird,Perching Birds,49,11,55,38,0.1667,0.2245,0.1913,0.2245,0.5306,Brewer's Blackbird (Female/Juvenile) (4)
512,Blackpoll Warbler (Female/juvenile),Blackpoll Warbler,Perching Birds,60,11,42,49,0.2075,0.1833,0.1947,0.1833,0.3667,Tennessee Warbler (5)
539,Purple Finch (Female/immature),Purple Finch,Perching Birds,45,8,28,37,0.2222,0.1778,0.1975,0.1778,0.4667,Song Sparrow (7)
260,Cooper's Hawk (Immature),Cooper's Hawk,"Hawks, Kites, Eagles, and Allies",60,10,31,50,0.2439,0.1667,0.1980,0.1667,0.4667,Sharp-shinned Hawk (Immature) (11)
511,Chestnut-sided Warbler (Female/immature male),Chestnut-sided Warbler,Perching Birds,35,7,28,28,0.2000,0.2000,0.2000,0.2000,0.4857,Chestnut-sided Warbler (Breeding male) (4)
136,Swainson's Hawk (Light morph ),Swainson's Hawk,"Hawks, Kites, Eagles, and Allies",39,7,24,32,0.2258,0.1795,0.2000,0.1795,0.4359,Red-shouldered Hawk (Adult ) (3)
230,Harlequin Duck (Female/juvenile),Harlequin Duck,"Ducks, Geese, and Swans",22,3,5,19,0.3750,0.1364,0.2000,0.1364,0.3182,Bufflehead (Female/immature male) (4)
56,Peregrine Falcon (Adult),Peregrine Falcon,Caracaras and Falcons,46,7,17,39,0.2917,0.1522,0.2000,0.1522,0.3696,Prairie Falcon (4)
267,Purple Gallinule (Immature),Purple Gallinule,Cranes and Rails,11,2,7,9,0.2222,0.1818,0.2000,0.1818,0.3636,Little Blue Heron (Adult) (1)
303,Bay-breasted Warbler (Breeding male),Bay-breasted Warbler,Perching Birds,33,5,12,28,0.2941,0.1515,0.2000,0.1515,0.4545,Eastern Towhee (3)
249,Northern Gannet (Immature/Juvenile),Northern Gannet,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",20,4,16,16,0.2000,0.2000,0.2000,0.2000,0.4500,Whimbrel (2)
411,Orange-crowned Warbler,Orange-crowned Warbler,Perching Birds,58,13,59,45,0.1806,0.2241,0.2000,0.2241,0.6207,Pine Warbler (4)
446,Song Sparrow,Song Sparrow,Perching Birds,60,12,47,48,0.2034,0.2000,0.2017,0.2000,0.5667,Savannah Sparrow (6)
537,Baltimore Oriole (Female/Immature male),Baltimore Oriole,Perching Birds,48,10,41,38,0.1961,0.2083,0.2020,0.2083,0.6875,Bullock's Oriole (Female/Immature male) (4)
346,Common Raven,Common Raven,Perching Birds,57,12,49,45,0.1967,0.2105,0.2034,0.2105,0.5088,American Crow (6)
100,Tundra Swan,Tundra Swan,"Ducks, Geese, and Swans",28,5,16,23,0.2381,0.1786,0.2041,0.1786,0.5714,Mute Swan (4)
421,Pine Warbler,Pine Warbler,Perching Birds,48,15,81,33,0.1562,0.3125,0.2083,0.3125,0.5625,Tennessee Warbler (3)
173,Yellow-billed Cuckoo,Yellow-billed Cuckoo,Cuckoos,47,10,39,37,0.2041,0.2128,0.2083,0.2128,0.4894,Red-eyed Vireo (5)
434,Rufous-crowned Sparrow,Rufous-crowned Sparrow,Perching Birds,41,7,19,34,0.2692,0.1707,0.2090,0.1707,0.3902,Chipping Sparrow (Breeding) (3)
116,Pelagic Cormorant,Pelagic Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",26,7,34,19,0.1707,0.2692,0.2090,0.2692,0.6923,Double-crested Cormorant (Adult) (3)
104,Long-tailed Duck (Summer male),Long-tailed Duck,"Ducks, Geese, and Swans",12,4,22,8,0.1538,0.3333,0.2105,0.3333,0.6667,Long-tailed Duck (Winter male) (2)
385,Wrentit,Wrentit,Perching Birds,37,6,14,31,0.3000,0.1622,0.2105,0.1622,0.3514,Bewick's Wren (3)
129,Black Vulture,Black Vulture,"Hawks, Kites, Eagles, and Allies",48,9,28,39,0.2432,0.1875,0.2118,0.1875,0.5417,Common Raven (5)
234,Bufflehead (Female/immature male),Bufflehead,"Ducks, Geese, and Swans",33,7,25,26,0.2188,0.2121,0.2154,0.2121,0.6364,Ring-necked Duck (Breeding male) (3)
431,Green-tailed Towhee,Green-tailed Towhee,Perching Birds,28,7,30,21,0.1892,0.2500,0.2154,0.2500,0.4286,Golden-fronted Woodpecker (2)
457,Boat-tailed Grackle,Boat-tailed Grackle,Perching Birds,60,15,59,45,0.2027,0.2500,0.2239,0.2500,0.5167,Great-tailed Grackle (6)
210,Herring Gull (Immature),Herring Gull,"Gulls, Terns, and Allies",44,14,66,30,0.1750,0.3182,0.2258,0.3182,0.6136,Laughing Gull (Nonbreeding/Immature) (4)
224,Green-winged Teal (Female/juvenile),Green-winged Teal,"Ducks, Geese, and Swans",30,6,17,24,0.2609,0.2000,0.2264,0.2000,0.6333,Blue-winged Teal (Female/juvenile) (5)
465,Hoary Redpoll,Hoary Redpoll,Perching Birds,29,5,10,24,0.3333,0.1724,0.2273,0.1724,0.5517,Common Redpoll (4)
192,Golden-fronted Woodpecker,Golden-fronted Woodpecker,Woodpeckers,33,9,37,24,0.1957,0.2727,0.2278,0.2727,0.5455,Red-bellied Woodpecker (7)
518,Golden-crowned Sparrow (Immature),Golden-crowned Sparrow,Perching Birds,60,13,41,47,0.2407,0.2167,0.2281,0.2167,0.5000,Golden-crowned Sparrow (Adult) (4)
121,Great Egret,Great Egret,"Pelicans, Herons, Ibises, and Allies",60,11,25,49,0.3056,0.1833,0.2292,0.1833,0.7167,Snowy Egret (24)
50,Cooper's Hawk (Adult),Cooper's Hawk,"Hawks, Kites, Eagles, and Allies",57,12,35,45,0.2553,0.2105,0.2308,0.2105,0.4912,Sharp-shinned Hawk (Adult ) (13)
517,White-crowned Sparrow (Immature),White-crowned Sparrow,Perching Birds,60,12,32,48,0.2727,0.2000,0.2308,0.2000,0.5500,American Tree Sparrow (4)
389,Townsend's Solitaire,Townsend's Solitaire,Perching Birds,37,12,55,25,0.1791,0.3243,0.2308,0.3243,0.4865,Blue-gray Gnatcatcher (3)
515,White-throated Sparrow (Tan-striped/immature),White-throated Sparrow,Perching Birds,45,14,62,31,0.1842,0.3111,0.2314,0.3111,0.6444,White-throated Sparrow (White-striped) (8)
380,Blue-gray Gnatcatcher,Blue-gray Gnatcatcher,Perching Birds,60,14,47,46,0.2295,0.2333,0.2314,0.2333,0.5000,Black-tailed Gnatcatcher (5)
412,Nashville Warbler,Nashville Warbler,Perching Birds,60,19,85,41,0.1827,0.3167,0.2317,0.3167,0.6000,Magnolia Warbler (Female/immature male) (4)
90,Common Tern,Common Tern,"Gulls, Terns, and Allies",60,13,39,47,0.2500,0.2167,0.2321,0.2167,0.7667,Caspian Tern (17)
436,California Towhee,California Towhee,Perching Birds,44,10,32,34,0.2381,0.2273,0.2326,0.2273,0.5227,Abert's Towhee (3)
198,Nuttall's Woodpecker,Nuttall's Woodpecker,Woodpeckers,45,12,45,33,0.2105,0.2667,0.2353,0.2667,0.7778,Yellow-bellied Sapsucker (7)
470,Pacific-slope Flycatcher,Pacific-slope Flycatcher,Perching Birds,59,10,16,49,0.3846,0.1695,0.2353,0.1695,0.4237,Yellow-rumped Warbler (Winter/juvenile Audubon's) (4)
529,Painted Bunting (Female/juvenile),Painted Bunting,Perching Birds,39,8,21,31,0.2759,0.2051,0.2353,0.2051,0.4615,Orange-crowned Warbler (3)
521,Scarlet Tanager (Female/Nonbreeding Male),Scarlet Tanager,Perching Birds,28,7,24,21,0.2258,0.2500,0.2373,0.2500,0.5357,Summer Tanager (Female) (3)
99,Trumpeter Swan,Trumpeter Swan,"Ducks, Geese, and Swans",37,8,22,29,0.2667,0.2162,0.2388,0.2162,0.6216,Mute Swan (11)
471,Cordilleran Flycatcher,Cordilleran Flycatcher,Perching Birds,31,6,13,25,0.3158,0.1935,0.2400,0.1935,0.4194,Pacific-slope Flycatcher (3)
