class_idx,class_name,species,order,support,TP,FP,FN,precision,recall,f1,accuracy,top5_recall,most_confused_with
48,Northern Harrier (Adult male),Northern Harrier,"Hawks, Kites, Eagles, and Allies",60,25,3,35,0.8929,0.4167,0.5682,0.4167,0.6167,"Northern Harrier (Female, immature) (6)"
50,Cooper's Hawk (Adult),Cooper's Hawk,"Hawks, Kites, Eagles, and Allies",57,35,31,22,0.5303,0.6140,0.5691,0.6140,0.9123,Sharp-shinned Hawk (Adult ) (15)
510,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",Bay-breasted Warbler,Perching Birds,29,14,6,15,0.7000,0.4828,0.5714,0.4828,0.9310,Bay-breasted Warbler (Breeding male) (5)
381,Black-tailed Gnatcatcher,Black-tailed Gnatcatcher,Perching Birds,22,16,18,6,0.4706,0.7273,0.5714,0.7273,0.9091,Blue-gray Gnatcatcher (4)
460,Orchard Oriole (Immature Male),Orchard Oriole,Perching Birds,25,12,5,13,0.7059,0.4800,0.5714,0.4800,0.9200,Hooded Oriole (Female/Immature male) (3)
553,Yellow-rumped Warbler (Winter/juvenile Audubon's),Yellow-rumped Warbler,Perching Birds,44,25,18,19,0.5814,0.5682,0.5747,0.5682,0.9773,Yellow-rumped Warbler (Breeding Audubon's) (12)
528,Indigo Bunting (Female/juvenile),Indigo Bunting,Perching Birds,39,25,23,14,0.5208,0.6410,0.5747,0.6410,0.8974,Veery (3)
232,White-winged Scoter (Female/juvenile),White-winged Scoter,"Ducks, Geese, and Swans",30,17,12,13,0.5862,0.5667,0.5763,0.5667,0.8333,Surf Scoter (Female/immature) (3)
22,White-winged Scoter (Male),White-winged Scoter,"Ducks, Geese, and Swans",27,13,5,14,0.7222,0.4815,0.5778,0.4815,0.8148,Surf Scoter (Male) (5)
230,Harlequin Duck (Female/juvenile),Harlequin Duck,"Ducks, Geese, and Swans",22,9,0,13,1.0000,0.4091,0.5806,0.4091,0.7273,Surf Scoter (Female/immature) (3)
210,Herring Gull (Immature),Herring Gull,"Gulls, Terns, and Allies",44,28,24,16,0.5385,0.6364,0.5833,0.6364,0.9318,California Gull (Immature) (6)
277,"Anna's Hummingbird (Female, immature)",Anna's Hummingbird,Swifts and Hummingbirds,52,34,30,18,0.5312,0.6538,0.5862,0.6538,0.9615,"Black-chinned Hummingbird (Female, immature) (8)"
54,Golden Eagle (Adult),Golden Eagle,"Hawks, Kites, Eagles, and Allies",42,27,23,15,0.5400,0.6429,0.5870,0.6429,0.9524,Swainson's Hawk (Dark morph ) (3)
267,Purple Gallinule (Immature),Purple Gallinule,Cranes and Rails,11,5,1,6,0.8333,0.4545,0.5882,0.4545,0.6364,Purple Gallinule (Adult) (3)
470,Pacific-slope Flycatcher,Pacific-slope Flycatcher,Perching Birds,59,32,17,27,0.6531,0.5424,0.5926,0.5424,0.8475,Cordilleran Flycatcher (16)
453,Eastern Meadowlark,Eastern Meadowlark,Perching Birds,40,19,5,21,0.7917,0.4750,0.5938,0.4750,0.9750,Western Meadowlark (14)
440,Brewer's Sparrow,Brewer's Sparrow,Perching Birds,35,19,10,16,0.6552,0.5429,0.5938,0.5429,0.8857,Chipping Sparrow (Immature/nonbreeding adult) (7)
489,Hutton's Vireo,Hutton's Vireo,Perching Birds,39,26,22,13,0.5417,0.6667,0.5977,0.6667,1.0000,Ruby-crowned Kinglet (6)
49,Sharp-shinned Hawk (Adult ),Sharp-shinned Hawk,"Hawks, Kites, Eagles, and Allies",58,35,24,23,0.5932,0.6034,0.5983,0.6034,0.9310,Cooper's Hawk (Adult) (15)
257,"Bald Eagle (Immature, juvenile)",Bald Eagle,"Hawks, Kites, Eagles, and Allies",43,27,20,16,0.5745,0.6279,0.6000,0.6279,0.9302,"Bald Eagle (Adult, subadult) (5)"
413,MacGillivray's Warbler,MacGillivray's Warbler,Perching Birds,46,25,12,21,0.6757,0.5435,0.6024,0.5435,0.9565,Nashville Warbler (6)
533,Brewer's Blackbird (Male),Brewer's Blackbird,Perching Birds,60,36,23,24,0.6102,0.6000,0.6050,0.6000,0.8333,Boat-tailed Grackle (4)
133,White-tailed Kite,White-tailed Kite,"Hawks, Kites, Eagles, and Allies",13,7,3,6,0.7000,0.5385,0.6087,0.5385,0.7692,Black-crowned Night-Heron (Adult) (1)
355,Carolina Chickadee,Carolina Chickadee,Perching Birds,58,46,47,12,0.4946,0.7931,0.6093,0.7931,0.9310,Black-capped Chickadee (6)
136,Swainson's Hawk (Light morph ),Swainson's Hawk,"Hawks, Kites, Eagles, and Allies",39,25,18,14,0.5814,0.6410,0.6098,0.6410,0.8718,Swainson's Hawk (Dark morph ) (5)
544,Lesser Goldfinch (Female/juvenile),Lesser Goldfinch,Perching Birds,36,18,5,18,0.7826,0.5000,0.6102,0.5000,0.8333,American Goldfinch (Female/Nonbreeding Male) (6)
522,Western Tanager (Female/Nonbreeding Male),Western Tanager,Perching Birds,33,18,8,15,0.6923,0.5455,0.6102,0.5455,0.9091,Scarlet Tanager (Female/Nonbreeding Male) (8)
235,Common Goldeneye (Female/Eclipse male),Common Goldeneye,"Ducks, Geese, and Swans",33,26,26,7,0.5000,0.7879,0.6118,0.7879,0.8182,Gadwall (Breeding male) (1)
150,Greater Yellowlegs,Greater Yellowlegs,"Plovers, Sandpipers, and Allies",59,37,24,22,0.6066,0.6271,0.6167,0.6271,0.9661,Lesser Yellowlegs (19)
90,Common Tern,Common Tern,"Gulls, Terns, and Allies",60,34,16,26,0.6800,0.5667,0.6182,0.5667,0.9667,Forster's Tern (13)
350,Northern Rough-winged Swallow,Northern Rough-winged Swallow,Perching Birds,42,30,25,12,0.5455,0.7143,0.6186,0.7143,0.9286,Eastern Wood-Pewee (3)
540,Cassin's Finch (Female/immature),Cassin's Finch,Perching Birds,24,13,5,11,0.7222,0.5417,0.6190,0.5417,0.8333,Purple Finch (Female/immature) (3)
200,Hairy Woodpecker,Hairy Woodpecker,Woodpeckers,60,33,13,27,0.7174,0.5500,0.6226,0.5500,0.9833,Downy Woodpecker (22)
140,Prairie Falcon,Prairie Falcon,Caracaras and Falcons,42,25,13,17,0.6579,0.5952,0.6250,0.5952,0.8333,Peregrine Falcon (Immature) (3)
116,Pelagic Cormorant,Pelagic Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",26,20,18,6,0.5263,0.7692,0.6250,0.7692,0.9615,Double-crested Cormorant (Adult) (2)
229,Lesser Scaup (Female/Eclipse male),Lesser Scaup,"Ducks, Geese, and Swans",35,30,31,5,0.4918,0.8571,0.6250,0.8571,0.9429,Greater Scaup (Female/Eclipse male) (2)
84,Glaucous-winged Gull (Adult),Glaucous-winged Gull,"Gulls, Terns, and Allies",38,24,14,14,0.6316,0.6316,0.6316,0.6316,0.9474,Herring Gull (Adult) (4)
542,Red Crossbill (Female/juvenile),Red Crossbill,Perching Birds,34,18,5,16,0.7826,0.5294,0.6316,0.5294,0.8824,Red Crossbill (Adult Male) (3)
527,Lazuli Bunting (Female/juvenile),Lazuli Bunting,Perching Birds,22,13,6,9,0.6842,0.5909,0.6341,0.5909,0.8636,Indigo Bunting (Female/juvenile) (2)
289,Red-tailed Hawk (Light morph immature),Red-tailed Hawk,"Hawks, Kites, Eagles, and Allies",60,42,30,18,0.5833,0.7000,0.6364,0.7000,0.8500,Cooper's Hawk (Immature) (3)
537,Baltimore Oriole (Female/Immature male),Baltimore Oriole,Perching Birds,48,31,18,17,0.6327,0.6458,0.6392,0.6458,0.9792,Bullock's Oriole (Female/Immature male) (4)
207,Ring-billed Gull (Immature),Ring-billed Gull,"Gulls, Terns, and Allies",36,24,15,12,0.6154,0.6667,0.6400,0.6667,0.7778,Great Black-backed Gull (Immature) (3)
465,Hoary Redpoll,Hoary Redpoll,Perching Birds,29,16,5,13,0.7619,0.5517,0.6400,0.5517,0.9310,Common Redpoll (9)
364,Black-crested Titmouse,Black-crested Titmouse,Perching Birds,33,18,5,15,0.7826,0.5455,0.6429,0.5455,0.9091,Tufted Titmouse (10)
326,Brewer's Blackbird (Female/Juvenile),Brewer's Blackbird,Perching Birds,31,20,11,11,0.6452,0.6452,0.6452,0.6452,0.8387,American Dipper (2)
160,Western Sandpiper,Western Sandpiper,"Plovers, Sandpipers, and Allies",51,33,18,18,0.6471,0.6471,0.6471,0.6471,0.9804,Semipalmated Sandpiper (10)
455,Rusty Blackbird,Rusty Blackbird,Perching Birds,48,26,6,22,0.8125,0.5417,0.6500,0.5417,0.8542,Brewer's Blackbird (Male) (7)
222,Northern Shoveler (Female/Eclipse male),Northern Shoveler,"Ducks, Geese, and Swans",40,28,18,12,0.6087,0.7000,0.6512,0.7000,0.9250,Northern Shoveler (Breeding male) (4)
76,Pigeon Guillemot (Breeding),Pigeon Guillemot,Skuas and Alcids,42,30,20,12,0.6000,0.7143,0.6522,0.7143,0.9524,Black Guillemot (Breeding) (7)
215,Ross's Goose,Ross's Goose,"Ducks, Geese, and Swans",23,17,12,6,0.5862,0.7391,0.6538,0.7391,0.9130,Snow Goose (White morph) (5)
224,Green-winged Teal (Female/juvenile),Green-winged Teal,"Ducks, Geese, and Swans",30,18,7,12,0.7200,0.6000,0.6545,0.6000,0.9333,Mallard (Female/Eclipse male) (3)
83,Herring Gull (Adult),Herring Gull,"Gulls, Terns, and Allies",57,40,25,17,0.6154,0.7018,0.6557,0.7018,0.9825,Glaucous-winged Gull (Adult) (7)
19,Lesser Scaup (Breeding male),Lesser Scaup,"Ducks, Geese, and Swans",44,31,19,13,0.6200,0.7045,0.6596,0.7045,0.9773,Ring-necked Duck (Breeding male) (5)
520,Chipping Sparrow (Immature/nonbreeding adult),Chipping Sparrow,Perching Birds,46,31,17,15,0.6458,0.6739,0.6596,0.6739,0.8913,Chipping Sparrow (Breeding) (3)
72,Allen's Hummingbird (Adult Male),Allen's Hummingbird,Swifts and Hummingbirds,60,41,23,19,0.6406,0.6833,0.6613,0.6833,0.9667,Rufous Hummingbird (Adult Male) (17)
225,Canvasback (Female/Eclipse male),Canvasback,"Ducks, Geese, and Swans",29,15,1,14,0.9375,0.5172,0.6667,0.5172,0.8966,Canvasback (Breeding male) (4)
477,Cassin's Kingbird,Cassin's Kingbird,Perching Birds,35,22,9,13,0.7097,0.6286,0.6667,0.6286,0.9429,Western Kingbird (6)
105,Ruddy Duck (Winter male),Ruddy Duck,"Ducks, Geese, and Swans",28,16,4,12,0.8000,0.5714,0.6667,0.5714,0.8929,Ruddy Duck (Female/juvenile) (6)
536,Bullock's Oriole (Female/Immature male),Bullock's Oriole,Perching Birds,36,22,8,14,0.7333,0.6111,0.6667,0.6111,0.9444,Baltimore Oriole (Female/Immature male) (5)
96,Cackling Goose,Cackling Goose,"Ducks, Geese, and Swans",14,8,2,6,0.8000,0.5714,0.6667,0.5714,1.0000,Canada Goose (4)
102,Mottled Duck,Mottled Duck,"Ducks, Geese, and Swans",29,17,5,12,0.7727,0.5862,0.6667,0.5862,1.0000,Mallard (Female/Eclipse male) (8)
33,Red-throated Loon (Breeding),Red-throated Loon,Loons,12,8,4,4,0.6667,0.6667,0.6667,0.6667,0.9167,Red-throated Loon (Nonbreeding/juvenile) (2)
410,Tennessee Warbler,Tennessee Warbler,Perching Birds,60,46,30,14,0.6053,0.7667,0.6765,0.7667,0.9333,Orange-crowned Warbler (2)
283,Red-headed Woodpecker (Immature),Red-headed Woodpecker,Woodpeckers,35,21,6,14,0.7778,0.6000,0.6774,0.6000,0.7714,Red-headed Woodpecker (Adult) (4)
473,Eastern Phoebe,Eastern Phoebe,Perching Birds,60,36,10,24,0.7826,0.6000,0.6792,0.6000,0.8500,Eastern Wood-Pewee (5)
77,Black-legged Kittiwake (Adult),Black-legged Kittiwake,"Gulls, Terns, and Allies",23,17,10,6,0.6296,0.7391,0.6800,0.7391,0.9130,"Northern Gannet (Adult, Subadult) (2)"
152,Lesser Yellowlegs,Lesser Yellowlegs,"Plovers, Sandpipers, and Allies",60,45,27,15,0.6250,0.7500,0.6818,0.7500,0.9833,Greater Yellowlegs (12)
412,Nashville Warbler,Nashville Warbler,Perching Birds,60,49,34,11,0.5904,0.8167,0.6853,0.8167,0.9500,Blue-gray Gnatcatcher (2)
178,Eastern Screech-Owl,Eastern Screech-Owl,Owls,50,36,19,14,0.6545,0.7200,0.6857,0.7200,1.0000,Western Screech-Owl (12)
359,Boreal Chickadee,Boreal Chickadee,Perching Birds,42,22,0,20,1.0000,0.5238,0.6875,0.5238,0.8810,Chestnut-backed Chickadee (10)
4,Red-tailed Hawk (Light morph adult),Red-tailed Hawk,"Hawks, Kites, Eagles, and Allies",60,37,10,23,0.7872,0.6167,0.6916,0.6167,0.8000,Red-tailed Hawk (Light morph immature) (6)
411,Orange-crowned Warbler,Orange-crowned Warbler,Perching Birds,58,46,29,12,0.6133,0.7931,0.6917,0.7931,0.9138,Tennessee Warbler (5)
104,Long-tailed Duck (Summer male),Long-tailed Duck,"Ducks, Geese, and Swans",12,9,5,3,0.6429,0.7500,0.6923,0.7500,0.9167,Long-tailed Duck (Female/juvenile) (2)
514,Lark Bunting (Female/Nonbreeding male),Lark Bunting,Perching Birds,32,18,2,14,0.9000,0.5625,0.6923,0.5625,0.9062,Vesper Sparrow (3)
186,Chimney Swift,Chimney Swift,Swifts and Hummingbirds,33,25,14,8,0.6410,0.7576,0.6944,0.7576,0.9697,Vaux's Swift (4)
250,Double-crested Cormorant (Adult),Double-crested Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",54,45,30,9,0.6000,0.8333,0.6977,0.8333,1.0000,Great Cormorant (Adult) (5)
258,"Northern Harrier (Female, immature)",Northern Harrier,"Hawks, Kites, Eagles, and Allies",60,45,24,15,0.6522,0.7500,0.6977,0.7500,0.9500,Northern Harrier (Adult male) (3)
463,Brown-capped Rosy-Finch,Brown-capped Rosy-Finch,Perching Birds,34,22,7,12,0.7586,0.6471,0.6984,0.6471,0.8824,Gray-crowned Rosy-Finch (5)
