class_idx,class_name,species,order,support,TP,FP,FN,precision,recall,f1,accuracy,top5_recall,most_confused_with
258,"Northern Harrier (Female, immature)",Northern Harrier,"Hawks, Kites, Eagles, and Allies",60,48,35,12,0.5783,0.8000,0.6713,0.8000,0.9833,Cooper's Hawk (Immature) (4)
286,Long-tailed Duck (Female/juvenile),Long-tailed Duck,"Ducks, Geese, and Swans",23,17,10,6,0.6296,0.7391,0.6800,0.7391,0.9565,Long-tailed Duck (Summer male) (2)
229,Lesser Scaup (Female/Eclipse male),Lesser Scaup,"Ducks, Geese, and Swans",35,29,21,6,0.5800,0.8286,0.6824,0.8286,0.9143,Pelagic Cormorant (1)
199,Downy Woodpecker,Downy Woodpecker,Woodpeckers,60,41,19,19,0.6833,0.6833,0.6833,0.6833,0.9667,Hairy Woodpecker (15)
203,"Pigeon Guillemot (Nonbreeding, juvenile)",Pigeon Guillemot,Skuas and Alcids,17,11,4,6,0.7333,0.6471,0.6875,0.6471,0.8824,Pigeon Guillemot (Breeding) (2)
102,Mottled Duck,Mottled Duck,"Ducks, Geese, and Swans",29,20,9,9,0.6897,0.6897,0.6897,0.6897,0.9655,Mallard (Female/Eclipse male) (4)
77,Black-legged Kittiwake (Adult),Black-legged Kittiwake,"Gulls, Terns, and Allies",23,18,11,5,0.6207,0.7826,0.6923,0.7826,1.0000,"Northern Gannet (Adult, Subadult) (1)"
526,Blue Grosbeak (Female/juvenile),Blue Grosbeak,Perching Birds,42,26,7,16,0.7879,0.6190,0.6933,0.6190,0.9524,Indigo Bunting (Female/juvenile) (3)
495,Florida Scrub-Jay,Florida Scrub-Jay,Perching Birds,26,17,6,9,0.7391,0.6538,0.6939,0.6538,1.0000,Western Scrub-Jay (8)
497,Mexican Jay,Mexican Jay,Perching Birds,26,17,6,9,0.7391,0.6538,0.6939,0.6538,1.0000,Western Scrub-Jay (7)
202,"Black Guillemot (Nonbreeding, juvenile)",Black Guillemot,Skuas and Alcids,12,8,3,4,0.7273,0.6667,0.6957,0.6667,0.8333,Common Goldeneye (Breeding male) (1)
405,Louisiana Waterthrush,Louisiana Waterthrush,Perching Birds,42,30,14,12,0.6818,0.7143,0.6977,0.7143,1.0000,Northern Waterthrush (10)
442,Vesper Sparrow,Vesper Sparrow,Perching Birds,60,43,20,17,0.6825,0.7167,0.6992,0.7167,0.9667,Brewer's Sparrow (4)
174,Black-billed Cuckoo,Black-billed Cuckoo,Cuckoos,32,21,7,11,0.7500,0.6562,0.7000,0.6562,0.9375,Yellow-billed Cuckoo (9)
488,Blue-headed Vireo,Blue-headed Vireo,Perching Birds,52,42,26,10,0.6176,0.8077,0.7000,0.8077,0.9808,Cassin's Vireo (4)
378,Winter Wren,Winter Wren,Perching Birds,54,41,22,13,0.6508,0.7593,0.7009,0.7593,0.9815,Pacific Wren (5)
80,Ring-billed Gull (Adult),Ring-billed Gull,"Gulls, Terns, and Allies",60,46,25,14,0.6479,0.7667,0.7023,0.7667,0.9667,Herring Gull (Adult) (5)
528,Indigo Bunting (Female/juvenile),Indigo Bunting,Perching Birds,39,30,16,9,0.6522,0.7692,0.7059,0.7692,0.8974,Cooper's Hawk (Adult) (1)
412,Nashville Warbler,Nashville Warbler,Perching Birds,60,49,29,11,0.6282,0.8167,0.7101,0.8167,0.9833,Orange-crowned Warbler (3)
464,Common Redpoll,Common Redpoll,Perching Birds,40,27,9,13,0.7500,0.6750,0.7105,0.6750,0.9750,Hoary Redpoll (7)
