class_idx,class_name,species,order,support,TP,FP,FN,precision,recall,f1,accuracy,top5_recall,most_confused_with
542,Red Crossbill (Female/juvenile),Red Crossbill,Perching Birds,34,20,3,14,0.8696,0.5882,0.7018,0.5882,0.9412,House Finch (Female/immature) (4)
259,Sharp-shinned Hawk (Immature),Sharp-shinned Hawk,"Hawks, Kites, Eagles, and Allies",58,41,17,17,0.7069,0.7069,0.7069,0.7069,0.9655,Cooper's Hawk (Immature) (12)
275,"Ruby-throated Hummingbird (Female, immature)",Ruby-throated Hummingbird,Swifts and Hummingbirds,60,46,24,14,0.6571,0.7667,0.7077,0.7667,0.9833,"Black-chinned Hummingbird (Female, immature) (9)"
247,Red-necked Grebe (Nonbreeding/juvenile),Red-necked Grebe,Grebes,31,22,9,9,0.7097,0.7097,0.7097,0.7097,1.0000,Red-necked Grebe (Breeding) (5)
362,Juniper Titmouse,Juniper Titmouse,Perching Birds,25,16,4,9,0.8000,0.6400,0.7111,0.6400,1.0000,Oak Titmouse (8)
204,Black-legged Kittiwake (Immature),Black-legged Kittiwake,"Gulls, Terns, and Allies",19,16,10,3,0.6154,0.8421,0.7111,0.8421,1.0000,Black-legged Kittiwake (Adult) (3)
353,Cave Swallow,Cave Swallow,Perching Birds,34,26,13,8,0.6667,0.7647,0.7123,0.7647,0.8529,Vaux's Swift (2)
458,Great-tailed Grackle,Great-tailed Grackle,Perching Birds,60,44,19,16,0.6984,0.7333,0.7154,0.7333,1.0000,Boat-tailed Grackle (11)
49,Sharp-shinned Hawk (Adult ),Sharp-shinned Hawk,"Hawks, Kites, Eagles, and Allies",58,43,19,15,0.6935,0.7414,0.7167,0.7414,0.9828,Cooper's Hawk (Adult) (12)
510,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",Bay-breasted Warbler,Perching Birds,29,19,5,10,0.7917,0.6552,0.7170,0.6552,0.8621,Bay-breasted Warbler (Breeding male) (4)
54,Golden Eagle (Adult),Golden Eagle,"Hawks, Kites, Eagles, and Allies",42,37,24,5,0.6066,0.8810,0.7184,0.8810,0.9762,Swainson's Hawk (Dark morph ) (1)
264,Golden Eagle (Immature),Golden Eagle,"Hawks, Kites, Eagles, and Allies",30,18,2,12,0.9000,0.6000,0.7200,0.6000,1.0000,Golden Eagle (Adult) (10)
19,Lesser Scaup (Breeding male),Lesser Scaup,"Ducks, Geese, and Swans",44,36,19,8,0.6545,0.8182,0.7273,0.8182,0.9773,Greater Scaup (Breeding male) (5)
40,Double-crested Cormorant (Immature),Double-crested Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",52,44,24,8,0.6471,0.8462,0.7333,0.8462,0.9808,Neotropic Cormorant (2)
358,Chestnut-backed Chickadee,Chestnut-backed Chickadee,Perching Birds,54,53,37,1,0.5889,0.9815,0.7361,0.9815,1.0000,Black-capped Chickadee (1)
195,Red-naped Sapsucker,Red-naped Sapsucker,Woodpeckers,54,35,6,19,0.8537,0.6481,0.7368,0.6481,1.0000,Yellow-bellied Sapsucker (19)
540,Cassin's Finch (Female/immature),Cassin's Finch,Perching Birds,24,17,5,7,0.7727,0.7083,0.7391,0.7083,0.9167,Purple Finch (Female/immature) (2)
215,Ross's Goose,Ross's Goose,"Ducks, Geese, and Swans",23,20,11,3,0.6452,0.8696,0.7407,0.8696,1.0000,Snow Goose (White morph) (3)
96,Cackling Goose,Cackling Goose,"Ducks, Geese, and Swans",14,10,3,4,0.7692,0.7143,0.7407,0.7143,1.0000,Canada Goose (3)
231,Surf Scoter (Female/immature),Surf Scoter,"Ducks, Geese, and Swans",24,21,11,3,0.6562,0.8750,0.7500,0.8750,0.9583,Ruddy Duck (Winter male) (1)
114,Brandt's Cormorant,Brandt's Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",33,23,5,10,0.8214,0.6970,0.7541,0.6970,0.9697,Pelagic Cormorant (7)
53,Rough-legged Hawk (Dark morph),Rough-legged Hawk,"Hawks, Kites, Eagles, and Allies",24,17,4,7,0.8095,0.7083,0.7556,0.7083,1.0000,Swainson's Hawk (Dark morph ) (2)
81,Western Gull (Adult),Western Gull,"Gulls, Terns, and Allies",33,28,13,5,0.6829,0.8485,0.7568,0.8485,1.0000,Great Black-backed Gull (Adult) (3)
468,Eastern Wood-Pewee,Eastern Wood-Pewee,Perching Birds,49,42,20,7,0.6774,0.8571,0.7568,0.8571,0.9796,Western Wood-Pewee (4)
150,Greater Yellowlegs,Greater Yellowlegs,"Plovers, Sandpipers, and Allies",59,39,5,20,0.8864,0.6610,0.7573,0.6610,0.9831,Lesser Yellowlegs (19)
454,Western Meadowlark,Western Meadowlark,Perching Birds,60,47,17,13,0.7344,0.7833,0.7581,0.7833,0.9833,Eastern Meadowlark (11)
268,Common Gallinule (Immature),Common Gallinule,Cranes and Rails,15,11,3,4,0.7857,0.7333,0.7586,0.7333,1.0000,Common Gallinule (Adult) (3)
361,Oak Titmouse,Oak Titmouse,Perching Birds,37,30,12,7,0.7143,0.8108,0.7595,0.8108,0.9730,Juniper Titmouse (3)
77,Black-legged Kittiwake (Adult),Black-legged Kittiwake,"Gulls, Terns, and Allies",23,19,8,4,0.7037,0.8261,0.7600,0.8261,0.9565,Black-legged Kittiwake (Immature) (2)
245,Common Loon (Nonbreeding/juvenile),Common Loon,Loons,60,51,23,9,0.6892,0.8500,0.7612,0.8500,0.9833,Common Loon (Breeding) (2)
220,Blue-winged Teal (Female/juvenile),Blue-winged Teal,"Ducks, Geese, and Swans",17,16,9,1,0.6400,0.9412,0.7619,0.9412,1.0000,Green-winged Teal (Female/juvenile) (1)
207,Ring-billed Gull (Immature),Ring-billed Gull,"Gulls, Terns, and Allies",36,29,11,7,0.7250,0.8056,0.7632,0.8056,0.9167,Great Black-backed Gull (Immature) (2)
105,Ruddy Duck (Winter male),Ruddy Duck,"Ducks, Geese, and Swans",28,18,1,10,0.9474,0.6429,0.7660,0.6429,0.9643,Ruddy Duck (Breeding male) (4)
85,Great Black-backed Gull (Adult),Great Black-backed Gull,"Gulls, Terns, and Allies",41,28,4,13,0.8750,0.6829,0.7671,0.6829,1.0000,Western Gull (Adult) (9)
226,Redhead (Female/Eclipse male),Redhead,"Ducks, Geese, and Swans",17,15,7,2,0.6818,0.8824,0.7692,0.8824,0.9412,Green-winged Teal (Female/juvenile) (1)
25,Common Goldeneye (Breeding male),Common Goldeneye,"Ducks, Geese, and Swans",51,50,29,1,0.6329,0.9804,0.7692,0.9804,1.0000,Red-breasted Merganser (Breeding male) (1)
484,Bell's Vireo,Bell's Vireo,Perching Birds,29,20,3,9,0.8696,0.6897,0.7692,0.6897,0.9310,Least Flycatcher (2)
199,Downy Woodpecker,Downy Woodpecker,Woodpeckers,60,50,20,10,0.7143,0.8333,0.7692,0.8333,1.0000,Hairy Woodpecker (9)
217,Gadwall (Female/Eclipse male),Gadwall,"Ducks, Geese, and Swans",19,15,5,4,0.7500,0.7895,0.7692,0.7895,1.0000,Northern Shoveler (Female/Eclipse male) (3)
355,Carolina Chickadee,Carolina Chickadee,Perching Birds,58,50,22,8,0.6944,0.8621,0.7692,0.8621,0.9828,Black-capped Chickadee (6)
116,Pelagic Cormorant,Pelagic Cormorant,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",26,22,9,4,0.7097,0.8462,0.7719,0.8462,1.0000,Neotropic Cormorant (3)
522,Western Tanager (Female/Nonbreeding Male),Western Tanager,Perching Birds,33,22,2,11,0.9167,0.6667,0.7719,0.6667,0.9697,Western Tanager (Breeding Male) (7)
257,"Bald Eagle (Immature, juvenile)",Bald Eagle,"Hawks, Kites, Eagles, and Allies",43,31,6,12,0.8378,0.7209,0.7750,0.7209,0.9302,Golden Eagle (Adult) (8)
266,Peregrine Falcon (Immature),Peregrine Falcon,Caracaras and Falcons,31,23,5,8,0.8214,0.7419,0.7797,0.7419,0.9677,Peregrine Falcon (Adult) (4)
515,White-throated Sparrow (Tan-striped/immature),White-throated Sparrow,Perching Birds,45,32,5,13,0.8649,0.7111,0.7805,0.7111,1.0000,White-throated Sparrow (White-striped) (11)
249,Northern Gannet (Immature/Juvenile),Northern Gannet,"Frigatebirds, Boobies, Cormorants, Darters, and Allies",20,16,5,4,0.7619,0.8000,0.7805,0.8000,0.9000,White-winged Scoter (Male) (1)
299,Snow Bunting (Breeding adult),Snow Bunting,Perching Birds,12,9,2,3,0.8182,0.7500,0.7826,0.7500,1.0000,Snow Bunting (Nonbreeding) (3)
160,Western Sandpiper,Western Sandpiper,"Plovers, Sandpipers, and Allies",51,38,8,13,0.8261,0.7451,0.7835,0.7451,1.0000,Semipalmated Sandpiper (9)
260,Cooper's Hawk (Immature),Cooper's Hawk,"Hawks, Kites, Eagles, and Allies",60,49,16,11,0.7538,0.8167,0.7840,0.8167,0.9667,Sharp-shinned Hawk (Immature) (10)
381,Black-tailed Gnatcatcher,Black-tailed Gnatcatcher,Perching Birds,22,20,9,2,0.6897,0.9091,0.7843,0.9091,0.9545,Cactus Wren (1)
464,Common Redpoll,Common Redpoll,Perching Birds,40,33,11,7,0.7500,0.8250,0.7857,0.8250,0.9750,Hoary Redpoll (5)
242,Ring-necked Pheasant (Female/juvenile),Ring-necked Pheasant,"Grouse, Quail, and Allies",14,11,3,3,0.7857,0.7857,0.7857,0.7857,0.8571,Ring-necked Pheasant (Male) (1)
502,Yellow-rumped Warbler (Breeding Audubon's),Yellow-rumped Warbler,Perching Birds,58,46,13,12,0.7797,0.7931,0.7863,0.7931,1.0000,Yellow-rumped Warbler (Winter/juvenile Audubon's) (10)
224,Green-winged Teal (Female/juvenile),Green-winged Teal,"Ducks, Geese, and Swans",30,24,7,6,0.7742,0.8000,0.7869,0.8000,0.9667,Blue-winged Teal (Female/juvenile) (2)
289,Red-tailed Hawk (Light morph immature),Red-tailed Hawk,"Hawks, Kites, Eagles, and Allies",60,48,14,12,0.7742,0.8000,0.7869,0.8000,0.8833,Broad-winged Hawk (Immature) (4)
152,Lesser Yellowlegs,Lesser Yellowlegs,"Plovers, Sandpipers, and Allies",60,54,23,6,0.7013,0.9000,0.7883,0.9000,1.0000,Greater Yellowlegs (4)
285,Common Eider (Immature/Eclipse male),Common Eider,"Ducks, Geese, and Swans",22,15,1,7,0.9375,0.6818,0.7895,0.6818,0.9545,Common Eider (Female/juvenile) (3)
286,Long-tailed Duck (Female/juvenile),Long-tailed Duck,"Ducks, Geese, and Swans",23,17,3,6,0.8500,0.7391,0.7907,0.7391,0.9130,Long-tailed Duck (Winter male) (2)
22,White-winged Scoter (Male),White-winged Scoter,"Ducks, Geese, and Swans",27,21,5,6,0.8077,0.7778,0.7925,0.7778,0.9630,White-winged Scoter (Female/juvenile) (3)
469,Least Flycatcher,Least Flycatcher,Perching Birds,60,48,13,12,0.7869,0.8000,0.7934,0.8000,0.9833,Pacific-slope Flycatcher (4)
463,Brown-capped Rosy-Finch,Brown-capped Rosy-Finch,Perching Birds,34,25,4,9,0.8621,0.7353,0.7937,0.7353,0.9706,Black Rosy-Finch (3)
103,Common Eider (Female/juvenile),Common Eider,"Ducks, Geese, and Swans",22,20,8,2,0.7143,0.9091,0.8000,0.9091,1.0000,Mottled Duck (2)
104,Long-tailed Duck (Summer male),Long-tailed Duck,"Ducks, Geese, and Swans",12,10,3,2,0.7692,0.8333,0.8000,0.8333,1.0000,Long-tailed Duck (Winter male) (1)
223,Northern Pintail (Female/Eclipse male),Northern Pintail,"Ducks, Geese, and Swans",24,18,3,6,0.8571,0.7500,0.8000,0.7500,1.0000,Northern Pintail (Breeding male) (3)
378,Winter Wren,Winter Wren,Perching Birds,54,49,19,5,0.7206,0.9074,0.8033,0.9074,1.0000,Pacific Wren (4)
90,Common Tern,Common Tern,"Gulls, Terns, and Allies",60,43,4,17,0.9149,0.7167,0.8037,0.7167,0.9667,Forster's Tern (11)
76,Pigeon Guillemot (Breeding),Pigeon Guillemot,Skuas and Alcids,42,41,19,1,0.6833,0.9762,0.8039,0.9762,1.0000,Black Guillemot (Breeding) (1)
37,Red-necked Grebe (Breeding),Red-necked Grebe,Grebes,29,23,5,6,0.8214,0.7931,0.8070,0.7931,0.9655,Red-necked Grebe (Nonbreeding/juvenile) (4)
134,Mississippi Kite,Mississippi Kite,"Hawks, Kites, Eagles, and Allies",50,40,9,10,0.8163,0.8000,0.8081,0.8000,0.8800,Merlin (2)
350,Northern Rough-winged Swallow,Northern Rough-winged Swallow,Perching Birds,42,38,14,4,0.7308,0.9048,0.8085,0.9048,0.9762,Cave Swallow (2)
486,Plumbeous Vireo,Plumbeous Vireo,Perching Birds,41,32,6,9,0.8421,0.7805,0.8101,0.7805,1.0000,Cassin's Vireo (6)
89,Black Tern,Black Tern,"Gulls, Terns, and Allies",35,26,3,9,0.8966,0.7429,0.8125,0.7429,1.0000,Black-legged Kittiwake (Immature) (4)
194,Yellow-bellied Sapsucker,Yellow-bellied Sapsucker,Woodpeckers,59,55,21,4,0.7237,0.9322,0.8148,0.9322,1.0000,Red-naped Sapsucker (3)
352,Cliff Swallow,Cliff Swallow,Perching Birds,30,22,2,8,0.9167,0.7333,0.8148,0.7333,0.9000,Cave Swallow (5)
511,Chestnut-sided Warbler (Female/immature male),Chestnut-sided Warbler,Perching Birds,35,28,5,7,0.8485,0.8000,0.8235,0.8000,1.0000,Chestnut-sided Warbler (Breeding male) (6)
292,European Starling (Breeding Adult),European Starling,Perching Birds,59,49,11,10,0.8167,0.8305,0.8235,0.8305,0.9661,European Starling (Nonbreeding Adult) (8)
205,Laughing Gull (Nonbreeding/Immature),Laughing Gull,"Gulls, Terns, and Allies",45,35,5,10,0.8750,0.7778,0.8235,0.7778,0.9778,Laughing Gull (Breeding) (9)
198,Nuttall's Woodpecker,Nuttall's Woodpecker,Woodpeckers,45,40,12,5,0.7692,0.8889,0.8247,0.8889,1.0000,Ladder-backed Woodpecker (4)
84,Glaucous-winged Gull (Adult),Glaucous-winged Gull,"Gulls, Terns, and Allies",38,33,9,5,0.7857,0.8684,0.8250,0.8684,0.9737,Black-legged Kittiwake (Adult) (1)
70,Broad-tailed Hummingbird (Adult Male),Broad-tailed Hummingbird,Swifts and Hummingbirds,44,33,3,11,0.9167,0.7500,0.8250,0.7500,1.0000,Ruby-throated Hummingbird (Adult Male) (3)
445,Fox Sparrow (Sooty),Fox Sparrow,Perching Birds,43,38,11,5,0.7755,0.8837,0.8261,0.8837,1.0000,Fox Sparrow (Red) (5)
520,Chipping Sparrow (Immature/nonbreeding adult),Chipping Sparrow,Perching Birds,46,38,8,8,0.8261,0.8261,0.8261,0.8261,0.9565,Brewer's Sparrow (3)
455,Rusty Blackbird,Rusty Blackbird,Perching Birds,48,36,3,12,0.9231,0.7500,0.8276,0.7500,0.9167,American Dipper (3)
551,Summer Tanager (Immature Male),Summer Tanager,Perching Birds,17,12,0,5,1.0000,0.7059,0.8276,0.7059,1.0000,Summer Tanager (Female) (3)
436,California Towhee,California Towhee,Perching Birds,44,36,7,8,0.8372,0.8182,0.8276,0.8182,0.9773,Canyon Towhee (4)
