species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
White Ibis,2,91,0.9231,0.9754,0.8939,0.9281,0.9890
Surfbird,1,40,0.9250,0.9737,0.9250,0.9487,0.9750
Red-headed Woodpecker,2,94,0.9255,0.8651,0.9116,0.8877,1.0000
Yellow-billed Magpie,1,27,0.9259,0.9615,0.9259,0.9434,1.0000
Rose-breasted Grosbeak,2,108,0.9259,0.8990,0.9167,0.9063,1.0000
Yellow-headed Blackbird,2,83,0.9277,0.9623,0.9118,0.9320,0.9759
Solitary Sandpiper,1,56,0.9286,0.9286,0.9286,0.9286,0.9821
American White Pelican,1,28,0.9286,1.0000,0.9286,0.9630,0.9643
Brown Thrasher,1,57,0.9298,0.9815,0.9298,0.9550,1.0000
Black-crowned Night-Heron,2,114,0.9298,0.9525,0.9269,0.9393,0.9912
Northern Shoveler,2,100,0.9300,0.9052,0.9208,0.9129,0.9700
Abert's Towhee,1,29,0.9310,0.9310,0.9310,0.9310,0.9655
Swainson's Thrush,1,58,0.9310,0.8852,0.9310,0.9076,1.0000
Bewick's Wren,1,58,0.9310,1.0000,0.9310,0.9643,1.0000
Golden-crowned Sparrow,2,102,0.9314,0.9472,0.9238,0.9340,1.0000
Glossy Ibis,1,44,0.9318,0.8542,0.9318,0.8913,1.0000
Redhead,2,44,0.9318,0.7603,0.9227,0.8329,0.9545
Yellow-bellied Sapsucker,1,59,0.9322,0.7237,0.9322,0.8148,1.0000
Common Merganser,2,74,0.9324,0.9688,0.9330,0.9502,1.0000
Vesper Sparrow,1,60,0.9333,0.8615,0.9333,0.8960,0.9333
Bushtit,1,60,0.9333,0.8235,0.9333,0.8750,0.9667
Reddish Egret,2,75,0.9333,0.8715,0.9034,0.8859,0.9867
Swamp Sparrow,1,60,0.9333,0.9333,0.9333,0.9333,1.0000
Great Blue Heron,1,60,0.9333,0.9492,0.9333,0.9412,1.0000
Savannah Sparrow,1,60,0.9333,0.9825,0.9333,0.9573,1.0000
Mourning Dove,1,60,0.9333,0.9492,0.9333,0.9412,0.9833
Killdeer,1,60,0.9333,0.9825,0.9333,0.9573,0.9833
Yellow-throated Warbler,1,60,0.9333,1.0000,0.9333,0.9655,0.9833
Bohemian Waxwing,1,60,0.9333,1.0000,0.9333,0.9655,1.0000
Song Sparrow,1,60,0.9333,0.9180,0.9333,0.9256,1.0000
Heermann's Gull,2,61,0.9344,0.9216,0.9289,0.9250,0.9836
Surf Scoter,2,61,0.9344,0.8146,0.9240,0.8615,0.9836
Dunlin,2,93,0.9355,0.9737,0.9369,0.9549,1.0000
Yellow-billed Cuckoo,1,47,0.9362,0.9362,0.9362,0.9362,1.0000
Horned Grebe,2,95,0.9368,0.9090,0.9321,0.9198,1.0000
Brant,1,32,0.9375,1.0000,0.9375,0.9677,1.0000
Common Gallinule,2,64,0.9375,0.8304,0.8667,0.8460,1.0000
Snow Bunting,2,64,0.9375,0.8727,0.8654,0.8679,0.9844
Little Blue Heron,2,97,0.9381,0.8927,0.9448,0.9161,0.9897
Black Oystercatcher,1,49,0.9388,1.0000,0.9388,0.9684,0.9796
Yellow-crowned Night-Heron,2,99,0.9394,0.9167,0.9276,0.9220,1.0000
Blue Grosbeak,2,100,0.9400,0.9196,0.9384,0.9289,1.0000
Northern Flicker,2,118,0.9407,0.9418,0.9407,0.9406,1.0000
Brown Pelican,1,34,0.9412,1.0000,0.9412,0.9697,1.0000
Ring-necked Duck,2,68,0.9412,0.8564,0.9451,0.8979,0.9853
Blue-headed Vireo,1,52,0.9423,0.7538,0.9423,0.8376,0.9808
Magnolia Warbler,2,105,0.9429,0.9200,0.9417,0.9293,0.9810
Cassin's Kingbird,1,35,0.9429,0.8250,0.9429,0.8800,1.0000
Vermilion Flycatcher,2,89,0.9438,0.9844,0.9306,0.9559,0.9775
Eastern Towhee,1,54,0.9444,0.9107,0.9444,0.9273,0.9815
Townsend's Solitaire,1,37,0.9459,0.8537,0.9459,0.8974,0.9730
Northern Waterthrush,1,56,0.9464,0.9138,0.9464,0.9298,0.9821
Varied Thrush,1,56,0.9464,0.9815,0.9464,0.9636,1.0000
White-winged Dove,1,57,0.9474,0.9474,0.9474,0.9474,0.9649
Clark's Grebe,1,38,0.9474,0.8780,0.9474,0.9114,1.0000
Yellow-throated Vireo,1,38,0.9474,0.9231,0.9474,0.9351,0.9737
Say's Phoebe,1,58,0.9483,0.9821,0.9483,0.9649,0.9828
Rock Pigeon,1,58,0.9483,0.9821,0.9483,0.9649,0.9655
Turkey Vulture,1,59,0.9492,0.9825,0.9492,0.9655,0.9661
Eurasian Collared-Dove,1,59,0.9492,0.9032,0.9492,0.9256,1.0000
Pigeon Guillemot,2,59,0.9492,0.7364,0.9293,0.8186,0.9831
Northern Mockingbird,1,60,0.9500,0.9661,0.9500,0.9580,1.0000
Black-throated Green Warbler,1,60,0.9500,0.9661,0.9500,0.9580,0.9667
White-throated Swift,1,40,0.9500,0.9048,0.9500,0.9268,0.9750
Tricolored Heron,1,60,0.9500,0.9500,0.9500,0.9500,1.0000
Willet,1,60,0.9500,0.9500,0.9500,0.9500,0.9833
Wild Turkey,1,60,0.9500,0.9828,0.9500,0.9661,0.9833
Wilson's Phalarope,2,81,0.9506,0.9121,0.9538,0.9308,1.0000
Ash-throated Flycatcher,1,41,0.9512,0.9512,0.9512,0.9512,1.0000
Veery,1,41,0.9512,0.9286,0.9512,0.9398,1.0000
Red-breasted Sapsucker,1,42,0.9524,1.0000,0.9524,0.9756,1.0000
Louisiana Waterthrush,1,42,0.9524,0.8696,0.9524,0.9091,1.0000
Burrowing Owl,1,43,0.9535,1.0000,0.9535,0.9762,1.0000
Hooded Merganser,2,86,0.9535,0.9688,0.9451,0.9568,1.0000
American Kestrel,2,115,0.9565,0.9470,0.9553,0.9511,1.0000
Snowy Owl,1,46,0.9565,1.0000,0.9565,0.9778,0.9783
Prothonotary Warbler,1,46,0.9565,1.0000,0.9565,0.9778,1.0000
Bufflehead,2,93,0.9570,0.8812,0.9462,0.9122,0.9892
Black Turnstone,1,47,0.9574,0.9574,0.9574,0.9574,1.0000
American Redstart,2,119,0.9580,0.9821,0.9576,0.9696,0.9832
Purple Finch,2,97,0.9588,0.9571,0.9571,0.9571,1.0000
American Oystercatcher,1,49,0.9592,1.0000,0.9592,0.9792,0.9592
Gila Woodpecker,1,50,0.9600,0.8889,0.9600,0.9231,0.9800
Inca Dove,1,50,0.9600,0.9231,0.9600,0.9412,0.9800
Scarlet Tanager,2,77,0.9610,0.8836,0.9464,0.9137,1.0000
California Quail,2,78,0.9615,0.9230,0.9318,0.9274,1.0000
Black Rosy-Finch,1,26,0.9615,0.8621,0.9615,0.9091,1.0000
Barn Owl,1,52,0.9615,0.9615,0.9615,0.9615,1.0000
Black Skimmer,1,53,0.9623,0.9808,0.9623,0.9714,0.9623
Long-billed Curlew,1,53,0.9623,0.9623,0.9623,0.9623,0.9811
Brown-headed Cowbird,2,109,0.9633,0.9279,0.9592,0.9431,0.9908
Ruddy Turnstone,1,55,0.9636,0.8833,0.9636,0.9217,1.0000
Tree Swallow,1,56,0.9643,0.8852,0.9643,0.9231,0.9821
House Finch,2,112,0.9643,0.8839,0.9615,0.9204,0.9821
Acorn Woodpecker,1,58,0.9655,0.9492,0.9655,0.9573,1.0000
House Sparrow,2,116,0.9655,0.9583,0.9655,0.9615,0.9741
Orange-crowned Warbler,1,58,0.9655,0.8358,0.9655,0.8960,1.0000
Blue-winged Teal,2,59,0.9661,0.8081,0.9587,0.8690,0.9831
Yellow-breasted Chat,1,60,0.9667,0.9508,0.9667,0.9587,0.9833
Townsend's Warbler,1,60,0.9667,0.9508,0.9667,0.9587,1.0000
White-crowned Sparrow,2,120,0.9667,0.9747,0.9667,0.9707,0.9833
Great Egret,1,60,0.9667,0.9667,0.9667,0.9667,1.0000
Short-billed Dowitcher,1,60,0.9667,0.9667,0.9667,0.9667,1.0000
Least Sandpiper,1,60,0.9667,0.9355,0.9667,0.9508,1.0000
White-breasted Nuthatch,1,60,0.9667,0.9355,0.9667,0.9508,1.0000
Pied-billed Grebe,1,60,0.9667,0.9355,0.9667,0.9508,0.9833
Lincoln's Sparrow,1,60,0.9667,0.9355,0.9667,0.9508,1.0000
Western Scrub-Jay,1,60,0.9667,0.8406,0.9667,0.8992,1.0000
Pileated Woodpecker,1,60,0.9667,0.9667,0.9667,0.9667,0.9833
Horned Lark,1,60,0.9667,0.9667,0.9667,0.9667,0.9667
Marbled Godwit,1,60,0.9667,1.0000,0.9667,0.9831,1.0000
Black-and-white Warbler,1,60,0.9667,0.9667,0.9667,0.9667,0.9833
Warbling Vireo,1,60,0.9667,0.9667,0.9667,0.9667,1.0000
Dickcissel,1,60,0.9667,1.0000,0.9667,0.9831,0.9833
Blue Jay,1,60,0.9667,1.0000,0.9667,0.9831,1.0000
Canada Warbler,1,60,0.9667,1.0000,0.9667,0.9831,1.0000
Green Heron,1,60,0.9667,0.9831,0.9667,0.9748,1.0000
Northern Bobwhite,1,32,0.9688,0.9688,0.9688,0.9688,1.0000
American Wigeon,2,64,0.9688,0.9519,0.9626,0.9572,1.0000
Spotted Sandpiper,2,98,0.9694,0.9171,0.9706,0.9408,0.9898
Wood Duck,2,106,0.9717,0.9804,0.9674,0.9736,1.0000
Baltimore Oriole,2,107,0.9720,0.9173,0.9707,0.9428,1.0000
Hermit Warbler,1,37,0.9730,0.9474,0.9730,0.9600,1.0000
Brown-headed Nuthatch,1,38,0.9737,0.9737,0.9737,0.9737,1.0000
Black-bellied Plover,2,77,0.9740,0.9767,0.9738,0.9751,1.0000
Common Nighthawk,1,39,0.9744,0.9500,0.9744,0.9620,0.9744
American Robin,2,119,0.9748,0.9831,0.9750,0.9790,0.9916
Evening Grosbeak,2,120,0.9750,1.0000,0.9750,0.9873,1.0000
Band-tailed Pigeon,1,40,0.9750,0.9512,0.9750,0.9630,1.0000
American Goldfinch,2,120,0.9750,0.9754,0.9750,0.9751,1.0000
Rufous-crowned Sparrow,1,41,0.9756,0.8696,0.9756,0.9195,1.0000
Black-throated Gray Warbler,1,41,0.9756,0.9302,0.9756,0.9524,1.0000
Red-breasted Merganser,2,85,0.9765,0.8933,0.9764,0.9330,1.0000
Cactus Wren,1,43,0.9767,0.9545,0.9767,0.9655,1.0000
Palm Warbler,1,44,0.9773,0.9348,0.9773,0.9556,1.0000
Great Horned Owl,1,46,0.9783,1.0000,0.9783,0.9890,1.0000
Black Vulture,1,48,0.9792,0.9592,0.9792,0.9691,0.9792
Pyrrhuloxia,1,48,0.9792,0.9792,0.9792,0.9792,1.0000
Hooded Warbler,1,49,0.9796,0.9412,0.9796,0.9600,1.0000
Golden-crowned Kinglet,1,51,0.9804,0.9804,0.9804,0.9804,1.0000
Field Sparrow,1,51,0.9804,0.9615,0.9804,0.9709,1.0000
Gambel's Quail,2,52,0.9808,0.9306,0.9706,0.9501,1.0000
Mountain Chickadee,1,53,0.9811,0.9123,0.9811,0.9455,1.0000
Great Crested Flycatcher,1,53,0.9811,1.0000,0.9811,0.9905,1.0000
Cedar Waxwing,1,54,0.9815,0.9636,0.9815,0.9725,0.9815
Chestnut-backed Chickadee,1,54,0.9815,0.5889,0.9815,0.7361,1.0000
Wood Stork,1,56,0.9821,0.9322,0.9821,0.9565,1.0000
White-eyed Vireo,1,57,0.9825,0.9825,0.9825,0.9825,1.0000
American Pipit,1,58,0.9828,0.9661,0.9828,0.9744,1.0000
Lark Sparrow,1,59,0.9831,1.0000,0.9831,0.9915,0.9831
American Tree Sparrow,1,59,0.9831,0.9831,0.9831,0.9831,1.0000
Prairie Warbler,1,60,0.9833,0.9077,0.9833,0.9440,1.0000
Gray Catbird,1,60,0.9833,0.9077,0.9833,0.9440,0.9833
